Codigo Municipio,Densidad,Umbral
37085,542.56,Poblado
37086,1.62,Despoblado11
37087,16.9,Poblado
37088,5.69,Despoblado11
37089,2.47,Despoblado11
37090,50.79,Poblado
37091,5.02,Despoblado11
37092,202.96,Poblado
37096,1.65,Despoblado11
37097,1.61,Despoblado11
37098,27.31,Poblado
37099,7.69,Despoblado11
37100,5.02,Despoblado11
37101,4.17,Despoblado11
37102,15.35,Poblado
37103,11.19,Despoblado21
37104,2.3,Despoblado11
37106,2.97,Despoblado11
37107,50.24,Poblado
37108,10.51,Despoblado11
37109,5.03,Despoblado11
37110,8.08,Despoblado11
37112,8.88,Despoblado11
37113,5.42,Despoblado11
37114,6.59,Despoblado11
37115,9.67,Despoblado11
37116,1.82,Despoblado11
37117,159.05,Poblado
37118,8.82,Despoblado11
37119,4.09,Despoblado11
37120,5.01,Despoblado11
37121,29.58,Poblado
37122,27.33,Poblado
37123,6.43,Despoblado11
37124,7.63,Despoblado11
37125,11.49,Despoblado21
37126,1.04,Despoblado11
37127,2.8,Despoblado11
37128,12.32,Despoblado11
37129,12.22,Despoblado21
37130,5.1,Despoblado11
37131,7.92,Despoblado11
37132,9.74,Despoblado11
37133,12.35,Despoblado21
37134,14.76,Poblado
37135,16.48,Poblado
37136,7.62,Despoblado11
37137,2.39,Despoblado11
37138,9.54,Despoblado11
37139,14.93,Poblado
37140,19.57,Poblado
37141,6.32,Despoblado11
37142,14.61,Poblado
37143,13.09,Poblado
37144,15.45,Poblado
37145,6.83,Despoblado11
37146,4.7,Despoblado11
37147,15.11,Poblado
37148,11.09,Despoblado11
37149,0.97,Despoblado11
37150,1.02,Despoblado11
37151,12.38,Despoblado21
37152,20.87,Poblado
37154,5.34,Despoblado11
37155,7.8,Despoblado11
37156,87.77,Poblado
37157,4.19,Despoblado11
37158,9.44,Despoblado11
37159,4.24,Despoblado11
37160,7.77,Despoblado11
37161,5.67,Despoblado11
37162,4.7,Despoblado11
37163,5.54,Despoblado11
37164,20.21,Poblado
37165,2.86,Despoblado11
37166,8.7,Despoblado11
37167,7.96,Despoblado11
37168,10.51,Despoblado21
37169,4.41,Despoblado11
37170,11.0,Despoblado21
37171,27.49,Poblado
37172,33.62,Poblado
37173,22.16,Poblado
37174,30.4,Poblado
37175,23.86,Poblado
37176,84.47,Poblado
37177,7.02,Despoblado11
37178,10.87,Despoblado11
37179,10.74,Despoblado11
37180,1.99,Despoblado11
37181,7.03,Despoblado11
37182,4.83,Despoblado11
37183,7.19,Despoblado11
37184,13.87,Poblado
37185,22.71,Poblado
37186,3.1,Despoblado11
37187,9.57,Despoblado11
37188,23.79,Poblado
37189,3.2,Despoblado11
37190,7.12,Despoblado11
37191,6.0,Despoblado11
37192,18.65,Poblado
37193,18.13,Poblado
37194,28.73,Poblado
37195,7.81,Despoblado11
37196,13.99,Poblado
37197,5.39,Despoblado11
37198,8.01,Despoblado11
37199,3.47,Despoblado11
37200,7.97,Despoblado11
37201,17.45,Poblado
37202,120.24,Poblado
37203,5.58,Despoblado11
37204,6.07,Despoblado11
37205,11.46,Despoblado11
37206,11.48,Despoblado21
37207,40.31,Poblado
37208,3.57,Despoblado11
37209,10.5,Despoblado11
37211,3.17,Despoblado11
37212,14.15,Poblado
37213,9.46,Despoblado11
37214,8.42,Despoblado11
37215,4.26,Despoblado11
37216,18.46,Poblado
37217,5.42,Despoblado11
37218,4.85,Despoblado11
37219,12.58,Poblado
37221,8.59,Despoblado11
37222,11.21,Despoblado11
37223,1.48,Despoblado11
37224,7.62,Despoblado11
37225,10.81,Despoblado21
37226,6.53,Despoblado11
37228,11.92,Despoblado11
37229,9.96,Despoblado11
37230,14.32,Poblado
37231,9.81,Despoblado11
37232,10.89,Despoblado21
37233,5.04,Despoblado11
37234,6.66,Despoblado11
37235,11.14,Despoblado11
37236,8.36,Despoblado11
37237,5.51,Despoblado11
37238,15.02,Poblado
37239,10.71,Despoblado21
37240,52.51,Poblado
37241,11.82,Despoblado21
37242,2.68,Despoblado11
37243,5.12,Despoblado11
37244,22.04,Poblado
37245,6.41,Despoblado11
37246,266.68,Poblado
37247,13.75,Poblado
37248,8.79,Despoblado11
37249,1.5,Despoblado11
37250,8.36,Despoblado11
37251,14.22,Poblado
37252,9.32,Despoblado11
37253,8.11,Despoblado11
37254,10.53,Despoblado11
37255,4.62,Despoblado11
37256,11.16,Despoblado11
37257,0.92,Despoblado11
37258,8.81,Despoblado11
37259,4.53,Despoblado11
37260,4.66,Despoblado11
37261,7.81,Despoblado11
37262,1.36,Despoblado11
37263,35.61,Poblado
37264,2.65,Despoblado11
37265,7.9,Despoblado11
37266,5.53,Despoblado11
37267,3.62,Despoblado11
37268,9.72,Despoblado11
37269,6.72,Despoblado11
37270,11.04,Despoblado11
37271,15.32,Poblado
37272,3.69,Despoblado11
37273,3.13,Despoblado11
37274,3621.56,Poblado
37275,6.81,Despoblado11
37276,9.39,Despoblado11
37277,1.73,Despoblado11
37278,103.73,Poblado
37279,6.28,Despoblado11
37280,3.18,Despoblado11
37281,2.52,Despoblado11
37282,16.46,Poblado
37283,2.46,Despoblado11
37284,17.14,Poblado
37285,6.19,Despoblado11
37286,14.71,Poblado
37287,11.63,Despoblado21
37288,67.48,Poblado
37289,5.21,Despoblado11
37290,9.32,Despoblado11
37291,3.11,Despoblado11
37292,3.65,Despoblado11
37293,9.58,Despoblado11
37294,1467.54,Poblado
37296,7.82,Despoblado11
37297,15.5,Poblado
37298,13.08,Poblado
37299,9.69,Despoblado11
37300,13.43,Poblado
37301,2.71,Despoblado11
37302,8.41,Despoblado11
37303,3.88,Despoblado11
37304,4.96,Despoblado11
37305,38.28,Poblado
37306,4.2,Despoblado11
37307,2.73,Despoblado11
37309,2.89,Despoblado11
37310,12.88,Poblado
37311,5.16,Despoblado11
37312,12.59,Poblado
37313,11.42,Despoblado11
37314,1.57,Despoblado11
37315,8.6,Despoblado11
37316,12.9,Poblado
37317,12.34,Despoblado11
37318,9.92,Despoblado11
37319,6.84,Despoblado11
37320,2.29,Despoblado11
37321,4.27,Despoblado11
37322,93.39,Poblado
37323,5.45,Despoblado11
37324,13.07,Poblado
37325,10.23,Despoblado11
37327,16.92,Poblado
37328,8.65,Despoblado11
37329,1.26,Despoblado11
37330,12.05,Despoblado21
37331,7.44,Despoblado11
37332,7.66,Despoblado11
37333,25.67,Poblado
37334,5.93,Despoblado11
37335,7.9,Despoblado11
37336,3.52,Despoblado11
37337,7.2,Despoblado11
37338,3.13,Despoblado11
37339,11.5,Despoblado21
37340,6.14,Despoblado11
37341,11.2,Despoblado11
37342,12.6,Poblado
37343,9.37,Despoblado11
37344,6.75,Despoblado11
37345,7.11,Despoblado11
37346,6.57,Despoblado11
37347,20.16,Poblado
37348,7.1,Despoblado11
37349,4.93,Despoblado11
37350,10.53,Despoblado11
37351,7.64,Despoblado11
37352,8.76,Despoblado11
37353,4.27,Despoblado11
37354,365.62,Poblado
37355,13.16,Poblado
37356,3.33,Despoblado11
37357,5.45,Despoblado11
37358,3.82,Despoblado11
37359,3.75,Despoblado11
37360,8.78,Despoblado11
37361,3.61,Despoblado11
37362,297.34,Poblado
37363,3.38,Despoblado11
37364,9.5,Despoblado11
37365,5.35,Despoblado11
37366,1.16,Despoblado11
37367,5.85,Despoblado11
37368,0.97,Despoblado11
37369,10.88,Despoblado21
37370,2.94,Despoblado11
37371,6.2,Despoblado11
37372,9.83,Despoblado11
37373,14.65,Poblado
37374,42.46,Poblado
37375,44.06,Poblado
37376,46.05,Poblado
37377,5.14,Despoblado11
37378,2.42,Despoblado11
37379,5.86,Despoblado11
37380,7.58,Despoblado11
37381,5.55,Despoblado11
37382,6.72,Despoblado11
39001,52.15,Poblado
39002,134.52,Poblado
39003,12.28,Despoblado21
39004,19.77,Poblado
39005,329.86,Poblado
39006,86.8,Poblado
39007,10.99,Despoblado11
39008,2761.59,Poblado
39009,121.35,Poblado
39010,21.97,Poblado
39011,65.91,Poblado
39012,248.96,Poblado
39013,8.58,Despoblado11
39014,11.49,Despoblado21
39015,6.47,Despoblado11
39016,824.69,Poblado
39017,7.79,Despoblado11
39018,303.75,Poblado
39019,157.6,Poblado
39020,343.28,Poblado
39021,12.43,Despoblado21
39022,12.19,Despoblado21
39023,1436.49,Poblado
39024,114.68,Poblado
39025,236.32,Poblado
39026,41.05,Poblado
39027,40.43,Poblado
39028,124.03,Poblado
39029,40.51,Poblado
39030,30.31,Poblado
39031,75.14,Poblado
39032,8.0,Despoblado11
39033,14.72,Poblado
39034,4.4,Despoblado11
39035,718.69,Poblado
39036,46.03,Poblado
39037,65.21,Poblado
39038,196.69,Poblado
39039,7.83,Despoblado11
39040,177.0,Poblado
39041,37.14,Poblado
39042,287.78,Poblado
39043,132.89,Poblado
39044,206.91,Poblado
39045,11.32,Despoblado21
39046,21.05,Poblado
39047,285.87,Poblado
39048,68.46,Poblado
39049,7.03,Despoblado11
39050,4.96,Despoblado11
39051,10.09,Despoblado11
39052,308.8,Poblado
39053,2.96,Despoblado11
39054,339.47,Poblado
39055,172.58,Poblado
39056,80.81,Poblado
39057,89.24,Poblado
39058,22.2,Poblado
39059,2169.95,Poblado
39060,261.04,Poblado
39061,122.88,Poblado
39062,56.31,Poblado
39063,9.39,Despoblado11
39064,54.11,Poblado
39065,5.13,Despoblado11
39066,15.64,Poblado
39067,11.47,Despoblado11
39068,48.72,Poblado
39069,65.09,Poblado
39070,4.59,Despoblado11
39071,9.21,Despoblado11
39072,12.26,Despoblado11
39073,766.55,Poblado
39074,193.22,Poblado
39075,4773.31,Poblado
39076,148.46,Poblado
39077,9.57,Despoblado11
39078,46.67,Poblado
39079,970.99,Poblado
39080,97.58,Poblado
39081,28.8,Poblado
39082,47.39,Poblado
39083,6.23,Despoblado11
39084,41.13,Poblado
39085,367.96,Poblado
39086,4.85,Despoblado11
39087,1442.08,Poblado
39088,4.64,Despoblado11
39089,3.31,Despoblado11
39090,46.64,Poblado
39091,22.06,Poblado
39092,11.02,Despoblado21
39093,4.27,Despoblado11
39094,3.71,Despoblado11
39095,54.58,Poblado
39096,6.41,Despoblado11
39097,9.7,Despoblado11
39098,31.89,Poblado
39099,139.32,Poblado
39100,33.67,Poblado
39101,14.05,Poblado
39102,35.84,Poblado
40001,26.11,Poblado
40002,4.29,Despoblado11
40003,8.69,Despoblado11
40004,11.56,Despoblado11
40005,2.98,Despoblado11
40006,4.11,Despoblado11
40007,2.79,Despoblado11
40008,4.21,Despoblado11
40009,2.84,Despoblado11
40010,6.79,Despoblado11
40012,11.12,Despoblado21
40013,3.92,Despoblado11
40014,5.03,Despoblado11
40015,2.38,Despoblado11
40016,3.26,Despoblado11
40017,9.81,Despoblado11
40018,9.12,Despoblado11
40019,2.69,Despoblado11
40020,7.59,Despoblado11
40021,3.11,Despoblado11
40022,5.26,Despoblado11
40024,10.73,Despoblado11
40025,8.0,Despoblado11
40026,8.73,Despoblado11
40028,5.38,Despoblado11
40029,4.11,Despoblado11
40030,16.68,Poblado
40031,85.01,Poblado
40032,16.88,Poblado
40033,5.69,Despoblado11
40034,6.24,Despoblado11
40035,5.91,Despoblado11
40036,18.16,Poblado
40037,2.77,Despoblado11
40039,9.32,Despoblado11
40040,44.34,Poblado
40041,51.2,Poblado
40043,37.71,Poblado
40044,5.41,Despoblado11
40045,9.61,Despoblado11
40046,5.8,Despoblado11
40047,2.89,Despoblado11
40048,2.02,Despoblado11
40049,4.75,Despoblado11
40051,2.95,Despoblado11
40052,5.43,Despoblado11
40053,8.3,Despoblado11
40054,4.15,Despoblado11
40055,4.32,Despoblado11
40056,2.82,Despoblado11
40057,17.53,Poblado
40058,6.14,Despoblado11
40059,10.01,Despoblado11
40060,4.11,Despoblado11
40061,4.54,Despoblado11
40062,3.32,Despoblado11
40063,35.2,Poblado
40065,20.08,Poblado
40068,2.03,Despoblado11
40069,6.91,Despoblado11
40070,10.2,Despoblado11
40071,3.12,Despoblado11
40072,38.57,Poblado
40073,15.67,Poblado
40074,18.02,Poblado
40075,5.04,Despoblado11
40076,46.2,Poblado
40077,55.82,Poblado
40078,14.36,Poblado
40079,4.34,Despoblado11
40080,6.3,Despoblado11
40081,6.11,Despoblado11
40082,7.78,Despoblado11
40083,5.52,Despoblado11
40084,10.0,Despoblado11
40086,26.02,Poblado
40087,10.47,Despoblado11
40088,10.47,Despoblado11
40089,11.37,Despoblado11
40091,5.27,Despoblado11
40092,2.35,Despoblado11
40093,4.54,Despoblado11
40094,22.85,Poblado
40095,21.81,Poblado
40097,19.31,Poblado
40099,3.6,Despoblado11
40100,8.94,Despoblado11
40101,245.02,Poblado
40103,10.08,Despoblado11
40104,30.1,Poblado
40105,4.97,Despoblado11
40106,8.69,Despoblado21
40107,7.35,Despoblado11
40108,6.27,Despoblado11
40109,3.45,Despoblado11
40110,6.99,Despoblado11
40111,2.58,Despoblado11
40112,443.43,Poblado
40113,18.61,Poblado
40115,1.69,Despoblado11
40118,3.91,Despoblado11
40119,15.03,Poblado
40120,11.61,Despoblado11
40121,8.18,Despoblado11
40122,24.63,Poblado
40123,11.3,Despoblado11
40124,12.9,Poblado
40125,10.71,Despoblado21
40126,5.33,Despoblado11
40127,2.87,Despoblado11
40128,8.69,Despoblado11
40129,6.26,Despoblado11
40130,5.75,Despoblado11
40131,2.51,Despoblado11
40132,2.83,Despoblado11
40134,19.91,Poblado
40135,3.72,Despoblado11
40136,10.02,Despoblado11
40138,33.05,Poblado
40139,11.98,Despoblado11
40140,5.81,Despoblado11
40141,31.96,Poblado
40142,3.84,Despoblado11
40143,4.71,Despoblado11
40144,1.22,Despoblado11
40145,20.94,Poblado
40146,6.51,Despoblado11
40148,10.14,Despoblado11
40149,10.43,Despoblado11
40150,3.59,Despoblado11
40151,11.19,Despoblado11
40152,21.89,Poblado
40154,3.15,Despoblado11
40155,152.51,Poblado
40156,10.83,Despoblado21
40157,6.67,Despoblado11
40158,2.37,Despoblado11
40159,4.44,Despoblado11
40160,6.71,Despoblado11
40161,2.28,Despoblado11
40162,10.96,Despoblado21
40163,4.15,Despoblado11
40164,9.38,Despoblado11
40165,7.66,Despoblado11
40166,36.36,Poblado
40168,3.26,Despoblado11
40170,14.29,Poblado
40171,1.66,Despoblado11
40172,1.4,Despoblado11
40173,20.18,Poblado
40174,11.26,Despoblado11
40176,10.94,Despoblado11
40177,11.99,Despoblado11
40178,8.64,Despoblado11
40179,33.48,Poblado
40180,11.11,Despoblado11
40181,36.16,Poblado
40182,6.32,Despoblado11
40183,9.22,Despoblado11
40184,11.96,Despoblado11
40185,6.53,Despoblado11
40186,3.23,Despoblado11
40188,4.61,Despoblado11
40189,11.74,Despoblado21
40190,2.11,Despoblado11
40191,5.92,Despoblado11
40192,10.5,Despoblado11
40193,10.25,Despoblado11
40194,313.33,Poblado
40195,9.3,Despoblado11
40196,4.21,Despoblado11
40198,1.38,Despoblado11
40199,5.73,Despoblado11
40200,5.9,Despoblado11
40201,6.25,Despoblado11
40202,2.98,Despoblado11
40203,32.96,Poblado
40204,11.32,Despoblado11
40205,6.68,Despoblado11
40206,4.35,Despoblado11
40207,32.82,Poblado
40208,14.1,Poblado
40210,3.47,Despoblado11
40211,4.58,Despoblado11
40212,2.0,Despoblado11
40213,6.49,Despoblado11
40214,9.91,Despoblado21
40215,3.57,Despoblado11
40216,35.87,Poblado
40218,7.05,Despoblado11
40219,19.49,Poblado
40220,8.56,Despoblado11
40221,3.88,Despoblado11
40222,12.02,Despoblado11
40223,14.28,Poblado
40224,6.02,Despoblado11
40225,13.61,Poblado
40228,20.14,Poblado
40229,1.69,Despoblado11
40230,9.53,Despoblado11
40231,6.14,Despoblado11
40233,18.04,Poblado
40234,23.7,Poblado
40901,37.64,Poblado
40902,9.84,Despoblado11
40903,4.7,Despoblado11
40904,24.7,Poblado
40905,3.95,Despoblado11
40906,488.5,Poblado
41001,147.7,Poblado
41002,6.61,Despoblado11
41003,294.96,Poblado
41004,265.14,Poblado
41005,148.53,Poblado
41006,66.73,Poblado
41007,910.22,Poblado
41008,61.36,Poblado
41009,6.03,Despoblado11
41010,446.52,Poblado
41011,96.94,Poblado
41012,9.35,Despoblado11
41013,30.42,Poblado
41014,64.85,Poblado
41015,227.74,Poblado
41016,177.41,Poblado
41017,1817.37,Poblado
41018,580.04,Poblado
41019,159.99,Poblado
41020,71.11,Poblado
41021,2371.87,Poblado
41022,41.57,Poblado
41023,100.49,Poblado
41024,31.58,Poblado
41025,429.02,Poblado
41026,101.78,Poblado
41027,15.64,Poblado
41028,1401.96,Poblado
41029,8002.76,Poblado
41030,39.03,Poblado
41031,6.23,Despoblado11
41032,13.34,Poblado
41033,12.18,Despoblado21
41034,491.05,Poblado
41035,24.12,Poblado
41036,51.28,Poblado
41037,59.01,Poblado
41038,852.63,Poblado
41039,40.71,Poblado
41040,707.58,Poblado
41041,65.58,Poblado
41042,47.57,Poblado
41043,18.33,Poblado
41044,1277.3,Poblado
41045,59.96,Poblado
41046,72.77,Poblado
41047,4633.22,Poblado
41048,10.64,Despoblado11
41049,57.53,Poblado
41050,121.62,Poblado
41051,54.33,Poblado
41052,217.24,Poblado
41053,73.6,Poblado
41054,48.37,Poblado
41055,63.14,Poblado
41056,106.75,Poblado
41057,3.25,Despoblado11
41058,341.72,Poblado
41059,2679.71,Poblado
41060,51.03,Poblado
41061,105.48,Poblado
41062,54.09,Poblado
41063,83.33,Poblado
41064,60.1,Poblado
41065,63.86,Poblado
41066,24.28,Poblado
41067,207.78,Poblado
41068,29.71,Poblado
41069,353.32,Poblado
41070,688.55,Poblado
41071,62.4,Poblado
41072,84.88,Poblado
41073,7.02,Despoblado11
41074,44.01,Poblado
41075,301.61,Poblado
41076,25.87,Poblado
41077,57.4,Poblado
41078,19.44,Poblado
41079,31.69,Poblado
41080,10.21,Despoblado11
41081,283.14,Poblado
41082,55.03,Poblado
41083,18.71,Poblado
41084,162.31,Poblado
41085,98.28,Poblado
41086,5427.03,Poblado
41087,103.01,Poblado
41088,13.53,Poblado
41089,1016.89,Poblado
41090,46.06,Poblado
41091,4818.55,Poblado
41092,608.71,Poblado
41093,4860.15,Poblado
41094,731.56,Poblado
41095,78.53,Poblado
41096,314.63,Poblado
41097,78.57,Poblado
41098,1413.77,Poblado
41099,32.46,Poblado
41100,30.97,Poblado
41101,189.86,Poblado
41102,952.08,Poblado
41901,129.58,Poblado
41902,50.94,Poblado
41903,284.72,Poblado
41904,70.87,Poblado
42001,11.65,Despoblado21
42003,1.07,Despoblado11
42004,18.24,Poblado
42006,3.83,Despoblado11
42007,2.69,Despoblado11
42008,0.98,Despoblado11
42009,2.32,Despoblado11
42010,3.95,Despoblado11
42011,2.53,Despoblado11
42012,5.06,Despoblado11
42013,1.86,Despoblado11
42014,2.43,Despoblado11
42015,1.0,Despoblado11
42016,1.47,Despoblado11
42017,18.99,Poblado
42018,1.19,Despoblado11
42019,6.56,Despoblado11
42020,32.49,Poblado
42021,1.52,Despoblado11
42022,2.66,Despoblado11
42023,1.5,Despoblado11
42024,1.27,Despoblado11
42025,4.23,Despoblado11
42026,1.12,Despoblado11
42027,2.1,Despoblado11
42028,3.38,Despoblado11
42029,1.56,Despoblado11
42030,2.66,Despoblado11
42031,0.58,Despoblado11
42032,4.51,Despoblado11
42033,2.57,Despoblado11
42034,1.08,Despoblado11
42035,4.65,Despoblado11
42036,3.08,Despoblado11
42037,2.61,Despoblado11
42038,1.75,Despoblado11
42039,4.7,Despoblado11
42041,2.0,Despoblado11
42042,11.65,Despoblado11
42043,17.4,Poblado
42044,3.86,Despoblado11
42045,3.41,Despoblado11
42046,1.05,Despoblado11
42048,0.94,Despoblado11
42049,3.41,Despoblado11
42050,1.39,Despoblado11
42051,1.47,Despoblado11
42052,1.1,Despoblado11
42053,1.19,Despoblado11
42054,1.57,Despoblado11
42055,7.44,Despoblado11
42056,2.63,Despoblado11
42057,5.67,Despoblado11
42058,2.57,Despoblado11
42059,1.31,Despoblado11
42060,2.22,Despoblado11
42061,4.86,Despoblado11
42062,1.95,Despoblado11
42063,2.05,Despoblado11
42064,2.17,Despoblado11
42065,3.2,Despoblado11
42068,1.87,Despoblado11
42069,15.53,Poblado
42070,2.33,Despoblado11
42071,1.55,Despoblado11
42073,2.9,Despoblado11
42075,5.93,Despoblado11
42076,2.27,Despoblado11
42078,23.77,Poblado
42079,1.65,Despoblado11
42080,2.76,Despoblado11
42081,9.06,Despoblado11
42082,1.05,Despoblado11
42083,1.05,Despoblado11
42084,1.61,Despoblado11
42085,3.82,Despoblado11
42086,0.9,Despoblado11
42087,6.92,Despoblado11
42088,1.89,Despoblado11
42089,2.51,Despoblado11
42090,1.96,Despoblado11
42092,9.45,Despoblado11
42093,5.77,Despoblado11
42094,7.83,Despoblado11
42095,11.24,Despoblado11
42096,5.64,Despoblado11
42097,1.34,Despoblado11
42098,0.54,Despoblado11
42100,1.19,Despoblado11
42103,4.32,Despoblado11
42105,2.38,Despoblado11
42106,1.77,Despoblado11
42107,1.66,Despoblado11
42108,0.46,Despoblado11
42110,2.11,Despoblado11
42111,5.59,Despoblado11
42113,3.98,Despoblado11
42115,1.64,Despoblado11
42116,1.35,Despoblado11
42117,6.43,Despoblado11
42118,1.13,Despoblado11
42119,2.5,Despoblado11
42120,1.15,Despoblado11
42121,1.57,Despoblado11
42123,3.58,Despoblado11
42124,14.75,Poblado
42125,7.04,Despoblado11
42127,1.37,Despoblado11
42128,3.4,Despoblado11
42129,30.16,Poblado
42130,2.79,Despoblado11
42131,2.87,Despoblado11
42132,2.0,Despoblado11
42134,37.14,Poblado
42135,2.51,Despoblado11
42139,1.03,Despoblado11
42140,1.39,Despoblado11
42141,1.84,Despoblado11
42142,2.28,Despoblado11
42144,2.97,Despoblado11
42145,5.17,Despoblado11
42148,0.39,Despoblado11
42149,5.12,Despoblado11
42151,4.24,Despoblado11
42152,1.55,Despoblado11
42153,0.9,Despoblado11
42154,2.93,Despoblado11
42155,1.26,Despoblado11
42156,1.66,Despoblado11
42157,0.77,Despoblado11
42158,2.82,Despoblado11
42159,2.26,Despoblado11
42160,2.63,Despoblado11
42161,54.65,Poblado
42162,7.97,Despoblado11
42163,3.22,Despoblado11
42164,33.71,Poblado
42165,3.74,Despoblado11
42166,2.18,Despoblado11
42167,7.53,Despoblado11
42168,3.08,Despoblado11
42171,2.93,Despoblado11
42172,1.85,Despoblado11
42173,146.06,Poblado
42174,3.63,Despoblado11
42175,0.77,Despoblado11
42176,1.53,Despoblado11
42177,4.87,Despoblado11
42178,2.74,Despoblado11
42181,7.81,Despoblado11
42182,1.52,Despoblado11
42183,1.95,Despoblado11
42184,2.09,Despoblado11
42185,1.66,Despoblado11
42187,1.32,Despoblado11
42188,3.22,Despoblado11
42189,4.61,Despoblado11
42190,9.73,Despoblado11
42191,11.31,Despoblado11
42192,3.31,Despoblado11
42193,3.71,Despoblado11
42194,3.4,Despoblado11
42195,2.28,Despoblado11
42196,0.56,Despoblado11
42197,2.95,Despoblado11
42198,1.13,Despoblado11
42200,1.45,Despoblado11
42201,1.56,Despoblado11
42202,1.73,Despoblado11
42204,1.19,Despoblado11
42205,1.27,Despoblado11
42206,0.42,Despoblado11
42207,4.96,Despoblado11
42208,0.95,Despoblado11
42209,1.35,Despoblado11
42211,6.96,Despoblado11
42212,1.49,Despoblado11
42213,1.76,Despoblado11
42215,7.01,Despoblado11
42216,1.19,Despoblado11
42217,2.58,Despoblado11
42218,2.34,Despoblado11
42219,2.04,Despoblado11
43001,13.19,Poblado
43002,127.82,Poblado
43003,25.28,Poblado
43004,203.38,Poblado
43005,112.08,Poblado
43006,45.82,Poblado
43007,34.9,Poblado
43008,6.25,Despoblado11
43009,48.32,Poblado
43010,65.66,Poblado
43011,218.87,Poblado
43012,800.0,Poblado
43013,106.21,Poblado
43014,153.85,Poblado
43015,5.47,Despoblado11
43016,396.41,Poblado
43017,12.66,Poblado
43018,11.57,Despoblado11
43019,21.92,Poblado
43020,267.76,Poblado
43021,17.93,Poblado
43022,14.72,Poblado
43023,31.4,Poblado
43024,278.81,Poblado
43025,11.86,Despoblado21
43026,48.58,Poblado
43027,15.49,Poblado
43028,117.81,Poblado
43029,27.37,Poblado
43030,29.1,Poblado
43031,252.58,Poblado
43032,16.33,Poblado
43033,91.55,Poblado
43034,109.45,Poblado
43035,10.91,Despoblado11
43036,45.88,Poblado
43037,1397.99,Poblado
43038,995.29,Poblado
43039,9.21,Despoblado11
43040,17.72,Poblado
43041,6.83,Despoblado11
43042,555.71,Poblado
43043,180.09,Poblado
43044,50.87,Poblado
43045,11.59,Despoblado21
43046,4.43,Despoblado11
43047,216.14,Poblado
43048,18.49,Poblado
43049,15.33,Poblado
43050,375.79,Poblado
43051,1447.17,Poblado
43052,35.48,Poblado
43053,17.17,Poblado
43054,65.02,Poblado
43055,85.07,Poblado
43056,16.18,Poblado
43057,3.18,Despoblado11
43058,6.96,Despoblado11
43059,14.97,Poblado
43060,29.69,Poblado
43061,3.57,Despoblado11
43062,22.52,Poblado
43063,26.34,Poblado
43064,43.56,Poblado
43065,11.13,Despoblado11
43066,65.78,Poblado
43067,50.42,Poblado
43068,18.11,Poblado
43069,17.75,Poblado
43070,23.23,Poblado
43071,10.9,Despoblado11
43072,16.77,Poblado
43073,4.84,Despoblado11
43074,508.76,Poblado
43075,3.3,Despoblado11
43076,38.04,Poblado
43077,8.02,Despoblado11
43078,75.75,Poblado
43079,77.32,Poblado
43080,81.79,Poblado
43081,232.68,Poblado
43082,31.91,Poblado
43083,45.8,Poblado
43084,20.95,Poblado
43085,13.01,Poblado
43086,81.23,Poblado
43088,282.4,Poblado
43089,20.53,Poblado
43090,23.85,Poblado
43091,5.06,Despoblado11
43092,200.33,Poblado
43093,123.32,Poblado
43094,197.47,Poblado
43095,630.41,Poblado
43096,3.08,Despoblado11
43097,143.26,Poblado
43098,48.22,Poblado
43099,10.97,Despoblado11
43100,968.59,Poblado
43101,6.14,Despoblado11
43102,12.96,Poblado
43103,131.71,Poblado
43104,28.28,Poblado
43105,9.7,Despoblado11
43106,17.42,Poblado
43107,61.56,Poblado
43108,66.35,Poblado
43109,657.68,Poblado
43110,8.75,Despoblado11
43111,244.02,Poblado
43112,23.79,Poblado
43113,22.81,Poblado
43114,14.97,Poblado
43115,9.3,Despoblado11
43116,18.47,Poblado
43117,7.17,Despoblado11
43118,18.84,Poblado
43119,125.1,Poblado
43120,7.53,Despoblado11
43121,16.61,Poblado
43122,18.65,Poblado
43123,2004.99,Poblado
43124,71.61,Poblado
43125,11.26,Despoblado21
43126,198.06,Poblado
43127,69.91,Poblado
43128,62.82,Poblado
43129,203.98,Poblado
43130,27.25,Poblado
43131,436.7,Poblado
43132,60.86,Poblado
43133,59.47,Poblado
43134,173.28,Poblado
43135,44.23,Poblado
43136,280.5,Poblado
43137,109.58,Poblado
43138,133.31,Poblado
43139,79.33,Poblado
43140,364.69,Poblado
43141,1.99,Despoblado11
43142,29.65,Poblado
43143,4.71,Despoblado11
43144,96.92,Poblado
43145,161.62,Poblado
43146,4.63,Despoblado11
43147,30.08,Poblado
43148,2301.77,Poblado
43149,16.81,Poblado
43150,8.72,Despoblado11
43151,17.9,Poblado
43152,21.52,Poblado
43153,1940.5,Poblado
43154,10.66,Despoblado21
43155,153.21,Poblado
43156,49.81,Poblado
43157,11.8,Despoblado11
43158,9.29,Despoblado11
43159,10.51,Despoblado11
43160,108.27,Poblado
43161,441.84,Poblado
43162,64.7,Poblado
43163,1065.51,Poblado
43164,25.32,Poblado
43165,38.71,Poblado
43166,261.8,Poblado
43167,33.64,Poblado
43168,6.15,Despoblado11
43169,23.16,Poblado
43170,39.35,Poblado
43171,1037.4,Poblado
43172,35.51,Poblado
43173,25.05,Poblado
43174,38.17,Poblado
43175,10.52,Despoblado11
