Codigo Municipio,Nacimientos,Matrimonios,Defunciones
29055,21.0,9.0,28.0
29056,18.0,2.0,22.0
29057,4.0,1.0,10.0
29058,17.0,3.0,36.0
29059,31.0,10.0,26.0
29060,7.0,5.0,10.0
29061,8.0,2.0,13.0
29062,9.0,4.0,7.0
29063,3.0,1.0,3.0
29064,5.0,2.0,14.0
29065,1.0,0.0,1.0
29066,4.0,2.0,1.0
29067,6130.0,2035.0,4470.0
29068,166.0,52.0,69.0
29069,1441.0,365.0,738.0
29070,950.0,244.0,321.0
29071,8.0,1.0,9.0
29072,42.0,18.0,37.0
29073,45.0,11.0,34.0
29074,9.0,3.0,20.0
29075,169.0,68.0,151.0
29076,28.0,12.0,26.0
29077,1.0,0.0,4.0
29079,18.0,4.0,31.0
29080,109.0,38.0,60.0
29081,2.0,1.0,3.0
29082,543.0,185.0,224.0
29083,17.0,1.0,31.0
29084,321.0,109.0,346.0
29085,2.0,0.0,5.0
29086,6.0,2.0,10.0
29087,2.0,0.0,13.0
29088,43.0,8.0,38.0
29089,22.0,13.0,33.0
29090,14.0,6.0,29.0
29901,736.0,280.0,410.0
29091,129.0,40.0,130.0
29092,7.0,3.0,6.0
29093,14.0,9.0,31.0
29094,863.0,255.0,643.0
29095,38.0,10.0,31.0
29902,30.0,12.0,20.0
29098,10.0,7.0,19.0
29096,30.0,11.0,31.0
29097,35.0,12.0,52.0
29099,10.0,5.0,18.0
29100,1.0,1.0,24.0
30001,53.0,18.0,69.0
30002,123.0,62.0,124.0
30003,367.0,133.0,313.0
30004,14.0,4.0,18.0
30005,483.0,149.0,239.0
30902,195.0,37.0,79.0
30006,4.0,3.0,10.0
30007,137.0,53.0,61.0
30008,259.0,68.0,145.0
30009,203.0,62.0,117.0
30010,144.0,37.0,55.0
30011,73.0,27.0,54.0
30012,106.0,26.0,121.0
30013,101.0,26.0,83.0
30014,21.0,7.0,18.0
30015,238.0,93.0,261.0
30016,2566.0,808.0,1654.0
30017,147.0,53.0,148.0
30018,178.0,43.0,60.0
30019,361.0,90.0,313.0
30020,107.0,27.0,50.0
30021,224.0,50.0,114.0
30022,284.0,87.0,201.0
30023,63.0,17.0,30.0
30024,1120.0,224.0,716.0
30025,84.0,35.0,38.0
30026,336.0,67.0,173.0
30027,889.0,264.0,316.0
30028,68.0,18.0,90.0
30029,163.0,48.0,129.0
30030,5203.0,1390.0,2890.0
30031,8.0,0.0,11.0
30032,50.0,13.0,38.0
30033,172.0,49.0,103.0
30034,5.0,4.0,14.0
30035,420.0,75.0,192.0
30036,317.0,67.0,151.0
30901,248.0,60.0,86.0
30037,499.0,85.0,160.0
30038,302.0,77.0,122.0
30039,344.0,63.0,221.0
30040,5.0,1.0,13.0
30041,296.0,94.0,96.0
30042,27.0,14.0,40.0
30043,401.0,99.0,261.0
31001,0.0,0.0,2.0
31002,4.0,1.0,7.0
31003,0.0,0.0,2.0
31004,0.0,0.0,1.0
31005,1.0,1.0,5.0
31006,22.0,4.0,23.0
31007,0.0,0.0,2.0
31008,0.0,0.0,2.0
31009,5.0,0.0,12.0
31011,4.0,2.0,11.0
31012,2.0,3.0,10.0
31010,68.0,17.0,53.0
31013,5.0,2.0,10.0
31014,1.0,0.0,3.0
31015,23.0,2.0,24.0
31016,127.0,48.0,41.0
31017,8.0,0.0,7.0
31018,11.0,1.0,4.0
31019,32.0,6.0,22.0
31020,3.0,1.0,2.0
31025,9.0,1.0,9.0
31021,0.0,0.0,1.0
31023,114.0,46.0,40.0
31024,1.0,0.0,4.0
31022,9.0,2.0,6.0
31026,1.0,1.0,2.0
31027,16.0,8.0,15.0
31028,2.0,1.0,4.0
31029,6.0,4.0,26.0
31030,0.0,0.0,6.0
31031,3.0,0.0,2.0
31032,31.0,2.0,30.0
31033,0.0,0.0,1.0
31034,2.0,0.0,0.0
31035,0.0,0.0,2.0
31036,8.0,2.0,14.0
31037,0.0,0.0,1.0
31038,15.0,8.0,18.0
31039,2.0,0.0,0.0
31040,3.0,0.0,0.0
31058,2.0,1.0,4.0
31041,41.0,9.0,7.0
31042,42.0,5.0,31.0
31043,0.0,0.0,0.0
31044,2.0,1.0,1.0
31901,148.0,51.0,98.0
31045,9.0,0.0,7.0
31046,0.0,1.0,1.0
31047,0.0,1.0,6.0
31048,1.0,1.0,3.0
31049,11.0,3.0,12.0
31050,81.0,22.0,88.0
31137,2.0,1.0,3.0
31051,3.0,0.0,6.0
31052,0.0,0.0,1.0
31250,41.0,15.0,21.0
31053,6.0,5.0,8.0
31905,64.0,28.0,13.0
31902,156.0,60.0,13.0
31903,122.0,40.0,38.0
31054,11.0,2.0,7.0
31055,2.0,0.0,7.0
31253,5.0,1.0,2.0
31056,3.0,1.0,1.0
31057,12.0,5.0,26.0
31059,2.0,0.0,0.0
31060,141.0,50.0,135.0
31061,0.0,0.0,2.0
31062,15.0,4.0,13.0
31063,0.0,0.0,3.0
31064,17.0,3.0,24.0
31065,31.0,6.0,16.0
31066,6.0,1.0,23.0
31067,16.0,6.0,32.0
31068,43.0,5.0,44.0
31069,6.0,4.0,13.0
31070,51.0,16.0,41.0
31071,0.0,0.0,0.0
31193,32.0,12.0,17.0
31072,86.0,27.0,67.0
31074,12.0,5.0,7.0
31075,1.0,2.0,0.0
31076,50.0,15.0,11.0
31077,91.0,22.0,65.0
31078,29.0,10.0,39.0
31079,1.0,0.0,1.0
31080,6.0,2.0,5.0
31081,4.0,3.0,4.0
31221,13.0,8.0,15.0
31083,1.0,0.0,0.0
31086,523.0,186.0,25.0
31087,5.0,1.0,1.0
31089,1.0,1.0,4.0
31090,0.0,0.0,3.0
31091,2.0,1.0,7.0
31092,4.0,2.0,11.0
31094,0.0,0.0,3.0
31095,0.0,1.0,2.0
31096,1.0,0.0,1.0
31097,114.0,43.0,128.0
31098,22.0,7.0,19.0
31099,0.0,0.0,2.0
31082,9.0,2.0,10.0
31084,34.0,9.0,14.0
31085,3.0,0.0,6.0
31100,2.0,0.0,10.0
31101,18.0,9.0,9.0
31093,0.0,0.0,2.0
31102,1.0,0.0,2.0
31103,0.0,0.0,0.0
31104,18.0,2.0,36.0
31105,17.0,3.0,36.0
31106,6.0,1.0,6.0
31107,27.0,9.0,20.0
31108,17.0,8.0,31.0
31109,21.0,12.0,8.0
31110,1.0,0.0,0.0
31111,0.0,0.0,0.0
31112,0.0,0.0,1.0
31113,1.0,0.0,0.0
31114,4.0,0.0,4.0
31115,1.0,0.0,1.0
31116,0.0,0.0,1.0
31117,6.0,1.0,11.0
31118,0.0,0.0,3.0
31119,2.0,0.0,1.0
31120,2.0,0.0,1.0
31121,0.0,0.0,1.0
31256,0.0,0.0,1.0
31122,145.0,38.0,30.0
31124,1.0,3.0,3.0
31259,7.0,1.0,11.0
31125,0.0,1.0,4.0
31126,6.0,3.0,4.0
31127,0.0,0.0,1.0
31904,35.0,8.0,15.0
31128,0.0,0.0,2.0
31129,8.0,2.0,8.0
31130,6.0,0.0,5.0
31131,15.0,7.0,9.0
31132,1.0,1.0,1.0
31133,0.0,0.0,0.0
31134,1.0,0.0,1.0
31135,0.0,0.0,4.0
31136,4.0,0.0,9.0
31138,16.0,2.0,4.0
31139,1.0,0.0,2.0
31140,3.0,1.0,1.0
31141,1.0,0.0,0.0
31142,36.0,6.0,13.0
31143,0.0,0.0,1.0
31144,11.0,3.0,10.0
31145,0.0,1.0,4.0
31146,0.0,0.0,0.0
31147,0.0,0.0,1.0
31148,0.0,0.0,2.0
31149,4.0,4.0,22.0
31908,20.0,9.0,9.0
31150,2.0,0.0,1.0
31151,1.0,1.0,1.0
31152,11.0,2.0,37.0
31153,39.0,15.0,26.0
31154,1.0,0.0,5.0
31155,4.0,0.0,1.0
31156,1.0,1.0,3.0
31157,48.0,11.0,42.0
31158,4.0,0.0,1.0
31159,17.0,2.0,24.0
31160,1.0,0.0,1.0
31248,1.0,0.0,8.0
31161,2.0,1.0,3.0
31162,0.0,0.0,0.0
31163,22.0,7.0,23.0
31164,3.0,3.0,12.0
31165,32.0,8.0,42.0
31166,1.0,0.0,4.0
31167,15.0,2.0,12.0
31168,0.0,1.0,5.0
31169,30.0,4.0,24.0
31170,0.0,0.0,1.0
31171,7.0,4.0,15.0
31172,4.0,1.0,2.0
31173,8.0,1.0,11.0
31174,0.0,1.0,1.0
31175,1.0,0.0,1.0
31176,5.0,6.0,11.0
31177,3.0,1.0,3.0
31178,6.0,3.0,13.0
31179,5.0,4.0,7.0
31180,1.0,1.0,6.0
31181,0.0,0.0,2.0
31182,0.0,0.0,1.0
31088,145.0,58.0,26.0
31183,5.0,2.0,7.0
31185,0.0,1.0,6.0
31184,0.0,0.0,1.0
31186,2.0,3.0,6.0
31187,2.0,0.0,4.0
31188,2.0,2.0,1.0
31189,20.0,5.0,14.0
31190,1.0,0.0,0.0
31191,31.0,12.0,33.0
31194,6.0,2.0,2.0
31192,1.0,0.0,2.0
31195,1.0,0.0,1.0
31196,0.0,0.0,0.0
31197,2.0,0.0,0.0
31906,88.0,22.0,8.0
31198,0.0,0.0,1.0
31199,0.0,1.0,2.0
31211,0.0,0.0,1.0
31200,9.0,6.0,11.0
31201,1860.0,653.0,1717.0
31202,55.0,17.0,38.0
31203,0.0,0.0,0.0
31204,0.0,0.0,0.0
31205,4.0,0.0,6.0
31206,25.0,10.0,19.0
31207,3.0,0.0,5.0
31208,41.0,9.0,30.0
31209,1.0,1.0,0.0
31210,1.0,0.0,1.0
31212,1.0,0.0,4.0
31213,0.0,0.0,0.0
31214,0.0,0.0,0.0
31215,61.0,16.0,60.0
31217,2.0,0.0,10.0
31216,42.0,14.0,55.0
31219,0.0,0.0,1.0
31220,3.0,0.0,9.0
31222,0.0,1.0,1.0
31223,11.0,1.0,29.0
31224,4.0,1.0,21.0
31225,0.0,1.0,0.0
31226,5.0,1.0,5.0
31227,89.0,29.0,121.0
31228,5.0,1.0,5.0
31229,0.0,0.0,2.0
31230,0.0,0.0,2.0
31231,1.0,1.0,3.0
31232,381.0,133.0,231.0
31233,0.0,0.0,2.0
31234,3.0,2.0,2.0
31123,1.0,0.0,9.0
31235,0.0,0.0,3.0
31236,7.0,3.0,15.0
31237,1.0,2.0,2.0
31238,1.0,0.0,0.0
31239,8.0,0.0,5.0
31240,11.0,5.0,8.0
31241,0.0,0.0,0.0
31242,2.0,0.0,7.0
31244,0.0,1.0,1.0
31243,1.0,3.0,4.0
31245,0.0,0.0,1.0
31246,2.0,0.0,2.0
31247,0.0,0.0,4.0
31260,9.0,1.0,18.0
31249,20.0,7.0,33.0
31251,42.0,14.0,38.0
31252,1.0,0.0,1.0
31254,37.0,4.0,23.0
31255,0.0,0.0,0.0
31257,16.0,1.0,5.0
31258,101.0,36.0,54.0
31261,2.0,1.0,2.0
31262,3.0,0.0,2.0
31073,4.0,2.0,5.0
31907,146.0,72.0,49.0
31263,3.0,0.0,4.0
31264,2.0,0.0,6.0
31265,0.0,0.0,1.0
32001,38.0,21.0,70.0
32002,12.0,4.0,47.0
32003,4.0,2.0,24.0
32004,8.0,5.0,28.0
32005,6.0,2.0,14.0
32006,3.0,6.0,41.0
32007,4.0,8.0,36.0
32008,96.0,42.0,87.0
32009,103.0,47.0,114.0
32010,1.0,0.0,6.0
32011,3.0,2.0,19.0
32012,1.0,2.0,16.0
32013,9.0,2.0,48.0
32014,5.0,3.0,23.0
32015,1.0,0.0,28.0
32016,1.0,1.0,22.0
32018,4.0,0.0,24.0
32017,2.0,0.0,17.0
32019,96.0,56.0,168.0
32020,14.0,5.0,81.0
32022,5.0,4.0,29.0
32021,3.0,1.0,19.0
32023,5.0,1.0,34.0
32024,32.0,14.0,73.0
32025,0.0,1.0,26.0
32029,1.0,1.0,11.0
32026,17.0,6.0,52.0
32027,3.0,1.0,22.0
32028,7.0,0.0,40.0
32030,3.0,3.0,28.0
32031,5.0,3.0,16.0
32033,1.0,2.0,11.0
32034,2.0,1.0,18.0
32035,2.0,1.0,36.0
32038,0.0,0.0,17.0
32039,6.0,7.0,37.0
32040,11.0,13.0,23.0
32041,1.0,3.0,32.0
32042,3.0,5.0,45.0
32043,10.0,8.0,48.0
32044,6.0,3.0,20.0
32045,16.0,7.0,54.0
32046,1.0,1.0,29.0
32047,9.0,4.0,41.0
32048,4.0,3.0,29.0
32049,1.0,0.0,17.0
32050,18.0,7.0,52.0
32051,2.0,3.0,24.0
32052,9.0,5.0,47.0
32053,8.0,7.0,18.0
32054,891.0,351.0,1154.0
32055,10.0,3.0,31.0
32056,2.0,1.0,29.0
32057,0.0,0.0,9.0
32058,52.0,24.0,112.0
32059,6.0,6.0,46.0
32060,2.0,1.0,21.0
32061,3.0,1.0,28.0
32063,4.0,6.0,61.0
32064,3.0,0.0,8.0
32062,3.0,2.0,15.0
32065,1.0,1.0,17.0
32066,2.0,0.0,11.0
32067,9.0,3.0,35.0
32068,1.0,3.0,41.0
32069,33.0,14.0,74.0
32071,2.0,3.0,38.0
32072,21.0,9.0,67.0
32073,6.0,4.0,33.0
32074,1.0,2.0,24.0
32075,50.0,18.0,39.0
32076,11.0,6.0,53.0
32070,1.0,1.0,19.0
32077,9.0,2.0,29.0
32078,1.0,8.0,34.0
32079,5.0,4.0,21.0
32080,1.0,0.0,14.0
32081,7.0,5.0,35.0
32082,6.0,3.0,24.0
32083,0.0,1.0,14.0
32084,0.0,1.0,21.0
32085,103.0,33.0,157.0
32086,13.0,2.0,73.0
32087,3.0,5.0,41.0
32088,6.0,3.0,63.0
32089,7.0,2.0,30.0
32090,3.0,2.0,14.0
32091,3.0,2.0,45.0
32092,0.0,0.0,11.0
32032,83.0,26.0,129.0
32036,5.0,0.0,40.0
32037,2.0,2.0,15.0
34001,0.0,1.0,2.0
34003,0.0,1.0,2.0
34004,54.0,23.0,79.0
34005,4.0,1.0,20.0
34006,0.0,0.0,0.0
34009,0.0,0.0,0.0
34010,1.0,0.0,9.0
34011,3.0,0.0,4.0
34012,1.0,0.0,7.0
34015,0.0,0.0,0.0
34017,2.0,0.0,19.0
34018,0.0,0.0,7.0
34019,0.0,0.0,2.0
34020,0.0,0.0,2.0
34022,2.0,6.0,13.0
34024,0.0,0.0,0.0
34025,0.0,0.0,3.0
34027,5.0,4.0,26.0
34028,0.0,0.0,2.0
34029,4.0,2.0,12.0
34031,0.0,0.0,1.0
34032,0.0,0.0,0.0
34033,0.0,0.0,0.0
34035,0.0,0.0,2.0
34034,0.0,0.0,2.0
34036,0.0,0.0,4.0
34037,1.0,0.0,7.0
34038,0.0,0.0,2.0
34039,0.0,0.0,2.0
34041,2.0,0.0,2.0
34042,2.0,0.0,3.0
34045,0.0,0.0,0.0
34046,0.0,0.0,0.0
34047,25.0,7.0,47.0
34048,0.0,0.0,3.0
34049,2.0,0.0,5.0
34050,0.0,0.0,5.0
34051,0.0,0.0,1.0
34052,0.0,0.0,0.0
34053,2.0,0.0,3.0
34055,1.0,0.0,8.0
34056,12.0,3.0,42.0
34057,1.0,1.0,9.0
34058,0.0,0.0,1.0
34059,1.0,1.0,15.0
34060,0.0,0.0,1.0
34061,0.0,0.0,1.0
34062,1.0,0.0,7.0
34063,2.0,0.0,1.0
34066,0.0,0.0,0.0
34067,0.0,0.0,3.0
34068,0.0,0.0,0.0
34069,20.0,11.0,34.0
34070,1.0,0.0,4.0
34071,2.0,0.0,1.0
34072,0.0,0.0,4.0
34073,1.0,0.0,2.0
34074,4.0,3.0,11.0
34076,3.0,2.0,6.0
34077,4.0,3.0,5.0
34079,32.0,25.0,16.0
34080,41.0,19.0,78.0
34081,0.0,0.0,0.0
34082,0.0,0.0,1.0
34083,13.0,6.0,27.0
34084,0.0,0.0,0.0
34086,1.0,1.0,1.0
34087,0.0,0.0,1.0
34088,2.0,1.0,2.0
34089,1.0,0.0,2.0
34091,1.0,0.0,1.0
34092,0.0,0.0,2.0
34094,0.0,0.0,1.0
34903,0.0,0.0,4.0
34096,0.0,0.0,0.0
34098,15.0,12.0,7.0
34099,1.0,0.0,0.0
34100,2.0,0.0,0.0
34101,0.0,0.0,0.0
34102,0.0,1.0,2.0
34103,1.0,0.0,3.0
34104,0.0,1.0,9.0
34106,0.0,0.0,2.0
34107,0.0,0.0,2.0
34108,3.0,1.0,13.0
34109,0.0,0.0,0.0
34110,0.0,0.0,2.0
34112,0.0,0.0,0.0
34113,0.0,0.0,1.0
34114,0.0,0.0,1.0
34116,0.0,0.0,3.0
34901,5.0,3.0,29.0
34120,702.0,231.0,794.0
34121,0.0,0.0,0.0
34122,0.0,0.0,5.0
34123,9.0,3.0,50.0
34124,0.0,0.0,2.0
34125,0.0,0.0,1.0
34126,2.0,0.0,7.0
34127,0.0,0.0,5.0
34904,0.0,0.0,8.0
34129,1.0,0.0,2.0
34130,2.0,0.0,4.0
34131,0.0,0.0,1.0
34132,1.0,0.0,4.0
34133,0.0,0.0,2.0
34134,0.0,0.0,1.0
34135,4.0,0.0,4.0
34136,1.0,1.0,4.0
34137,0.0,0.0,1.0
34139,0.0,0.0,3.0
34140,0.0,0.0,4.0
34141,4.0,1.0,2.0
34143,0.0,0.0,2.0
34146,1.0,0.0,0.0
34147,0.0,0.0,6.0
34149,0.0,0.0,0.0
34151,1.0,1.0,4.0
34152,2.0,0.0,1.0
34154,0.0,0.0,1.0
34155,0.0,0.0,3.0
34156,0.0,0.0,1.0
34157,27.0,17.0,42.0
34158,1.0,1.0,13.0
34159,1.0,0.0,3.0
34160,1.0,0.0,2.0
34161,0.0,0.0,0.0
34163,0.0,0.0,0.0
34165,0.0,0.0,3.0
34167,0.0,0.0,1.0
34168,0.0,1.0,1.0
34169,2.0,1.0,12.0
34170,0.0,0.0,3.0
34171,5.0,0.0,22.0
34174,0.0,0.0,3.0
34175,0.0,0.0,3.0
34177,0.0,0.0,1.0
34176,1.0,0.0,0.0
34178,0.0,0.0,1.0
34179,0.0,0.0,0.0
34180,0.0,0.0,0.0
34181,1.0,2.0,7.0
34182,7.0,1.0,15.0
34184,0.0,0.0,1.0
34185,0.0,0.0,0.0
34186,0.0,0.0,1.0
34189,0.0,0.0,2.0
34190,0.0,1.0,0.0
34192,0.0,1.0,0.0
34196,0.0,0.0,2.0
34902,3.0,1.0,1.0
34199,3.0,4.0,15.0
34023,46.0,36.0,71.0
34201,0.0,0.0,1.0
34093,0.0,0.0,1.0
34202,0.0,0.0,2.0
34204,0.0,0.0,2.0
34205,0.0,0.0,0.0
34206,7.0,2.0,17.0
34208,0.0,0.0,1.0
34210,1.0,0.0,2.0
34211,0.0,3.0,5.0
34213,0.0,0.0,0.0
34214,0.0,0.0,2.0
34215,0.0,0.0,3.0
34216,0.0,0.0,0.0
34217,28.0,10.0,5.0
34218,3.0,1.0,12.0
34220,2.0,0.0,0.0
34221,0.0,0.0,3.0
34222,0.0,0.0,2.0
34223,0.0,0.0,2.0
34224,0.0,0.0,4.0
34225,72.0,23.0,27.0
34227,0.0,0.0,0.0
34228,0.0,0.0,3.0
34229,0.0,0.0,1.0
34230,0.0,0.0,1.0
34231,0.0,0.0,3.0
34232,1.0,0.0,17.0
34233,0.0,0.0,5.0
34234,0.0,0.0,2.0
34236,0.0,0.0,5.0
34237,3.0,2.0,9.0
34238,0.0,0.0,6.0
34240,0.0,0.0,2.0
34241,0.0,0.0,1.0
34242,0.0,0.0,0.0
34243,0.0,0.0,9.0
34245,1.0,1.0,8.0
34246,0.0,0.0,0.0
35001,34.0,11.0,49.0
35002,299.0,112.0,149.0
35020,48.0,19.0,64.0
35003,87.0,25.0,24.0
35004,588.0,171.0,250.0
35005,0.0,0.0,10.0
35006,242.0,81.0,231.0
35007,3.0,1.0,10.0
35008,82.0,21.0,63.0
35009,183.0,59.0,167.0
35010,34.0,13.0,34.0
35011,291.0,90.0,142.0
35012,178.0,51.0,111.0
35013,47.0,24.0,68.0
35014,185.0,51.0,44.0
35015,230.0,50.0,49.0
35016,2912.0,812.0,2998.0
35017,372.0,139.0,136.0
35018,184.0,61.0,61.0
35019,394.0,145.0,272.0
35021,121.0,64.0,110.0
35022,686.0,246.0,263.0
35023,90.0,30.0,106.0
35024,199.0,58.0,66.0
35025,0.0,2.0,18.0
35026,885.0,296.0,617.0
35027,88.0,38.0,84.0
35028,176.0,48.0,74.0
35029,47.0,15.0,25.0
35030,127.0,39.0,55.0
35032,28.0,4.0,28.0
35031,79.0,23.0,47.0
35033,59.0,21.0,50.0
35034,151.0,51.0,32.0
36020,5.0,6.0,43.0
36001,17.0,11.0,49.0
36003,102.0,61.0,90.0
36002,52.0,15.0,31.0
36004,112.0,44.0,91.0
36005,88.0,32.0,103.0
36006,133.0,43.0,130.0
36007,13.0,6.0,24.0
36008,214.0,108.0,219.0
36009,39.0,9.0,65.0
36010,32.0,5.0,38.0
36011,7.0,3.0,32.0
36012,26.0,12.0,71.0
36013,8.0,3.0,44.0
36014,5.0,1.0,32.0
36015,31.0,7.0,71.0
36016,5.0,0.0,15.0
36017,186.0,68.0,265.0
36018,13.0,4.0,67.0
36019,10.0,6.0,21.0
36021,128.0,54.0,95.0
36022,86.0,41.0,112.0
36023,74.0,33.0,122.0
36901,37.0,16.0,48.0
36024,152.0,46.0,244.0
36025,11.0,3.0,40.0
36026,211.0,86.0,228.0
36027,41.0,11.0,56.0
36028,34.0,22.0,56.0
36029,139.0,68.0,140.0
36030,23.0,9.0,56.0
36031,7.0,0.0,9.0
36032,46.0,22.0,45.0
36033,139.0,53.0,128.0
36034,21.0,17.0,63.0
36035,142.0,58.0,171.0
36036,15.0,13.0,44.0
36037,29.0,7.0,44.0
36041,159.0,59.0,137.0
36043,44.0,10.0,63.0
36042,224.0,93.0,191.0
36044,26.0,14.0,20.0
36038,770.0,280.0,654.0
36039,218.0,71.0,130.0
36040,21.0,10.0,28.0
36045,243.0,108.0,263.0
36046,59.0,19.0,60.0
36047,4.0,2.0,55.0
36048,49.0,28.0,63.0
36049,116.0,49.0,50.0
36050,98.0,35.0,91.0
36051,135.0,54.0,148.0
36052,66.0,29.0,131.0
36053,115.0,35.0,48.0
36054,111.0,36.0,119.0
36055,155.0,44.0,156.0
36056,45.0,19.0,61.0
36057,2591.0,1045.0,2435.0
36059,23.0,19.0,84.0
36058,44.0,14.0,64.0
36060,348.0,110.0,338.0
36061,80.0,29.0,125.0
26001,3.0,1.0,6.0
26002,11.0,5.0,7.0
26003,6.0,1.0,6.0
26004,0.0,0.0,0.0
26005,27.0,9.0,51.0
26006,34.0,5.0,19.0
26007,4.0,2.0,8.0
26008,28.0,6.0,35.0
26009,3.0,3.0,8.0
26010,0.0,0.0,2.0
26011,99.0,27.0,111.0
26012,0.0,0.0,1.0
26013,5.0,1.0,3.0
26014,1.0,0.0,10.0
26015,5.0,0.0,4.0
26016,0.0,0.0,1.0
26017,3.0,2.0,5.0
26018,134.0,63.0,131.0
26019,6.0,1.0,2.0
26020,4.0,1.0,7.0
26021,42.0,10.0,28.0
26022,1.0,1.0,6.0
26023,6.0,0.0,8.0
26024,0.0,2.0,6.0
26026,10.0,3.0,13.0
26025,0.0,0.0,1.0
26027,0.0,0.0,6.0
26028,0.0,0.0,2.0
26029,0.0,0.0,0.0
26030,0.0,0.0,0.0
26031,0.0,0.0,1.0
26032,0.0,0.0,0.0
26033,0.0,0.0,1.0
26034,3.0,2.0,11.0
26035,0.0,0.0,0.0
26036,252.0,81.0,225.0
26037,0.0,0.0,3.0
26038,0.0,0.0,0.0
26039,1.0,1.0,3.0
26040,1.0,0.0,2.0
26041,0.0,0.0,6.0
26042,10.0,6.0,11.0
26043,2.0,1.0,6.0
26044,0.0,0.0,1.0
26045,0.0,0.0,0.0
26046,15.0,5.0,24.0
26047,15.0,7.0,44.0
26048,0.0,0.0,0.0
26049,2.0,2.0,3.0
26050,0.0,0.0,5.0
26051,4.0,1.0,1.0
26052,0.0,0.0,9.0
26053,3.0,1.0,1.0
26054,1.0,1.0,6.0
26055,0.0,0.0,2.0
26056,3.0,0.0,7.0
26057,0.0,0.0,1.0
26058,0.0,0.0,2.0
26059,14.0,6.0,10.0
26060,0.0,0.0,1.0
26061,11.0,6.0,23.0
26062,0.0,1.0,0.0
26063,0.0,0.0,1.0
26064,25.0,15.0,23.0
26065,0.0,0.0,1.0
26066,3.0,0.0,8.0
26067,0.0,0.0,0.0
26068,0.0,1.0,1.0
26069,0.0,1.0,9.0
26070,3.0,0.0,3.0
26071,104.0,44.0,108.0
26072,1.0,0.0,7.0
26073,0.0,0.0,1.0
26074,0.0,0.0,2.0
26075,1.0,1.0,3.0
26076,1.0,0.0,4.0
26077,0.0,0.0,0.0
26078,0.0,1.0,3.0
26079,8.0,1.0,15.0
26080,3.0,1.0,12.0
26081,0.0,1.0,1.0
26082,0.0,0.0,1.0
26083,1.0,2.0,10.0
26084,124.0,60.0,38.0
26086,0.0,0.0,1.0
26087,1.0,1.0,3.0
26088,0.0,0.0,0.0
26089,1592.0,503.0,1250.0
26091,0.0,0.0,2.0
26092,0.0,0.0,2.0
26093,0.0,0.0,1.0
26094,0.0,0.0,1.0
26095,0.0,0.0,2.0
26096,3.0,1.0,4.0
26098,0.0,0.0,0.0
26099,23.0,4.0,12.0
26100,0.0,0.0,1.0
26101,0.0,0.0,0.0
26102,74.0,30.0,58.0
26103,11.0,2.0,13.0
26104,0.0,0.0,2.0
26105,50.0,14.0,28.0
26106,0.0,0.0,0.0
26107,1.0,1.0,1.0
26109,0.0,0.0,2.0
26108,0.0,0.0,3.0
26110,0.0,0.0,2.0
26111,1.0,0.0,3.0
26112,0.0,0.0,3.0
26113,0.0,0.0,1.0
26114,0.0,0.0,2.0
26115,0.0,0.0,0.0
26117,42.0,11.0,27.0
26118,0.0,0.0,0.0
26119,1.0,0.0,5.0
26120,18.0,2.0,21.0
26121,0.0,0.0,0.0
26122,0.0,0.0,2.0
26123,0.0,0.0,2.0
26124,8.0,1.0,14.0
26125,40.0,9.0,48.0
26126,0.0,0.0,0.0
26127,1.0,0.0,4.0
26128,1.0,0.0,3.0
26129,6.0,4.0,16.0
26130,0.0,0.0,4.0
26131,0.0,0.0,1.0
26132,1.0,0.0,1.0
26139,0.0,0.0,0.0
26142,11.0,3.0,18.0
26134,0.0,1.0,3.0
26135,0.0,1.0,0.0
26136,0.0,1.0,2.0
26138,54.0,28.0,49.0
26140,0.0,0.0,6.0
26141,0.0,0.0,4.0
26143,3.0,2.0,2.0
26144,0.0,0.0,4.0
26145,0.0,1.0,3.0
26146,0.0,1.0,1.0
26147,0.0,0.0,0.0
26148,0.0,0.0,3.0
26149,0.0,0.0,3.0
26150,0.0,0.0,2.0
26153,0.0,0.0,0.0
26151,2.0,1.0,3.0
26152,0.0,0.0,3.0
26154,0.0,0.0,0.0
26155,0.0,0.0,3.0
26157,9.0,0.0,2.0
26158,3.0,1.0,10.0
26160,12.0,3.0,8.0
26161,0.0,0.0,0.0
26162,0.0,0.0,4.0
26163,1.0,0.0,1.0
26164,0.0,0.0,1.0
26165,3.0,2.0,0.0
26166,0.0,0.0,0.0
26167,0.0,0.0,3.0
26168,146.0,67.0,26.0
26169,1.0,1.0,0.0
26170,4.0,1.0,5.0
26171,0.0,0.0,7.0
26172,0.0,0.0,0.0
26173,0.0,0.0,0.0
26174,0.0,0.0,5.0
26175,0.0,0.0,2.0
26176,0.0,0.0,1.0
26177,3.0,1.0,1.0
26178,0.0,0.0,0.0
26179,0.0,0.0,0.0
26180,1.0,0.0,8.0
26181,0.0,0.0,0.0
26183,2.0,1.0,0.0
37001,0.0,1.0,1.0
37002,0.0,0.0,7.0
37003,0.0,0.0,4.0
37004,0.0,0.0,1.0
37005,1.0,0.0,3.0
37006,0.0,0.0,2.0
37007,2.0,1.0,22.0
37008,53.0,19.0,50.0
37009,1.0,0.0,4.0
37010,7.0,3.0,14.0
37011,0.0,0.0,3.0
37012,0.0,0.0,1.0
37015,1.0,0.0,8.0
