Codigo Municipio,Superficie Km2,Densidad Poblacion
33074,83.25,47.02
33075,72.99,3.77
33076,276.23,53.83
33077,132.46,8.69
33078,31.63,4.05
34001,11.39,3.95
34003,27.16,6.15
34004,235.32,28.52
34005,57.91,15.68
34006,35.21,2.36
34009,10.17,3.54
34010,133.17,4.51
34011,78.86,5.25
34012,62.83,5.76
34015,19.43,2.21
34017,122.95,8.3
34018,34.58,6.28
34019,30.53,4.32
34020,19.75,2.73
34022,158.85,7.67
34023,14.25,449.05
34024,22.11,1.18
34025,14.54,3.58
34027,53.3,22.27
34028,18.56,7.44
34029,78.96,9.65
34031,16.14,1.61
34032,19.61,1.99
34033,14.53,1.24
34034,28.66,4.22
34035,51.27,2.22
34036,62.39,4.09
34037,81.64,3.77
34038,18.99,14.64
34039,31.2,1.92
34041,17.99,4.72
34042,25.94,12.22
34045,18.27,3.94
34046,13.7,4.09
34047,63.33,31.75
34048,23.86,2.43
34049,106.4,3.25
34050,48.94,4.0
34051,40.27,2.58
34052,33.94,5.1
34053,52.96,4.0
34055,71.46,3.76
34056,326.36,7.01
34057,50.85,9.42
34058,44.05,4.22
34059,63.29,6.78
34060,46.51,2.82
34061,21.0,4.95
34062,68.92,2.18
34063,38.81,2.53
34066,21.1,2.99
34067,43.78,2.9
34068,20.95,2.67
34069,124.35,20.84
34070,45.28,2.96
34071,38.04,4.34
34072,34.33,4.31
34073,44.02,4.23
34074,46.59,16.68
34076,60.51,10.33
34077,42.93,11.58
34079,28.53,87.49
34080,62.83,92.09
34081,32.34,1.79
34082,32.33,2.41
34083,99.08,19.07
34084,27.56,5.59
34086,29.53,3.45
34087,35.36,4.04
34088,16.35,21.9
34089,20.93,7.26
34091,43.53,2.94
34092,28.95,9.81
34093,20.08,4.38
34094,28.3,2.3
34096,17.07,2.64
34098,27.85,36.77
34099,12.6,4.84
34100,25.53,5.48
34101,21.86,2.06
34102,25.24,8.6
34103,18.56,5.01
34104,26.58,9.56
34106,28.21,4.25
34107,20.73,3.42
34108,45.91,12.98
34109,29.27,2.15
34110,6.81,11.89
34112,13.8,2.83
34113,8.14,5.04
34114,103.6,1.81
34116,18.18,3.08
34120,95.21,809.68
34121,77.2,2.77
34122,22.76,4.66
34123,128.98,14.54
34124,19.28,3.27
34125,32.38,2.29
34126,21.06,13.68
34127,27.46,3.31
34129,51.99,3.35
34130,12.39,16.38
34131,22.87,2.45
34132,23.26,5.8
34133,19.79,5.66
34134,14.87,2.96
34135,81.26,5.85
34136,24.29,7.2
34137,13.81,1.52
34139,21.32,8.68
34140,29.5,3.12
34141,11.67,24.85
34143,51.06,3.51
34146,23.13,2.51
34147,22.25,8.58
34149,13.42,1.64
34151,65.65,2.24
34152,22.41,6.56
34154,20.56,3.84
34155,15.49,8.84
34156,19.79,2.73
34157,131.95,22.36
34158,21.2,14.67
34159,32.63,12.66
34160,41.01,3.76
34161,10.78,2.13
34163,15.54,3.15
34165,18.23,3.4
34167,19.94,5.37
34168,25.51,1.92
34169,70.68,5.84
34170,25.53,1.88
34171,111.74,8.97
34174,34.69,5.42
34175,12.3,7.64
34176,25.26,5.7
34177,12.94,14.84
34178,46.34,2.96
34179,21.53,1.11
34180,20.75,3.57
34181,20.68,23.45
34182,83.63,11.6
34184,28.24,1.66
34185,63.29,1.12
34186,29.02,1.59
34189,20.59,2.77
34190,28.81,1.67
34192,42.59,1.9
34196,38.96,2.26
34199,198.94,5.97
34201,57.36,2.95
34202,11.19,2.86
34204,21.78,2.07
34205,34.06,1.76
34206,64.87,13.83
34208,20.67,2.56
34210,31.02,3.06
34211,40.79,4.98
34213,17.85,2.91
34214,33.85,5.64
34215,25.41,6.61
34216,26.32,2.32
34217,19.0,93.05
34218,26.31,21.51
34220,35.82,5.22
34221,58.13,3.13
34222,53.16,2.03
34223,13.29,18.28
34224,25.18,1.43
34225,39.75,162.77
34227,16.56,4.11
34228,31.04,2.96
34229,26.42,1.97
34230,7.68,2.34
34231,80.29,2.39
34232,30.26,27.53
34233,20.5,6.73
34234,30.33,2.11
34236,26.15,6.04
34237,42.11,15.51
34238,37.23,9.54
34240,22.05,3.9
34241,8.7,1.95
34242,9.03,12.07
34243,40.64,8.0
34245,77.96,4.04
34246,23.53,2.89
34901,89.16,13.13
34902,62.98,2.76
34903,71.23,2.79
34904,165.22,1.91
35001,44.51,127.95
35002,78.9,406.91
35003,250.25,51.08
35004,24.28,2656.38
35005,66.42,15.75
35006,32.84,1173.42
35007,103.71,7.35
35008,16.03,468.68
35009,62.55,390.97
35010,106.63,50.31
35011,39.09,815.73
35012,171.42,120.01
35013,32.2,243.26
35014,355.33,78.15
35015,384.94,54.59
35016,103.32,3665.07
35017,290.77,143.71
35018,40.76,467.57
35019,332.42,159.64
35020,123.71,60.75
35021,23.83,767.81
35022,62.53,1176.6
35023,42.62,325.46
35024,263.03,87.61
35025,103.86,17.96
35026,100.33,1024.31
35027,25.81,489.5
35028,64.32,323.4
35029,135.78,47.48
35030,276.3,56.28
35031,38.8,241.8
35032,22.13,169.63
35033,38.21,200.08
35034,212.09,80.05
36001,42.66,60.92
36002,37.55,96.46
36003,34.47,356.43
36004,30.84,388.68
36005,68.25,143.41
36006,23.44,583.32
36007,63.77,27.74
36008,38.08,701.37
36009,105.04,48.7
36010,29.44,112.64
36013,134.7,18.23
36014,57.46,34.13
36015,79.88,58.12
36016,74.1,14.26
36017,280.74,72.17
36018,169.66,19.26
36019,79.01,20.17
36020,147.85,15.07
36021,74.51,200.24
36022,21.89,488.76
36023,20.5,487.37
36024,326.96,61.78
36025,111.76,21.56
36026,36.38,666.52
36027,27.77,191.36
36028,52.39,91.54
36029,35.06,556.08
36030,82.33,53.37
36031,2.31,292.21
36032,41.24,99.93
36033,53.29,285.04
36034,65.84,57.26
36035,34.77,517.83
36036,83.3,37.26
36037,49.99,59.51
36038,118.47,701.56
36039,61.17,330.42
36040,22.71,125.94
36041,34.08,505.58
36042,125.53,182.76
36043,87.0,63.77
36044,6.69,460.54
36045,52.08,560.52
36046,19.71,261.64
36047,154.91,15.24
36048,44.13,144.48
36049,35.92,257.49
36050,62.54,160.67
36051,45.08,391.19
36052,167.96,52.66
36053,24.99,299.4
36054,106.61,128.79
36055,68.32,254.65
36056,40.64,141.93
36057,109.06,2694.27
36058,36.9,161.38
36059,154.96,32.89
36060,44.24,848.67
36061,33.65,306.27
36901,6.91,716.5
36902,213.27,26.82
37001,23.1,7.19
37002,44.61,2.87
37003,27.93,4.08
37004,24.11,1.0
37005,32.27,2.08
37006,19.34,6.26
37007,49.17,8.72
37008,46.47,111.02
37009,22.36,9.66
37010,60.97,17.47
37011,30.06,3.56
37012,21.26,6.77
37013,37.17,2.69
37014,46.18,25.57
37015,41.92,6.01
37016,5.48,122.81
37017,55.64,4.39
37018,14.51,7.58
37019,8.41,17.48
37020,32.84,15.8
37021,17.58,4.15
37022,24.3,10.41
37023,31.42,73.42
37024,12.85,7.78
37025,70.65,3.95
37026,60.46,3.19
37027,19.29,14.98
37028,39.07,3.58
37029,37.04,5.08
37030,20.24,4.5
37031,23.26,14.57
37032,25.25,26.5
37033,11.48,8.36
37034,7.1,13.1
37035,38.93,4.93
37036,10.39,5.2
37037,24.13,4.48
37038,22.6,41.24
37039,50.49,5.68
37040,36.1,11.14
37041,37.56,1.97
37042,21.13,2.08
37044,37.85,11.7
37045,18.53,1.73
37046,45.74,268.23
37047,26.63,8.52
37049,28.46,4.67
37050,38.7,2.04
37051,30.55,2.72
37052,30.2,9.9
37054,60.74,4.21
37055,32.91,4.07
37056,14.57,3.77
37057,23.01,9.6
37058,14.9,3.56
37059,59.24,2.01
37060,27.04,13.5
37061,47.35,4.71
37062,8.49,8.83
37063,13.91,4.31
37065,44.98,5.71
37067,11.61,368.99
37068,24.85,14.29
37069,28.16,41.51
37070,25.73,23.09
37071,9.46,9.62
37072,44.09,3.36
37073,20.03,34.85
37074,26.03,5.95
37077,45.2,5.51
37078,60.17,14.53
37079,38.78,2.06
37080,7.51,35.55
37081,71.15,12.97
37082,78.47,10.46
37083,37.07,5.31
37085,13.58,542.56
37086,70.45,1.65
37087,76.63,16.9
37088,40.97,4.74
37089,29.61,2.06
37090,1.26,50.79
37091,42.6,4.48
37092,13.84,202.96
37096,155.67,1.36
37097,30.37,1.25
37098,10.73,27.31
37099,15.48,4.33
37100,17.93,3.57
37101,51.59,2.54
37102,25.86,15.35
37103,46.29,11.19
37104,16.97,1.24
37106,104.66,2.44
37107,240.13,50.24
37108,10.47,10.12
37109,39.98,4.43
37110,15.84,7.07
37112,22.08,7.2
37113,91.14,4.69
37114,14.71,4.35
37115,16.34,7.16
37116,46.15,1.37
37117,13.92,159.05
37118,17.46,7.39
37119,30.77,3.38
37120,23.76,4.8
37121,20.86,29.58
37122,8.78,27.33
37123,33.74,4.65
37124,33.54,6.26
37125,20.97,11.49
37126,39.45,0.96
37127,98.4,2.24
37128,23.45,10.75
37129,20.79,12.22
37130,38.07,5.2
37131,28.3,6.43
37132,45.16,6.98
37133,8.18,12.35
37134,13.28,14.76
37135,77.04,16.48
37136,101.61,6.63
37137,50.16,1.93
37138,27.25,9.69
37139,14.47,14.93
37140,57.19,19.57
37141,27.67,5.49
37142,44.14,14.61
37143,31.63,13.09
37144,22.85,15.45
37145,47.14,5.69
37146,30.82,3.73
37147,12.51,15.11
37148,47.59,8.97
37149,84.25,0.69
37150,43.33,0.78
37151,11.79,12.38
37152,20.7,20.87
37154,31.48,4.22
37155,13.46,5.27
37156,63.23,87.77
37157,23.41,2.9
37158,31.36,7.68
37159,25.69,2.69
37160,92.98,6.63
37161,29.98,4.44
37162,53.37,4.18
37163,8.67,3.34
37164,14.2,20.21
37165,12.93,2.4
37166,27.46,7.43
37167,21.74,9.15
37168,42.52,10.51
37169,49.63,3.73
37170,141.22,11.0
37171,16.95,27.49
37172,27.9,33.62
37173,69.94,22.16
37174,32.93,30.4
37175,18.69,23.86
37176,1.61,84.47
37177,46.27,5.86
37178,10.3,9.32
37179,23.47,9.03
37180,36.71,1.77
37181,47.36,5.36
37182,24.04,3.37
37183,63.24,6.45
37184,19.76,13.87
37185,28.75,22.71
37186,38.65,2.2
37187,69.29,9.22
37188,7.02,23.79
37189,46.53,2.39
37190,34.82,5.43
37191,22.66,4.37
37192,24.07,18.65
37193,21.07,18.13
37194,9.05,28.73
37195,6.79,6.19
37196,4.36,13.99
37197,19.1,5.03
37198,32.84,6.88
37199,48.11,2.81
37200,29.11,7.11
37201,15.3,17.45
37202,10.97,120.24
37203,35.31,4.36
37204,51.88,4.72
37205,22.94,9.9
37206,8.36,11.48
37207,12.08,40.31
37208,27.7,2.71
37209,44.85,11.3
37211,74.07,2.84
37212,8.55,14.15
37213,11.73,7.33
37214,16.51,7.15
37215,44.64,3.65
37216,17.17,18.46
37217,11.08,5.23
37218,17.53,2.68
37219,13.12,12.58
37221,59.96,6.8
37222,11.78,6.88
37223,90.54,1.14
37224,30.58,6.21
37225,9.62,10.81
37226,27.73,6.31
37228,36.48,9.02
37229,16.36,9.23
37230,17.81,14.32
37231,31.59,8.14
37232,35.63,10.89
37233,12.69,4.02
37234,61.87,5.06
37235,23.25,9.55
37236,19.26,6.49
37237,70.39,4.59
37238,8.12,15.02
37239,20.26,10.71
37240,23.33,52.51
37241,14.64,11.82
37242,44.4,1.8
37243,25.19,3.45
37244,6.26,22.04
37245,62.25,5.45
37246,22.96,266.68
37247,12.73,13.75
37248,19.68,8.64
37249,32.69,1.13
37250,48.82,6.7
37251,8.79,14.22
37252,14.59,7.13
37253,20.22,7.81
37254,19.75,9.42
37255,16.67,3.24
37256,23.74,8.55
37257,59.0,0.9
37258,25.98,5.39
37259,9.28,3.99
37260,37.33,3.94
37261,34.04,6.4
37262,62.71,1.16
37263,10.39,35.61
37264,29.38,1.97
37265,31.66,6.63
37266,16.64,3.97
37267,64.57,2.82
37268,13.06,7.96
37269,78.85,5.96
37270,21.83,9.07
37271,22.98,15.32
37272,45.55,3.49
37273,40.83,2.18
37274,39.56,3621.56
37275,20.69,4.74
37276,23.0,5.39
37277,34.67,2.19
37278,9.92,103.73
37279,141.9,5.46
37280,29.24,2.7
37281,15.08,2.52
37282,14.03,16.46
37283,60.58,1.91
37284,20.83,17.14
37285,81.43,4.51
37286,15.5,14.71
37287,28.55,11.63
37288,4.92,67.48
37289,53.9,3.88
37290,15.67,8.42
37291,102.19,2.7
37292,27.69,3.47
37293,13.89,7.2
37294,9.98,1467.54
37296,53.33,5.57
37297,29.8,15.5
37298,13.61,13.08
37299,27.05,9.35
37300,44.32,13.43
37301,32.46,3.05
37302,45.99,5.98
37303,58.97,3.15
37304,39.95,3.93
37305,6.27,38.28
37306,80.54,3.08
37307,67.52,2.18
37309,14.86,2.76
37310,14.29,12.88
37311,53.5,3.66
37312,20.5,12.59
37313,57.37,9.64
37314,63.78,1.71
37315,12.32,6.49
37316,60.69,12.9
37317,29.26,9.84
37318,24.69,7.94
37319,21.19,3.87
37320,44.1,2.04
37321,40.06,3.37
37322,33.15,93.39
37323,112.3,4.76
37324,25.09,13.07
37325,11.44,8.04
37327,11.88,16.92
37328,29.7,5.86
37329,33.46,1.11
37330,27.23,12.05
37331,34.56,5.44
37332,11.75,6.21
37333,8.22,25.67
37334,16.35,3.98
37335,63.43,6.37
37336,17.31,3.7
37337,22.35,6.09
37338,33.23,3.1
37339,26.27,11.5
37340,27.38,4.86
37341,7.59,8.7
37342,21.98,12.6
37343,7.26,9.5
37344,45.06,5.3
37345,28.11,5.66
37346,43.7,6.5
37347,25.5,20.16
37348,18.02,5.6
37349,29.64,3.61
37350,46.52,8.83
37351,42.03,6.19
37352,25.56,9.27
37353,36.78,3.18
37354,20.16,365.62
37355,12.99,13.16
37356,30.02,3.03
37357,56.84,4.57
37358,44.28,4.74
37359,55.8,2.9
37360,31.66,6.7
37361,27.98,3.11
37362,21.83,297.34
37363,40.54,2.74
37364,102.64,7.69
37365,39.05,4.43
37366,38.81,1.08
37367,39.51,4.58
37368,21.54,1.11
37369,12.32,10.88
37370,136.05,2.31
37371,39.5,6.35
37372,15.87,8.76
37373,50.84,14.65
37374,31.65,42.46
37375,17.27,44.06
37376,52.33,46.05
37377,57.19,3.97
37378,47.88,1.71
37379,30.9,6.41
37380,7.65,7.71
37381,28.3,4.88
37382,32.13,5.29
38001,105.95,459.96
38002,25.0,43.96
38003,49.61,41.26
38004,34.36,163.1
38005,178.93,46.02
38006,81.6,1011.8
38007,43.5,44.16
38008,30.89,232.96
38009,14.16,414.27
38010,66.36,71.82
38011,49.48,575.24
38012,45.25,62.03
38013,81.3,52.62
38014,55.9,31.41
38015,29.03,168.62
38016,102.58,17.67
38017,162.5,319.08
38018,23.8,233.32
38019,144.1,151.47
38020,102.89,204.1
38021,39.16,45.12
38022,95.94,242.96
38023,102.45,1542.31
38024,35.6,580.0
38025,14.05,648.68
38026,206.89,204.06
38027,135.94,56.97
38028,8.83,3417.78
38029,30.81,72.51
38030,35.05,72.72
38031,56.47,652.1
38032,39.31,447.47
38033,42.87,98.27
38034,20.61,235.52
38035,42.04,520.27
38036,113.13,81.86
38037,43.41,355.82
38038,150.44,1386.35
38039,22.37,669.96
38040,52.11,213.3
38041,18.2,490.0
38042,24.55,191.12
38043,30.0,811.53
38044,24.22,116.8
38045,12.04,378.57
38046,26.44,428.37
38047,53.55,47.81
38048,103.68,49.04
38049,32.21,144.15
38050,108.54,26.87
38051,18.09,506.41
38052,56.27,31.79
38053,70.67,68.98
38901,82.74,23.4
39001,46.73,52.15
39002,32.47,134.52
39003,21.66,12.28
39004,86.15,19.77
39005,5.56,329.86
39006,24.7,86.8
39007,46.88,10.03
39008,6.56,2761.59
39009,36.25,121.35
39010,30.54,21.97
39011,32.3,65.91
39012,33.23,248.96
39013,81.43,7.12
39014,85.76,11.49
39015,161.89,5.91
39016,36.98,824.69
39017,89.47,7.6
39018,18.93,303.75
39019,19.22,157.6
39020,96.06,343.28
39021,44.07,12.43
39022,106.58,12.19
39023,5.92,1436.49
39024,18.46,114.68
39025,45.29,236.32
39026,50.04,41.05
39027,91.31,40.43
39028,43.19,124.03
39029,18.81,40.51
39030,79.51,30.31
39031,21.88,75.14
39032,223.02,7.19
39033,40.0,14.72
39034,70.52,3.8
39035,15.3,718.69
39036,26.42,46.03
39037,36.85,65.21
39038,9.97,196.69
39039,90.72,6.87
39040,29.3,177.0
39041,56.01,37.14
39042,26.43,287.78
39043,16.36,132.89
39044,24.45,206.91
39045,34.11,11.32
39046,70.98,21.05
39047,9.27,285.87
39048,31.67,68.46
39049,53.06,5.99
39050,70.19,4.19
39051,8.82,9.3
39052,84.31,308.8
39053,89.67,2.4
39054,17.61,339.47
39055,7.66,172.58
39056,35.91,80.81
39057,32.52,89.24
39058,43.73,22.2
39059,4.06,2169.95
39060,32.11,261.04
39061,37.67,122.88
39062,42.3,56.31
39063,118.38,8.8
39064,30.4,54.11
39065,57.54,4.47
39066,66.13,15.64
39067,87.59,9.43
39068,15.21,48.72
39069,36.18,65.09
39070,36.2,4.09
39071,57.31,8.27
39072,35.63,9.46
39073,17.34,766.55
39074,47.64,193.22
39075,36.08,4773.31
39076,28.5,148.46
39077,31.14,7.84
39078,36.32,46.67
39079,11.34,970.99
39080,41.74,97.58
39081,18.02,28.8
39082,39.12,47.39
39083,214.45,5.38
39084,25.48,41.13
39085,24.53,367.96
39086,89.49,4.44
39087,35.53,1442.08
39088,15.96,3.7
39089,52.57,2.82
39090,19.94,46.64
39091,97.77,22.06
39092,83.64,11.02
39093,88.93,3.55
39094,298.48,3.22
39095,51.04,54.58
39096,132.86,5.4
39097,87.52,8.55
39098,50.96,31.89
39099,28.41,139.32
39100,30.06,33.67
39101,19.65,14.05
39102,77.82,35.84
40001,31.98,26.11
40002,10.72,3.64
40003,18.19,6.87
40004,60.57,9.2
40005,12.07,1.82
40006,6.08,3.12
40007,35.18,2.27
40008,19.73,3.09
40009,20.39,2.06
40010,22.09,5.25
40012,25.28,11.12
40013,18.62,3.33
40014,11.92,4.36
40015,13.42,1.79
40016,20.56,2.72
40017,15.19,8.03
40018,11.62,5.85
40019,16.36,1.71
40020,31.75,5.39
40021,11.59,1.47
40022,45.84,5.37
40024,128.95,8.94
40025,26.13,5.32
40026,19.02,8.83
40028,20.83,4.99
40029,12.17,1.64
40030,29.13,16.68
40031,9.27,85.01
40032,41.54,16.88
40033,13.7,6.86
40034,16.83,4.52
40035,26.41,6.97
40036,35.25,18.16
40037,14.79,1.83
40039,37.57,6.65
40040,79.43,44.34
40041,26.29,51.2
40043,66.35,37.71
40044,30.52,4.91
40045,17.59,9.04
40046,27.24,4.41
40047,19.72,2.38
40048,18.32,1.75
40049,12.62,2.61
40051,21.05,2.14
40052,23.74,3.75
40053,19.89,5.78
40054,48.86,2.74
40055,9.73,3.49
40056,13.85,2.45
40057,98.45,17.53
40058,64.28,5.01
40059,16.38,7.88
40060,23.85,3.56
40061,18.06,3.93
40062,20.5,3.71
40063,273.33,35.2
40065,35.26,20.08
40068,17.76,1.8
40069,17.22,4.94
40070,17.26,11.01
40071,17.61,2.27
40072,8.27,38.57
40073,31.79,15.67
40074,16.04,18.02
40075,39.65,4.24
40076,205.1,46.2
40077,26.01,55.82
40078,11.56,14.36
40079,63.33,4.94
40080,17.63,4.42
40081,27.66,4.01
40082,17.62,6.13
40083,31.18,4.33
40084,7.8,6.28
40086,30.9,26.02
40087,12.03,6.73
40088,35.91,9.25
40089,25.85,9.05
40091,29.78,3.63
40092,50.55,2.61
40093,21.8,4.54
40094,22.41,22.85
40095,30.26,21.81
40097,12.69,19.31
40099,20.81,2.59
40100,38.36,7.61
40101,6.13,245.02
40103,17.27,9.9
40104,13.19,30.1
40105,13.89,3.31
40106,21.63,8.69
40107,20.96,4.87
40108,19.29,5.5
40109,26.66,2.63
40110,65.42,5.12
40111,32.51,1.69
40112,9.44,443.43
40113,28.0,18.61
40115,94.19,1.33
40118,15.35,3.39
40119,15.3,15.03
40120,17.66,13.82
40121,45.59,6.08
40122,28.99,24.63
40123,21.42,8.54
40124,20.08,12.9
40125,7.47,10.71
40126,18.59,3.17
40127,15.68,2.23
40128,19.22,6.71
40129,35.95,4.84
40130,27.85,5.06
40131,25.54,2.35
40132,32.5,1.45
40134,42.74,19.91
40135,87.21,3.61
40136,19.37,7.28
40138,83.15,33.05
40139,30.47,9.81
40140,20.84,4.51
40141,32.79,31.96
40142,14.84,3.5
40143,24.61,3.74
40144,18.88,1.17
40145,62.27,20.94
40146,68.95,5.31
40148,33.81,7.69
40149,66.51,7.8
40150,20.92,3.15
40151,8.4,5.48
40152,43.71,21.89
40154,8.26,2.54
40155,36.7,152.51
40156,31.58,10.83
40157,12.45,4.18
40158,10.12,1.48
40159,29.72,5.89
40160,19.52,5.12
40161,25.86,1.93
40162,46.33,10.96
40163,17.61,2.44
40164,24.52,8.24
40165,13.97,5.23
40166,8.47,36.36
40168,11.65,2.23
40170,149.4,14.29
40171,21.63,2.08
40172,27.23,1.25
40173,9.96,20.18
40174,44.48,8.39
40176,47.46,9.44
40177,14.76,9.96
40178,15.16,5.8
40179,29.27,33.48
40180,37.52,8.16
40181,144.81,36.16
40182,42.56,5.71
40183,18.32,7.53
40184,26.08,10.66
40185,179.75,5.15
40186,14.85,2.69
40188,29.04,2.93
40189,45.57,11.74
40190,27.54,2.14
40191,56.79,4.56
40192,20.28,6.95
40193,27.71,9.53
40194,163.59,313.33
40195,132.1,7.47
40196,13.31,2.4
40198,20.33,1.43
40199,23.92,5.73
40200,12.88,3.65
40201,9.44,4.77
40202,32.86,1.52
40203,42.14,32.96
40204,19.61,8.87
40205,55.08,4.74
40206,44.41,4.44
40207,32.66,32.82
40208,70.78,14.1
40210,32.87,3.16
40211,19.45,3.6
40212,17.53,1.6
40213,18.17,5.28
40214,23.2,9.91
40215,38.64,2.04
40216,31.0,35.87
40218,16.46,4.8
40219,36.84,19.49
40220,9.7,7.53
40221,15.99,3.31
40222,21.96,9.84
40223,21.92,14.28
40224,5.98,2.84
40225,109.57,13.61
40228,27.8,20.14
40229,24.8,1.25
40230,16.69,6.17
40231,24.28,5.19
40233,28.38,18.04
40234,17.76,23.7
40901,15.41,37.64
40902,15.24,7.87
40903,26.36,3.91
40904,14.86,24.7
40905,38.45,3.3
40906,6.35,488.5
41001,13.69,147.7
41002,281.11,6.1
41003,10.92,294.96
41004,284.93,265.14
41005,82.57,148.53
41006,50.17,66.73
41007,18.11,910.22
41008,20.42,61.36
41009,255.78,5.2
41010,14.08,446.52
41011,201.13,96.94
41012,449.62,10.26
41013,199.21,30.42
41014,47.79,64.85
41015,32.15,227.74
41016,62.56,177.41
41017,12.32,1817.37
41018,21.69,580.04
41019,43.14,159.99
41020,229.7,71.11
41021,11.59,2371.87
41022,125.77,41.57
41023,107.03,100.49
41024,922.07,31.58
41025,6.03,429.02
41026,52.9,101.78
41027,323.55,15.64
41028,2.04,1401.96
41029,2.17,8002.76
41030,16.22,39.03
41031,258.74,5.84
41032,356.15,13.34
41033,481.32,12.18
41034,62.67,491.05
41035,51.45,24.12
41036,91.64,51.28
41037,67.53,59.01
41038,159.8,852.63
41039,978.47,40.71
41040,22.68,707.58
41041,189.97,65.58
41042,150.52,47.57
41043,44.31,18.33
41044,8.06,1277.3
41045,129.08,59.96
41046,50.97,72.77
41047,2.92,4633.22
41048,274.97,9.41
41049,226.9,57.53
41050,53.48,121.62
41051,57.59,54.33
41052,17.75,217.24
41053,375.2,73.6
41054,18.09,48.37
41055,294.25,63.14
41056,42.97,106.75
41057,102.92,2.91
41058,69.92,341.72
41059,17.5,2679.71
41060,378.55,51.03
41061,24.82,105.48
41062,49.23,54.09
41063,42.76,83.33
41064,116.71,60.1
41065,431.93,63.86
41066,63.35,24.28
41067,45.49,207.78
41068,592.25,29.71
41069,109.47,353.32
41070,13.1,688.55
41071,109.78,62.4
41072,60.64,84.88
41073,314.13,6.49
41074,82.89,44.01
41075,45.94,301.61
41076,100.64,25.87
41077,189.81,57.4
41078,154.23,19.44
41079,374.65,31.69
41080,157.35,9.62
41081,138.46,283.14
41082,76.74,55.03
41083,76.49,18.71
41084,20.8,162.31
41085,57.45,98.28
41086,4.07,5427.03
41087,136.16,103.01
41088,44.94,13.53
41089,8.35,1016.89
41090,92.2,46.06
41091,142.0,4818.55
41092,15.62,608.71
41093,5.22,4860.15
41094,12.42,731.56
41095,651.27,78.53
41096,25.09,314.63
41097,57.67,78.57
41098,4.72,1413.77
41099,150.71,32.46
41100,34.74,30.97
41101,41.14,189.86
41102,20.22,952.08
41901,25.83,129.58
41902,114.38,50.94
41903,30.44,284.72
41904,33.02,70.87
42001,23.43,11.65
42003,67.47,0.82
42004,164.81,18.24
42006,52.45,3.74
42007,60.56,1.92
42008,86.06,0.59
42009,45.72,1.88
42010,6.33,4.58
42011,11.87,1.43
42012,9.29,3.44
42013,27.38,1.21
42014,37.79,1.48
42015,34.97,0.74
42016,17.65,1.25
42017,9.9,18.99
42018,159.11,0.78
42019,101.13,6.33
42020,166.53,32.49
42021,67.86,0.96
42022,105.99,2.2
42023,54.62,0.99
42024,77.76,1.08
42025,441.54,3.35
42026,30.39,1.55
42027,40.08,1.82
42028,20.12,4.52
42029,116.58,1.09
42030,45.05,2.4
42031,55.42,0.38
42032,44.09,3.06
42033,20.62,2.96
42034,40.91,0.93
42035,220.18,3.96
42036,17.56,2.33
42037,16.48,1.76
42038,23.4,1.41
42039,62.54,3.87
42041,18.53,1.57
42042,5.15,13.98
42043,289.35,17.4
42044,17.87,2.69
42045,124.14,2.79
42046,64.82,0.76
42048,84.36,0.68
42049,44.83,2.23
42050,22.94,1.39
42051,16.31,0.92
42052,18.15,0.77
42053,23.55,0.76
42054,12.76,1.33
42055,28.08,5.56
42056,12.16,2.88
42057,38.81,3.94
42058,52.98,1.96
42059,19.87,1.06
42060,18.02,1.66
42061,71.2,4.24
42062,21.03,0.95
42063,34.15,1.38
42064,46.18,1.65
42065,8.76,2.28
42068,54.96,1.31
42069,104.36,15.53
42070,20.21,1.34
42071,132.84,1.35
42073,29.98,2.23
42075,16.36,4.83
42076,118.15,1.79
42078,44.84,23.77
42079,19.44,1.03
42080,72.54,2.18
42081,21.97,6.69
42082,10.45,0.86
42083,25.68,0.78
42084,16.78,1.19
42085,60.54,2.64
42086,48.64,0.66
42087,8.82,7.48
42088,42.24,1.52
42089,26.34,2.39
42090,52.52,1.56
42092,11.22,4.81
42093,9.19,4.57
42094,76.24,9.84
42095,189.83,14.98
42096,68.27,4.31
42097,15.72,1.34
42098,26.07,0.35
42100,26.07,1.07
42103,189.91,3.65
42105,24.39,1.93
42106,7.9,1.52
42107,58.51,1.16
42108,30.39,0.3
42110,41.63,1.54
42111,62.99,4.22
42113,205.37,3.23
42115,56.25,1.48
42116,48.89,0.88
42117,27.39,5.77
42118,22.91,0.74
42119,97.04,1.84
42120,167.27,0.88
42121,55.32,0.92
42123,62.06,3.08
42124,3.66,14.75
42125,11.36,7.22
42127,36.56,0.9
42128,13.22,3.63
42129,25.03,30.16
42130,25.13,2.03
42131,21.94,2.64
42132,91.56,1.75
42134,98.77,37.14
42135,39.92,1.68
42139,19.39,1.03
42140,12.94,1.08
42141,64.3,1.74
42142,36.8,1.44
42144,183.92,2.7
42145,29.96,4.71
42148,38.47,0.21
42149,101.37,4.59
42151,10.38,3.95
42152,67.31,1.05
42153,24.39,0.62
42154,36.23,3.06
42155,172.83,0.93
42156,20.44,1.52
42157,23.44,0.47
42158,50.02,2.5
42159,18.62,2.2
42160,126.06,2.06
42161,2.69,54.65
42162,406.71,7.25
42163,21.1,2.8
42164,60.58,33.71
42165,176.2,3.72
42166,33.52,1.85
42167,49.15,5.39
42168,45.41,1.92
42171,60.16,2.16
42172,19.48,1.59
