Codigo Municipio,Superficie Km2,Densidad Poblacion
34005,57.91,18.22
34006,35.21,2.53
34009,10.17,3.74
34010,133.17,4.66
34011,78.86,5.6
34012,62.83,6.53
34015,19.43,2.16
34017,122.95,9.0
34018,34.58,7.23
34019,30.53,5.01
34020,19.75,3.19
34022,158.85,8.42
34023,14.25,453.68
34024,22.11,1.76
34025,14.54,3.65
34027,53.3,27.37
34028,18.56,8.94
34029,78.96,11.85
34031,16.14,2.17
34032,19.61,2.75
34033,14.53,1.38
34034,28.66,4.33
34035,51.27,2.59
34036,62.39,4.06
34037,81.64,4.75
34038,18.99,17.17
34039,31.2,2.21
34041,17.99,6.0
34042,25.94,13.61
34045,18.27,4.98
34046,13.7,3.65
34047,63.33,35.07
34048,23.86,3.02
34049,106.4,4.38
34050,48.94,5.21
34051,40.27,2.96
34052,33.94,6.13
34053,52.96,4.76
34055,71.46,4.49
34056,326.36,7.93
34057,50.85,9.91
34058,44.05,5.09
34059,63.29,8.11
34060,46.51,3.4
34061,21.0,6.1
34062,68.92,2.7
34063,38.81,3.5
34066,21.1,3.22
34067,43.78,3.43
34068,20.95,1.86
34069,124.35,22.87
34070,45.28,4.28
34071,38.04,5.99
34072,34.33,5.77
34073,44.02,4.54
34074,46.59,17.88
34076,60.51,12.23
34077,42.93,7.29
34079,28.53,63.16
34080,62.83,113.72
34081,32.34,1.89
34082,32.33,3.15
34083,99.08,23.04
34084,27.56,5.52
34086,29.53,3.76
34087,35.36,3.08
34088,16.35,15.35
34089,20.93,8.46
34091,43.53,3.33
34092,28.95,12.54
34093,20.08,5.78
34094,28.3,2.61
34096,17.07,3.34
34098,27.85,37.77
34099,12.6,5.4
34100,25.53,5.84
34101,21.86,2.1
34102,25.24,10.14
34103,18.56,5.93
34104,26.58,11.32
34106,28.21,4.5
34107,20.73,4.44
34108,45.91,14.57
34109,29.27,2.32
34110,6.81,14.83
34112,13.8,3.41
34113,8.14,4.55
34114,103.6,2.42
34116,18.18,4.24
34120,95.21,856.55
34121,77.2,2.94
34122,22.76,4.04
34123,128.98,16.06
34124,19.28,3.84
34125,32.38,3.15
34126,21.06,17.09
34127,27.46,5.64
34129,51.99,4.06
34130,12.39,20.5
34131,22.87,3.02
34132,23.26,6.02
34133,19.79,6.32
34134,14.87,4.91
34135,81.26,6.35
34136,24.29,9.43
34137,13.81,2.17
34139,21.32,10.23
34140,29.5,3.83
34141,11.67,20.74
34143,51.06,4.07
34146,23.13,2.59
34147,22.25,9.98
34149,13.42,2.01
34151,65.65,3.0
34152,22.41,7.18
34154,20.56,4.09
34155,15.49,11.3
34156,19.79,3.18
34157,131.95,23.13
34158,21.2,19.86
34159,32.63,14.74
34160,41.01,4.24
34161,10.78,2.41
34163,15.54,4.44
34165,18.23,4.94
34167,19.94,6.97
34168,25.51,2.43
34169,70.68,7.07
34170,25.53,3.09
34171,111.74,11.02
34174,34.69,6.8
34175,12.3,9.59
34176,25.26,6.41
34177,12.94,14.68
34178,46.34,2.52
34179,21.53,1.63
34180,20.75,4.34
34181,20.68,25.92
34182,83.63,12.85
34184,28.24,1.81
34185,63.29,1.15
34186,29.02,2.07
34189,20.59,3.35
34190,28.81,1.91
34192,42.59,2.72
34196,38.96,2.59
34199,198.94,7.6
34201,57.36,3.87
34202,11.19,3.13
34204,21.78,2.53
34205,34.06,2.06
34206,64.87,16.74
34208,20.67,3.24
34210,31.02,3.58
34211,40.79,5.76
34213,17.85,4.09
34214,33.85,5.73
34215,25.41,6.85
34216,26.32,2.58
34217,19.0,73.95
34218,26.31,22.69
34220,35.82,5.03
34221,58.13,3.37
34222,53.16,2.41
34223,13.29,21.22
34224,25.18,2.22
34225,39.75,158.36
34227,16.56,5.56
34228,31.04,3.35
34229,26.42,2.69
34230,7.68,1.43
34231,80.29,3.35
34232,30.26,30.3
34233,20.5,7.85
34234,30.33,2.44
34236,26.15,7.15
34237,42.11,17.86
34238,37.23,10.64
34240,22.05,4.99
34241,8.7,2.3
34242,9.03,15.95
34243,40.64,9.52
34245,77.96,4.62
34246,23.53,3.7
34901,89.16,16.32
34902,62.98,2.94
34903,71.23,3.86
34904,165.22,2.31
35001,44.51,129.77
35002,78.9,377.28
35003,250.25,42.36
35004,24.28,2362.31
35005,66.42,18.99
35006,32.84,1122.78
35007,103.71,8.09
35008,16.03,476.61
35009,62.55,389.46
35010,106.63,48.79
35011,39.09,764.16
35012,171.42,136.95
35013,32.2,251.21
35014,355.33,64.6
35015,384.94,53.42
35016,103.32,3710.25
35017,290.77,122.65
35018,40.76,453.09
35019,332.42,164.29
35020,123.71,69.73
35021,23.83,796.18
35022,62.53,1057.57
35023,42.62,335.66
35024,263.03,79.03
35025,103.86,21.19
35026,100.33,1010.42
35027,25.81,501.05
35028,64.32,312.53
35029,135.78,42.19
35030,276.3,48.68
35031,38.8,234.28
35032,22.13,179.08
35033,38.21,202.2
35034,212.09,70.12
36001,42.66,87.69
36002,37.55,97.68
36003,34.47,355.61
36004,30.84,400.39
36005,68.25,147.4
36006,23.44,594.97
36007,63.77,31.93
36008,38.08,685.95
36009,105.04,61.51
36010,29.44,118.51
36013,134.7,24.02
36014,57.46,44.08
36015,79.88,63.42
36016,74.1,23.54
36017,280.74,77.51
36018,169.66,23.84
36019,79.01,25.34
36020,147.85,19.79
36021,74.51,187.53
36022,21.89,513.52
36023,20.5,511.41
36024,326.96,64.62
36025,111.76,26.63
36026,36.38,710.94
36027,27.77,196.04
36028,52.39,95.21
36029,35.06,551.51
36030,82.33,61.72
36031,2.31,316.02
36032,41.24,106.64
36033,53.29,280.39
36034,65.84,66.83
36035,34.77,514.21
36036,83.3,38.16
36037,49.99,63.85
36038,118.47,695.53
36039,61.17,295.49
36040,22.71,135.18
36041,34.08,484.18
36042,125.53,187.69
36043,87.0,72.63
36044,6.69,468.76
36045,52.08,576.15
36046,19.71,259.11
36047,154.91,19.59
36048,44.13,149.85
36049,35.92,241.23
36050,62.54,152.64
36051,45.08,390.11
36052,167.96,54.77
36053,24.99,289.04
36054,106.61,127.61
36055,68.32,252.28
36056,40.64,150.17
36057,109.06,2725.48
36058,36.9,163.25
36059,154.96,40.82
36060,44.24,856.76
36061,33.65,315.42
36901,6.91,726.48
36012,79.84,55.51
36011,134.7,17.05
37001,23.1,10.22
37002,44.61,3.63
37003,27.93,5.26
37004,24.11,1.62
37005,32.27,3.25
37006,19.34,9.88
37007,49.17,11.06
37008,46.47,116.23
37009,22.36,11.49
37010,60.97,19.81
37011,30.06,4.79
37012,21.26,7.86
37013,37.17,3.93
37014,46.18,29.67
37015,41.92,8.09
37016,5.48,118.8
37017,55.64,5.25
37018,14.51,9.86
37019,8.41,19.86
37020,32.84,16.05
37021,17.58,4.95
37022,24.3,13.33
37023,31.42,42.2
37024,12.85,8.48
37025,70.65,4.36
37026,60.46,3.69
37027,19.29,14.62
37028,39.07,4.86
37029,37.04,6.51
37030,20.24,4.99
37031,23.26,19.17
37032,25.25,23.68
37033,11.48,9.23
37034,7.1,14.51
37035,38.93,10.15
37036,10.39,6.93
37037,24.13,5.64
37038,22.6,41.42
37039,50.49,7.11
37040,36.1,12.8
37041,37.56,2.26
37042,21.13,2.41
37044,37.85,13.76
37045,18.53,1.51
37046,45.74,317.25
37047,26.63,8.52
37049,28.46,5.94
37050,38.7,1.94
37051,30.55,3.21
37052,30.2,10.53
37054,60.74,5.19
37055,32.91,4.68
37056,14.57,5.22
37057,23.01,11.3
37058,14.9,4.83
37059,59.24,2.38
37060,27.04,9.1
37061,47.35,6.69
37062,8.49,11.31
37063,13.91,6.97
37065,44.98,8.38
37067,11.61,343.93
37068,24.85,17.22
37069,28.16,40.31
37070,25.73,25.88
37071,9.46,10.68
37072,44.09,4.51
37073,20.03,32.75
37074,26.03,7.41
37077,45.2,6.88
37078,60.17,17.17
37079,38.78,2.22
37080,7.51,37.15
37081,71.15,15.6
37082,78.47,12.83
37083,37.07,5.75
37085,13.58,457.51
37086,70.45,1.62
37087,76.63,12.66
37088,40.97,5.69
37089,29.61,2.47
37090,1.26,51.59
37091,42.6,5.02
37092,13.84,130.92
37096,155.67,1.65
37097,30.37,1.61
37098,10.73,37.28
37099,15.48,7.69
37100,17.93,5.02
37101,51.59,4.17
37102,25.86,17.9
37103,46.29,12.81
37104,16.97,2.3
37106,104.66,2.97
37107,240.13,57.09
37108,10.47,10.51
37109,39.98,5.03
37110,15.84,8.08
37112,22.08,8.88
37113,91.14,5.42
37114,14.71,6.59
37115,16.34,9.67
37116,46.15,1.82
37117,13.92,124.64
37118,17.46,8.82
37119,30.77,4.09
37120,23.76,5.01
37121,20.86,29.72
37122,8.78,28.7
37123,33.74,6.43
37124,33.54,7.63
37125,20.97,13.21
37126,39.45,1.04
37127,98.4,2.8
37128,23.45,12.32
37129,20.79,13.85
37130,38.07,5.1
37131,28.3,7.92
37132,45.16,9.74
37133,8.18,13.94
37134,13.28,20.56
37135,77.04,18.86
37136,101.61,7.62
37137,50.16,2.39
37138,27.25,9.54
37139,14.47,17.97
37140,57.19,24.83
37141,27.67,6.32
37142,44.14,16.81
37143,31.63,14.99
37144,22.85,18.86
37145,47.14,6.83
37146,30.82,4.7
37147,12.51,15.83
37148,47.59,11.09
37149,84.25,0.97
37150,43.33,1.02
37151,11.79,13.91
37152,20.7,26.76
37154,31.48,5.34
37155,13.46,7.8
37156,63.23,95.68
37157,23.41,4.19
37158,31.36,9.44
37159,25.69,4.24
37160,92.98,7.77
37161,29.98,5.67
37162,53.37,4.7
37163,8.67,5.54
37164,14.2,23.17
37165,12.93,2.86
37166,27.46,8.7
37167,21.74,7.96
37168,42.52,12.91
37169,49.63,4.41
37170,141.22,13.86
37171,16.95,33.69
37172,27.9,35.52
37173,69.94,27.08
37174,32.93,39.6
37175,18.69,25.68
37176,1.61,100.62
37177,46.27,7.02
37178,10.3,10.87
37179,23.47,10.74
37180,36.71,1.99
37181,47.36,7.03
37182,24.04,4.83
37183,63.24,7.19
37184,19.76,20.8
37185,28.75,23.9
37186,38.65,3.1
37187,69.29,9.57
37188,7.02,30.63
37189,46.53,3.2
37190,34.82,7.12
37191,22.66,6.0
37192,24.07,18.4
37193,21.07,23.97
37194,9.05,35.47
37195,6.79,7.81
37196,4.36,24.77
37197,19.1,5.39
37198,32.84,8.01
37199,48.11,3.47
37200,29.11,7.97
37201,15.3,19.87
37202,10.97,114.4
37203,35.31,5.58
37204,51.88,6.07
37205,22.94,11.46
37206,8.36,12.92
37207,12.08,26.99
37208,27.7,3.57
37209,44.85,10.5
37211,74.07,3.17
37212,8.55,15.44
37213,11.73,9.46
37214,16.51,8.42
37215,44.64,4.26
37216,17.17,19.28
37217,11.08,5.42
37218,17.53,4.85
37219,13.12,16.01
37221,59.96,8.59
37222,11.78,11.21
37223,90.54,1.48
37224,30.58,7.62
37225,9.62,14.14
37226,27.73,6.53
37228,36.48,11.92
37229,16.36,9.96
37230,17.81,14.82
37231,31.59,9.81
37232,35.63,13.3
37233,12.69,5.04
37234,61.87,6.66
37235,23.25,11.14
37236,19.26,8.36
37237,70.39,5.51
37238,8.12,17.49
37239,20.26,12.69
37240,23.33,41.36
37241,14.64,12.64
37242,44.4,2.68
37243,25.19,5.12
37244,6.26,26.04
37245,62.25,6.41
37246,22.96,294.69
37247,12.73,17.99
37248,19.68,8.79
37249,32.69,1.5
37250,48.82,8.36
37251,8.79,17.52
37252,14.59,9.32
37253,20.22,8.11
37254,19.75,10.53
37255,16.67,4.62
37256,23.74,11.16
37257,59.0,0.92
37258,25.98,8.81
37259,9.28,4.53
37260,37.33,4.66
37261,34.04,7.81
37262,62.71,1.36
37263,10.39,38.21
37264,29.38,2.65
37265,31.66,7.9
37266,16.64,5.53
37267,64.57,3.62
37268,13.06,9.72
37269,78.85,6.72
37270,21.83,11.04
37271,22.98,19.5
37272,45.55,3.69
37273,40.83,3.13
37274,39.56,3879.47
37275,20.69,6.81
37276,23.0,9.39
37277,34.67,1.73
37278,9.92,98.79
37279,141.9,6.28
37280,29.24,3.18
37281,15.08,2.52
37282,14.03,16.04
37283,60.58,2.46
37284,20.83,17.52
37285,81.43,6.19
37286,15.5,17.23
37287,28.55,13.24
37288,4.92,58.13
37289,53.9,5.21
37290,15.67,9.32
37291,102.19,3.11
37292,27.69,3.65
37293,13.89,9.58
37294,9.98,1488.28
37296,53.33,7.82
37297,29.8,17.89
37298,13.61,16.09
37299,27.05,9.69
37300,44.32,14.71
37301,32.46,2.71
37302,45.99,8.41
37303,58.97,3.88
37304,39.95,4.96
37305,6.27,37.0
37306,80.54,4.2
37307,67.52,2.73
37309,14.86,2.89
37310,14.29,12.67
37311,53.5,5.16
37312,20.5,16.0
37313,57.37,11.42
37314,63.78,1.57
37315,12.32,8.6
37316,60.69,15.57
37317,29.26,12.34
37318,24.69,9.92
37319,21.19,6.84
37320,44.1,2.29
37321,40.06,4.27
37322,33.15,103.14
37323,112.3,5.45
37324,25.09,17.78
37325,11.44,10.23
37327,11.88,17.93
37328,29.7,8.65
37329,33.46,1.26
37330,27.23,14.14
37331,34.56,7.44
37332,11.75,7.66
37333,8.22,33.21
37334,16.35,5.93
37335,63.43,7.9
37336,17.31,3.52
37337,22.35,7.2
37338,33.23,3.13
37339,26.27,13.74
37340,27.38,6.14
37341,7.59,11.2
37342,21.98,12.88
37343,7.26,9.37
37344,45.06,6.75
37345,28.11,7.11
37346,43.7,6.57
37347,25.5,22.94
37348,18.02,7.1
37349,29.64,4.93
37350,46.52,10.53
37351,42.03,7.64
37352,25.56,8.76
37353,36.78,4.27
37354,20.16,326.84
37355,12.99,14.01
37356,30.02,3.33
37357,56.84,5.45
37358,44.28,3.82
37359,55.8,3.75
37360,31.66,8.78
37361,27.98,3.61
37362,21.83,270.91
37363,40.54,3.38
37364,102.64,9.5
37365,39.05,5.35
37366,38.81,1.16
37367,39.51,5.85
37368,21.54,0.97
37369,12.32,13.8
37370,136.05,2.94
37371,39.5,6.2
37372,15.87,9.83
37373,50.84,18.17
37374,31.65,47.11
37375,17.27,52.81
37376,52.33,55.3
37377,57.19,5.14
37378,47.88,2.42
37379,30.9,5.86
37380,7.65,7.58
37381,28.3,5.55
37382,32.13,6.72
38001,105.95,425.99
38002,25.0,48.08
38003,49.61,40.64
38004,34.36,161.12
38005,178.93,44.29
38006,81.6,923.27
38007,43.5,51.29
38008,30.89,237.75
38009,14.16,377.68
38010,66.36,76.9
38011,49.48,524.6
38012,45.25,66.63
38013,81.3,50.96
38014,55.9,34.08
38015,29.03,183.5
38016,102.58,16.64
38017,162.5,255.72
38018,23.8,229.2
38019,144.1,141.54
38020,102.89,176.22
38021,39.16,57.0
38022,95.94,251.69
38023,102.45,1495.24
38024,35.6,593.96
38025,14.05,616.01
38026,206.89,201.59
38027,135.94,58.46
38028,8.83,3716.53
38029,30.81,65.82
38030,35.05,68.93
38031,56.47,673.19
38032,39.31,442.2
38033,42.87,113.37
38034,20.61,247.11
38035,42.04,407.47
38036,113.13,80.62
38037,43.41,389.86
38038,150.44,1477.47
38039,22.37,640.72
38040,52.11,235.54
38041,18.2,498.08
38042,24.55,214.13
38043,30.0,789.97
38044,24.22,119.86
38045,12.04,461.71
38046,26.44,411.27
38047,53.55,51.6
38048,103.68,48.69
38049,32.21,166.53
38050,108.54,28.95
38051,18.09,499.89
38052,56.27,32.54
38053,70.67,70.55
38901,82.74,21.8
39001,46.73,53.16
39002,32.47,130.27
39003,21.66,16.76
39004,86.15,20.96
39005,5.56,307.91
39006,24.7,85.06
39007,46.88,10.99
39008,6.56,2694.36
39009,36.25,112.39
39010,30.54,25.21
39011,32.3,64.24
39012,33.23,249.86
39013,81.43,8.58
39014,85.76,12.56
39015,161.89,6.47
39016,36.98,853.33
39017,89.47,7.79
39018,18.93,286.48
39019,19.22,128.51
39020,96.06,337.02
39021,44.07,13.77
39022,106.58,12.54
39023,5.92,1342.57
39024,18.46,131.37
39025,45.29,256.64
39026,50.04,43.78
39027,91.31,41.53
39028,43.19,102.87
39029,18.81,40.56
39030,79.51,30.63
39031,21.88,69.29
39032,223.02,8.0
39033,40.0,16.02
39034,70.52,4.4
39035,15.3,797.78
39036,26.42,47.54
39037,36.85,66.68
39038,9.97,184.65
39039,90.72,7.83
39040,29.3,180.2
39041,56.01,37.87
39042,26.43,286.08
39043,16.36,106.48
39044,24.45,190.1
39045,34.11,12.87
39046,70.98,23.02
39047,9.27,285.33
39048,31.67,59.3
39049,53.06,7.03
39050,70.19,4.96
39051,8.82,10.09
39052,84.31,263.59
39053,89.67,2.96
39054,17.61,300.0
39055,7.66,193.34
39056,35.91,79.25
39057,32.52,85.61
39058,43.73,23.42
39059,4.06,2506.65
39060,32.11,258.08
39061,37.67,118.82
39062,42.3,50.61
39063,118.38,9.39
39064,30.4,53.52
39065,57.54,5.13
39066,66.13,15.91
39067,87.59,11.47
39068,15.21,52.53
39069,36.18,64.07
39070,36.2,4.59
39071,57.31,9.21
39072,35.63,12.26
39073,17.34,679.12
39074,47.64,189.02
39075,36.08,4986.72
39076,28.5,141.37
39077,31.14,9.57
39078,36.32,43.53
39079,11.34,1011.02
39080,41.74,107.21
39081,18.02,27.97
39082,39.12,52.02
39083,214.45,6.23
39084,25.48,41.44
39085,24.53,346.07
39086,89.49,4.85
39087,35.53,1563.55
39088,15.96,4.64
39089,52.57,3.31
39090,19.94,43.68
39091,97.77,23.79
39092,83.64,13.69
39093,88.93,4.27
39094,298.48,3.71
39095,51.04,55.76
39096,132.86,6.41
39097,87.52,9.7
39098,50.96,34.32
39099,28.41,129.78
39100,30.06,37.39
39101,19.65,18.78
39102,77.82,35.89
40001,31.98,27.58
40002,10.72,4.29
40003,18.19,8.69
40004,60.57,11.56
40005,12.07,2.98
40006,6.08,4.11
40007,35.18,2.79
40008,19.73,4.21
40009,20.39,2.84
40010,22.09,6.79
40012,25.28,13.77
40013,18.62,3.92
40014,11.92,5.03
40015,13.42,2.38
40016,20.56,3.26
40017,15.19,9.81
40018,11.62,9.12
40019,16.36,2.69
40020,31.75,7.59
40021,11.59,3.11
40022,45.84,5.26
40024,128.95,10.73
40025,26.13,8.0
40026,19.02,8.73
40028,20.83,5.38
40029,12.17,4.11
40030,29.13,20.87
40031,9.27,75.94
40032,41.54,18.46
40033,13.7,5.69
40034,16.83,6.24
40035,26.41,5.91
40036,35.25,19.8
40037,14.79,2.77
40039,37.57,9.32
40040,79.43,49.33
40041,26.29,54.28
40043,66.35,39.02
40044,30.52,5.41
40045,17.59,9.61
40046,27.24,5.8
40047,19.72,2.89
40048,18.32,2.02
40049,12.62,4.75
40051,21.05,2.95
40052,23.74,5.43
40053,19.89,8.3
40054,48.86,4.15
40055,9.73,4.32
40056,13.85,2.82
40057,98.45,21.21
40058,64.28,6.14
40059,16.38,10.01
40060,23.85,4.11
40061,18.06,4.54
40062,20.5,3.32
40063,273.33,35.58
40065,35.26,25.16
40068,17.76,2.03
40069,17.22,6.91
40070,17.26,10.2
40071,17.61,3.12
40072,8.27,23.58
40073,31.79,18.81
40074,16.04,20.89
40075,39.65,5.04
40076,205.1,47.53
40077,26.01,37.87
40078,11.56,16.96
40079,63.33,4.34
40080,17.63,6.3
40081,27.66,6.11
40082,17.62,7.78
40083,31.18,5.52
40084,7.8,10.0
40086,30.9,31.97
40087,12.03,10.47
40088,35.91,10.47
40089,25.85,11.37
40091,29.78,5.27
40092,50.55,2.35
40093,21.8,4.54
40094,22.41,21.06
40095,30.26,23.6
40097,12.69,19.23
40099,20.81,3.6
40100,38.36,8.94
40101,6.13,171.94
40103,17.27,10.08
40104,13.19,27.98
40105,13.89,4.97
40106,21.63,13.18
40107,20.96,7.35
40108,19.29,6.27
40109,26.66,3.45
40110,65.42,6.99
40111,32.51,2.58
40112,9.44,360.7
40113,28.0,19.43
40115,94.19,1.69
40118,15.35,3.91
40119,15.3,17.45
40120,17.66,11.61
40121,45.59,8.18
40122,28.99,23.42
40123,21.42,11.3
40124,20.08,14.74
40125,7.47,14.19
40126,18.59,5.33
40127,15.68,2.87
40128,19.22,8.69
40129,35.95,6.26
40130,27.85,5.75
40131,25.54,2.51
40132,32.5,2.83
40134,42.74,25.67
40135,87.21,3.72
40136,19.37,10.02
40138,83.15,36.21
40139,30.47,11.98
40140,20.84,5.81
40141,32.79,36.08
40142,14.84,3.84
40143,24.61,4.71
40144,18.88,1.22
40145,62.27,23.43
40146,68.95,6.51
40148,33.81,10.14
40149,66.51,10.43
40150,20.92,3.59
40151,8.4,11.19
40152,43.71,23.08
40154,8.26,3.15
40155,36.7,121.04
40156,31.58,14.79
40157,12.45,6.67
40158,10.12,2.37
40159,29.72,4.44
40160,19.52,6.71
40161,25.86,2.28
40162,46.33,13.3
40163,17.61,4.15
40164,24.52,9.38
40165,13.97,7.66
40166,8.47,40.02
40168,11.65,3.26
40170,149.4,16.84
40171,21.63,1.66
40172,27.23,1.4
40173,9.96,22.59
40174,44.48,11.26
40176,47.46,10.94
40177,14.76,11.99
40178,15.16,8.64
40179,29.27,31.94
40180,37.52,11.11
40181,144.81,39.35
40182,42.56,6.32
40183,18.32,9.22
40184,26.08,11.96
40185,179.75,6.53
40186,14.85,3.23
40188,29.04,4.61
40189,45.57,13.85
40190,27.54,2.11
40191,56.79,5.92
40192,20.28,10.5
40193,27.71,10.25
40194,163.59,337.55
40195,132.1,9.3
40196,13.31,4.21
40198,20.33,1.38
40199,23.92,5.73
40200,12.88,5.9
40201,9.44,6.25
40202,32.86,2.98
40203,42.14,29.52
40204,19.61,11.32
40205,55.08,6.68
40206,44.41,4.35
40207,32.66,28.32
40208,70.78,15.56
40210,32.87,3.47
40211,19.45,4.58
40212,17.53,2.0
40213,18.17,6.49
40214,23.2,12.89
40215,38.64,3.57
40216,31.0,34.06
40218,16.46,7.05
40219,36.84,21.34
40220,9.7,8.56
40221,15.99,3.88
40222,21.96,12.02
40223,21.92,13.5
40224,5.98,6.02
40225,109.57,15.05
40228,27.8,25.5
40229,24.8,1.69
40230,16.69,9.53
40231,24.28,6.14
40233,28.38,20.82
40234,17.76,28.21
40901,15.41,36.02
40902,15.24,9.84
40903,26.36,4.7
40904,14.86,27.73
40905,38.45,3.95
40906,6.35,456.54
41001,13.69,158.14
41002,281.11,6.61
41003,10.92,272.07
41004,284.93,255.5
41005,82.57,136.83
41006,50.17,67.93
41007,18.11,856.93
41008,20.42,64.64
41009,255.78,6.03
41010,14.08,410.94
41011,201.13,96.37
41012,449.62,9.35
41013,199.21,30.93
41014,47.79,67.27
41015,32.15,213.75
41016,62.56,151.37
41017,12.32,1598.54
41018,21.69,586.31
41019,43.14,145.71
41020,229.7,72.18
41021,11.59,2268.51
41022,125.77,43.82
41023,107.03,99.97
41024,922.07,31.1
41025,6.03,418.08
41026,52.9,106.07
41027,323.55,16.02
41028,2.04,1411.76
41029,2.17,8037.79
41030,16.22,39.95
41031,258.74,6.23
41032,356.15,14.24
41033,481.32,13.47
41034,62.67,467.27
41035,51.45,27.42
41036,91.64,54.82
41037,67.53,59.88
41038,159.8,797.09
41039,978.47,41.61
41040,22.68,600.71
41041,189.97,66.52
41042,150.52,48.33
41043,44.31,17.67
41044,8.06,1166.38
41045,129.08,54.18
41046,50.97,77.32
41047,2.92,4516.78
41048,274.97,10.64
41049,226.9,52.11
41050,53.48,122.34
41051,57.59,47.06
41052,17.75,219.94
41053,375.2,72.04
41054,18.09,48.26
41055,294.25,65.95
41056,42.97,107.56
41057,102.92,3.25
41058,69.92,308.35
41059,17.5,2410.63
41060,378.55,52.55
41061,24.82,111.93
41062,49.23,56.69
41063,42.76,79.51
41064,116.71,61.51
41065,431.93,65.96
41066,63.35,26.98
41067,45.49,210.16
41068,592.25,30.35
41069,109.47,342.56
41070,13.1,573.97
41071,109.78,64.36
41072,60.64,88.24
41073,314.13,7.02
41074,82.89,45.82
41075,45.94,298.0
41076,100.64,28.35
41077,189.81,60.74
41078,154.23,20.74
41079,374.65,32.66
41080,157.35,10.21
41081,138.46,268.95
41082,76.74,57.34
41083,76.49,18.56
41084,20.8,171.39
41085,57.45,92.22
41086,4.07,5267.57
41087,136.16,96.48
41088,44.94,13.93
41089,8.35,1001.92
41090,92.2,48.24
41091,142.0,4950.85
41092,15.62,614.08
41093,5.22,4532.76
41094,12.42,658.7
41095,651.27,79.28
41096,25.09,319.89
41097,57.67,72.26
41098,4.72,1297.46
41099,150.71,34.83
41100,34.74,38.57
41101,41.14,183.37
41102,20.22,931.16
41901,25.83,126.29
41902,114.38,51.71
41903,30.44,284.49
42001,23.43,16.13
42003,67.47,1.07
42004,164.81,19.26
42006,52.45,3.83
42007,60.56,2.69
42008,86.06,0.98
42009,45.72,2.32
42010,6.33,3.95
42011,11.87,2.53
42012,9.29,5.06
42013,27.38,1.86
42014,37.79,2.43
42015,34.97,1.0
42016,17.65,1.47
42017,9.9,21.52
42018,159.11,1.19
42019,101.13,6.56
42020,166.53,36.06
42021,67.86,1.52
42022,105.99,2.66
42023,54.62,1.5
42024,77.76,1.27
42025,441.54,4.23
42026,30.39,1.12
42027,40.08,2.1
42028,20.12,3.38
42029,116.58,1.56
42030,45.05,2.66
42031,55.42,0.58
42032,44.09,4.51
42033,20.62,2.57
42034,40.91,1.08
42035,220.18,4.65
42036,17.56,3.08
42037,16.48,2.61
42038,23.4,1.75
42039,62.54,4.7
42041,18.53,2.0
42042,5.15,11.65
42043,289.35,18.21
42044,17.87,3.86
42045,124.14,3.41
42046,64.82,1.05
42048,84.36,0.94
42049,44.83,3.41
42050,22.94,1.39
42051,16.31,1.47
42052,18.15,1.1
42053,23.55,1.19
42054,12.76,1.57
42055,28.08,7.44
42056,12.16,2.63
42057,38.81,5.67
42058,52.98,2.57
42059,19.87,1.31
42060,18.02,2.22
42061,71.2,4.86
42062,21.03,1.95
42063,34.15,2.05
42064,46.18,2.17
42065,8.76,3.2
42068,54.96,1.87
42069,104.36,17.81
42070,20.21,2.33
42071,132.84,1.55
42073,29.98,2.9
42075,16.36,5.93
42076,118.15,2.27
42078,44.84,29.1
42079,19.44,1.65
42080,72.54,2.76
42081,21.97,9.06
42082,10.45,1.05
42083,25.68,1.05
42084,16.78,1.61
42085,60.54,3.82
42086,48.64,0.9
42087,8.82,6.92
42088,42.24,1.89
42089,26.34,2.51
42090,52.52,1.96
42092,11.22,9.45
42093,9.19,5.77
42094,76.24,7.83
42095,189.83,11.24
42096,68.27,5.64
42097,15.72,1.34
42098,26.07,0.54
42100,26.07,1.19
42103,189.91,4.32
42105,24.39,2.38
42106,7.9,1.77
42107,58.51,1.66
42108,30.39,0.46
42110,41.63,2.11
42111,62.99,5.59
42113,205.37,3.98
42115,56.25,1.64
42116,48.89,1.35
42117,27.39,6.43
42118,22.91,1.13
42119,97.04,2.5
42120,167.27,1.15
42121,55.32,1.57
42123,62.06,3.58
42124,3.66,20.49
42125,11.36,7.04
42127,36.56,1.37
42128,13.22,3.4
42129,25.03,35.8
42130,25.13,2.79
42131,21.94,2.87
42132,91.56,2.0
42134,98.77,38.82
42135,39.92,2.51
42139,19.39,1.03
42140,12.94,1.39
42141,64.3,1.84
42142,36.8,2.28
42144,183.92,2.97
42145,29.96,5.17
42148,38.47,0.39
42149,101.37,5.12
42151,10.38,4.24
42152,67.31,1.55
42153,24.39,0.9
42154,36.23,2.93
42155,172.83,1.26
42156,20.44,1.66
42157,23.44,0.77
42158,50.02,2.82
42159,18.62,2.26
42160,126.06,2.63
42161,2.69,67.66
42162,406.71,7.97
42163,21.1,3.22
42164,60.58,37.72
42165,176.2,3.74
42166,33.52,2.18
42167,49.15,7.53
42168,45.41,3.08
42171,60.16,2.93
42172,19.48,1.85
42173,271.77,147.14
42174,60.54,3.63
42175,39.19,0.77
42176,20.87,1.53
42177,18.07,4.87
42178,52.97,2.74
42181,64.14,7.81
42182,36.91,1.52
