Codigo Municipio,Uso Industrial,Uso Residelcial,Uso Terciario,Otros Usos
49023,701,986,54,5
49024,295,661,17,0
49025,78,341,6,2
49026,148,203,2,2
49027,156,186,2,1
49028,62,97,1,0
49029,207,430,9,3
49030,205,145,5,1
49031,136,143,4,0
49032,181,315,7,3
49033,447,640,28,7
49034,296,411,13,1
49035,126,197,5,2
49036,349,465,19,1
49037,104,168,7,3
49038,15,247,3,0
49039,131,258,8,4
49040,52,130,5,0
49041,135,287,9,4
49042,150,214,6,1
49043,19,525,7,2
49044,39,57,2,2
49046,244,243,8,1
49047,130,91,2,1
49048,232,177,8,5
49050,75,2117,34,1
49052,6,335,3,1
49053,333,677,29,1
49054,350,838,30,1
49055,14,210,4,0
49056,148,197,5,1
49057,197,143,3,0
49058,55,491,8,1
49059,92,89,2,1
49061,88,152,7,2
49062,348,245,10,4
49063,187,314,5,4
49064,489,588,24,1
49065,400,2442,26,2
49066,215,546,13,3
49067,335,306,10,3
49068,348,463,9,2
49069,911,600,11,3
49071,1113,861,40,10
49075,12,175,1,1
49076,75,206,15,1
49077,209,198,8,1
49078,99,203,3,2
49079,82,103,1,1
49080,264,674,22,1
49081,364,1219,42,4
49082,97,547,12,3
49083,102,59,5,1
49084,20,325,2,1
49085,1613,1719,147,13
49086,102,86,3,1
49087,724,579,17,1
49088,127,90,3,2
49090,42,286,7,1
49091,120,229,7,3
49092,117,157,4,1
49093,118,232,5,1
49094,22,989,12,3
49095,71,207,3,1
49096,70,187,4,0
49097,303,208,6,3
49098,423,202,8,1
49099,133,109,3,0
49100,33,1031,23,4
49101,142,170,9,1
49102,235,224,10,0
49103,18,464,10,1
49104,905,494,15,1
49105,7,197,3,1
49107,255,175,4,1
49108,150,964,15,3
49109,137,447,5,2
49110,974,565,16,5
49111,217,166,3,1
49112,332,285,14,4
49113,81,133,4,1
49114,103,42,2,0
49115,189,234,2,1
49116,268,413,4,4
49117,161,447,14,3
49118,124,149,3,1
49119,125,158,5,1
49120,31,291,3,1
49121,316,383,19,3
49122,205,448,12,1
49123,220,387,12,0
49124,217,230,6,4
49125,46,1054,16,2
49126,127,199,2,1
49127,550,1592,58,1
49128,46,502,8,2
49129,236,985,16,1
49130,112,188,6,3
49131,186,188,8,3
49132,110,220,4,1
49133,278,327,9,3
49134,317,275,8,5
49135,320,649,19,4
49136,256,296,15,2
49137,102,119,4,2
49138,217,265,11,0
49139,160,274,6,3
49141,157,319,9,1
49142,108,169,3,0
49143,36,851,17,6
49145,22,1013,12,8
49146,162,273,5,2
49147,121,265,6,0
49148,29,155,6,0
49149,338,363,8,0
49150,257,187,6,1
49151,54,865,15,2
49152,526,550,24,4
49153,160,205,7,1
49154,16,514,7,0
49155,112,95,1,2
49156,173,243,5,2
49157,239,175,4,2
49158,28,297,6,1
49159,25,333,5,0
49160,51,48,3,0
49162,20,681,6,3
49163,203,206,5,1
49164,104,152,4,1
49165,21,92,2,1
49166,554,1172,78,3
49167,131,230,4,1
49168,4,147,3,1
49169,2,78,3,1
49170,41,86,5,3
49171,197,542,13,2
49172,717,453,26,1
49173,512,402,11,3
49174,22,410,11,23
49175,46,301,5,3
49176,760,688,28,1
49177,324,496,17,6
49178,108,477,9,3
49179,53,1354,23,12
49180,11,248,3,1
49181,962,719,25,64
49183,4,142,2,1
49184,188,171,3,1
49185,72,102,3,1
49186,241,287,7,1
49187,311,816,23,2
49188,41,209,5,3
49189,17,1529,18,8
49190,19,157,1,1
49191,104,232,5,1
49192,71,221,3,3
49193,162,494,7,1
49194,305,265,9,2
49197,135,163,4,1
49199,71,178,3,1
49200,188,630,18,0
49201,103,308,3,3
49202,209,180,8,3
49203,132,223,6,1
49204,96,74,1,3
49205,152,385,9,3
49206,695,920,41,7
49207,57,579,7,3
49208,763,376,22,6
49209,703,502,24,8
49210,107,558,6,3
49214,351,623,19,1
49216,32,163,2,3
49219,2808,6355,245,7
49220,1,218,4,0
49221,232,204,8,2
49222,160,225,8,1
49223,778,604,22,3
49224,284,437,11,1
49225,199,280,2,2
49226,87,249,4,1
49227,168,217,6,1
49228,24,183,2,1
49229,9,266,6,7
49230,105,223,7,0
49231,315,409,15,3
49232,9,168,1,1
49233,200,70,1,1
49234,238,627,4,2
49235,427,477,10,1
49236,10,164,1,2
49237,273,195,3,2
49238,27,395,4,3
49239,217,519,16,1
49240,254,181,4,3
49241,173,268,8,0
49242,200,411,10,2
49243,72,121,3,3
49244,3,94,2,0
49245,53,237,6,1
49246,147,182,5,1
49247,710,437,17,2
49248,156,192,9,1
49249,96,105,4,1
49250,350,1109,41,4
49251,216,164,5,1
49252,323,388,9,2
49255,259,381,4,1
49256,145,174,12,3
49257,82,182,7,3
49258,170,146,8,3
49259,211,190,2,1
49260,292,597,13,7
49261,94,1202,24,4
49262,281,416,12,5
49263,13,100,2,1
49264,43,1030,20,2
49265,195,170,2,2
49266,38,108,3,0
49267,31,173,4,1
49268,428,452,10,6
49269,200,236,5,3
49270,57,314,4,2
49271,47,249,2,1
49272,100,99,4,1
49273,367,210,11,1
49275,24768,38041,3081,22
50001,136,149,5,1
50002,39,312,3,1
50003,39,126,9,0
50004,278,541,9,0
50005,7,476,3,2
50006,99,821,13,1
50007,16,173,1,0
50008,1380,3319,126,3
50009,0,206,4,0
50010,45,56,3,0
50011,14,140,8,5
50012,57,111,4,0
50013,52,174,6,0
50014,122,173,3,0
50015,250,186,6,1
50016,1,142,2,1
50017,236,1219,33,3
50018,238,631,15,0
50019,55,98,4,0
50020,389,854,44,23
50021,70,30,3,0
50022,181,316,15,0
50023,157,270,6,1
50024,504,555,18,12
50025,1264,3139,174,21
50026,87,432,9,0
50027,75,418,6,0
50028,13,169,7,3
50029,125,712,11,14
50030,252,465,7,3
50031,77,427,5,9
50032,26,630,6,0
50033,52,100,5,1
50034,547,859,36,0
50035,33,105,2,0
50036,3,168,3,3
50037,15,538,6,2
50038,241,1474,41,14
50039,17,996,9,24
50040,64,109,4,1
50041,6,33,2,2
50042,47,32,3,0
50043,122,247,8,2
50044,87,239,7,0
50045,98,1022,23,8
50046,121,201,10,0
50047,1,123,2,1
50048,2,73,4,0
50050,2,351,3,0
50051,236,738,10,4
50052,45,78,2,1
50053,188,446,6,0
50054,24,186,5,10
50055,1329,3308,162,13
50056,42,395,4,2
50057,568,1002,57,3
50058,158,110,5,0
50059,228,411,24,1
50060,73,313,5,11
50061,86,183,1,2
50062,473,1435,66,4
50063,60,129,4,0
50064,77,285,8,1
50065,137,107,3,1
50066,1565,2202,40,11
50067,6668,11803,949,81
50068,349,1500,39,2
50069,53,140,5,1
50070,4,195,5,1
50071,1,300,3,0
50072,6,542,5,1
50073,469,1851,82,5
50074,2138,4941,277,19
50075,77,101,2,2
50076,112,121,4,0
50077,3,402,2,2
50078,5,378,8,2
50079,18,430,9,2
50080,190,47,2,0
50081,68,734,9,26
50082,7,314,2,2
50083,66,120,4,1
50084,3,320,2,1
50085,23,328,2,2
50086,251,308,6,0
50087,58,53,4,0
50088,246,363,9,4
50089,4382,5048,228,16
50090,47,301,5,2
50091,1,211,5,1
50092,209,364,5,0
50093,12,190,1,1
50094,337,1639,140,8
50095,4137,8844,625,18
50096,108,111,4,0
50098,152,274,12,0
50099,801,2268,78,1
50100,143,280,5,0
50101,353,1044,21,2
50102,364,625,8,2
50104,11,279,5,0
50105,27,336,9,1
50106,99,154,7,0
50107,224,528,27,0
50108,1,101,2,0
50109,1,189,2,3
50110,32,747,12,16
50111,49,164,7,1
50113,126,598,8,3
50114,66,133,9,3
50115,602,2065,39,7
50116,12,422,6,0
50117,17,242,5,2
50118,198,1861,77,7
50119,116,668,16,10
50120,76,89,7,0
50121,11,380,2,3
50122,41,97,2,1
50123,73,353,9,1
50124,64,982,5,2
50125,36,688,7,6
50126,1307,1547,133,3
50128,0,87,1,3
50129,115,312,11,0
50130,409,500,8,0
50131,22,282,2,1
50132,33,465,9,0
50133,26,195,4,1
50134,9,347,3,2
50135,3,147,2,2
50136,238,592,8,3
50137,138,654,14,2
50138,2,65,2,1
50139,27,418,10,5
50140,100,257,3,3
50141,147,143,8,0
50142,77,105,3,0
50143,234,491,12,0
50144,48,44,4,0
50146,152,211,10,0
50147,159,652,8,0
50148,108,385,6,2
50149,2,157,1,0
50150,161,726,7,2
50151,67,830,16,2
50152,288,1163,30,7
50153,246,743,14,3
50154,61,140,9,0
50155,3,298,1,0
50156,3,247,5,1
50157,88,324,5,1
50159,103,747,19,2
50160,415,1575,41,1
50161,102,157,5,0
50162,118,196,5,0
50163,756,2366,35,4
50164,60,292,5,1
50165,454,1390,52,1
50166,33,449,7,1
50167,3,283,6,1
50168,9,34,2,2
50169,6,492,8,2
50170,34,312,7,0
50171,6,239,1,5
50172,154,225,6,0
50173,6,337,5,2
50174,60,141,5,0
50175,57,1320,14,2
50176,173,283,4,1
50177,314,418,13,2
50178,6,722,3,6
50179,43,480,5,1
50180,47,171,4,0
50181,419,920,39,2
50182,1958,3433,89,45
50183,19,483,8,2
50184,3,251,4,1
50185,113,245,4,1
50186,54,73,8,3
50187,9,205,3,0
50188,0,103,2,4
50189,53,936,10,1
50190,151,566,8,0
50191,116,307,6,0
50192,72,216,19,14
50193,63,531,11,0
50194,93,154,4,3
50195,94,75,3,0
50196,1,160,4,1
50197,155,97,3,0
50198,52,45,1,0
50199,31,450,8,3
50200,238,453,11,1
50201,155,370,14,0
50202,95,273,1,2
50203,121,755,13,1
50204,538,1701,53,4
50205,67,108,5,3
50206,23,427,5,2
50207,62,104,4,0
50208,135,1312,44,3
50209,737,2005,103,2
50210,0,157,6,0
50211,105,281,5,0
50212,18,49,2,1
50213,53,378,6,2
50214,56,96,2,1
50215,130,82,5,0
50216,141,180,8,0
50217,172,323,6,2
50218,2,175,4,0
50219,2108,2569,128,5
50220,54,68,3,1
50221,22,31,1,1
50222,343,1000,34,9
50223,223,555,13,3
50224,67,58,2,1
50225,660,1191,33,1
50227,9,154,3,0
50228,91,249,5,0
50229,1,85,1,0
50230,217,1042,37,17
50231,121,264,4,1
50232,9,341,6,3
50233,63,115,4,3
50234,215,334,9,0
50235,621,1698,44,13
50236,174,240,6,6
50237,64,92,6,3
50238,40,191,5,2
50239,3,136,4,0
50240,195,850,23,0
50241,48,601,17,3
50242,73,92,2,0
50243,31,668,9,3
50244,153,189,4,1
50245,109,142,9,0
50246,148,146,4,1
50247,116,468,12,3
50248,112,783,24,2
50249,140,562,4,1
50250,83,112,3,0
50251,2710,7686,302,4
50252,1572,3600,187,15
50253,27,553,5,3
50254,186,197,7,0
50255,118,282,10,2
50256,3,292,5,1
50257,101,203,5,0
50258,5,198,3,0
50259,21,162,2,0
50260,46,76,2,1
50261,165,225,10,12
50262,218,780,22,3
50263,198,425,8,12
50264,2,384,3,2
50265,95,86,2,0
50266,2,510,7,7
50267,195,703,20,3
50268,106,34,2,1
50269,113,283,8,0
50270,95,58,2,1
50271,48,513,2,3
50272,4486,7873,632,7
50273,63,57,2,5
50274,1,146,4,11
50275,7,96,2,1
50276,68,119,4,2
50277,1,202,3,1
50278,56,225,3,7
50279,118,135,5,0
50280,7,629,9,2
50281,51,70,2,0
50282,53,119,3,1
50283,2,161,1,0
50284,37,357,10,17
50285,30,553,10,1
50286,31,65,3,0
50287,209,283,2,6
50288,1021,1988,96,11
50289,3,238,3,2
50290,17,582,7,1
50291,5,405,4,2
50292,31,197,3,0
50293,11,1045,9,2
50294,52,90,3,4
50295,4,270,4,1
50296,117,329,9,1
50297,142391,316146,27579,495
50298,2036,3782,190,10
50901,6,486,10,1
50902,44,70,4,0
50903,208,1317,16,45
51001,11383,22517,2158,70
52001,8086,22918,1593,259
53000,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53001,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53002,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53003,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53004,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53005,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53006,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53007,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53008,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53009,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53010,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53011,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53012,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53013,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53014,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53015,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53016,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53017,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53018,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53019,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53020,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53021,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53022,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53023,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53024,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53025,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53026,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53027,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53028,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53029,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53031,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53032,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53033,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53034,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53035,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53036,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53037,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53038,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53039,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53040,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53041,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53042,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53043,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53044,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53045,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53046,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53047,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53048,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53049,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53050,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53051,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53052,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53053,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53054,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53055,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53056,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53057,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53058,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53059,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53060,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53061,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53062,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
53063,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible,N/A - resultado no disponible
