Codigo Municipio,Superficie (Ha) Agricolas,Nº Explotaciones Agrícolas
28056,2094.7200000000003,49.0
37133,336.56,41.0
10075,1412.23,166.0
09130,1528.4699999999998,36.0
09131,876.0100000000001,9.0
05076,1532.65,60.0
37134,997.73,26.0
40079,4429.999999999999,70.0
42084,1924.0900000000001,21.0
09132,918.0699999999998,32.0
09133,944.02,11.0
49077,4616.8899999999985,69.0
28057,1939.5100000000002,11.0
40080,653.27,22.0
49075,228.04000000000002,29.0
49076,1101.06,41.0
24073,912.4699999999999,80.0
34073,3909.23,35.0
47065,5110.539999999998,191.0
09134,2323.66,34.0
44109,4835.23,20.0
49078,1330.4800000000002,55.0
29053,749.8199999999999,415.0
27020,12811.700000000017,1304.0
34074,4467.430000000001,82.0
38013,1927.28,273.0
16085,2670.8399999999992,46.0
48035,258.92,60.0
40081,1565.0,46.0
19118,211.28,
13042,9550.74,297.0
38014,609.7699999999999,371.0
19119,166.43,8.0
50113,5494.920000000001,272.0
50114,1840.4799999999993,29.0
44110,2011.8600000000001,27.0
29054,12.58,7.0
28058,1277.6999999999998,52.0
06051,9781.03,554.0
13043,4638.969999999998,184.0
26064,2251.549999999999,184.0
47066,1762.1500000000003,57.0
45066,6199.520000000002,490.0
02032,1710.1000000000001,112.0
23034,4095.270000000002,840.0
30021,15227.350000000013,1112.0
49079,1083.65,36.0
14029,48184.549999999974,727.0
14030,6517.199999999996,560.0
18079,619.4299999999995,195.0
06052,19592.240000000005,404.0
16086,6519.960000000002,217.0
29055,6121.789999999999,285.0
37135,6302.729999999996,76.0
40082,2693.410000000002,45.0
06053,7991.82,256.0
06054,14245.520000000008,608.0
13044,11898.469999999996,765.0
40083,1298.1299999999999,51.0
40084,1387.1,20.0
05077,1194.5699999999997,52.0
28059,1810.3200000000002,28.0
47067,2335.52,49.0
14028,592.12,20.0
12063,19.95,8.0
02033,8765.13,437.0
47068,1219.8800000000003,19.0
14031,1499.8999999999996,266.0
02034,7853.91,441.0
42085,4269.450000000001,101.0
09135,648.0999999999999,25.0
42086,3087.6599999999994,24.0
42087,427.8,18.0
09136,1181.1499999999999,79.0
37136,6574.919999999998,118.0
21033,528.78,57.0
19120,4699.83,76.0
49080,5039.479999999999,170.0
09137,1994.4299999999998,71.0
19121,4165.269999999999,37.0
16087,3020.289999999999,76.0
16088,2541.7599999999993,52.0
37137,4751.09,64.0
09138,517.3199999999999,22.0
42088,3422.4500000000003,37.0
19122,3069.12,14.0
42089,2268.8,34.0
19123,375.15000000000003,20.0
09139,869.21,26.0
16904,8185.800000000001,76.0
09140,2692.07,50.0
19124,1796.5299999999993,50.0
40086,2471.229999999999,97.0
42090,5877.900000000001,67.0
40087,1417.0600000000002,41.0
40088,870.6199999999998,31.0
37138,1944.7900000000002,62.0
46129,3501.1499999999996,257.0
16089,7867.61,75.0
44111,2043.8599999999994,39.0
44112,2603.2200000000007,93.0
41042,9069.629999999996,374.0
12064,72.16000000000001,21.0
05078,1700.1299999999999,54.0
37139,694.01,25.0
24074,3184.3300000000004,39.0
50115,12587.970000000003,365.0
50116,1654.51,68.0
06055,9255.59,513.0
42092,1075.0300000000002,7.0
34076,6598.650000000002,143.0
37140,5371.539999999999,84.0
49082,3751.8099999999977,105.0
44113,1392.55,10.0
34077,4026.0399999999995,29.0
49081,6037.36,240.0
40089,2518.24,81.0
49083,1238.6900000000003,46.0
40091,1956.7200000000005,82.0
44114,2167.2699999999995,125.0
09141,567.9199999999998,54.0
49084,1561.8299999999995,79.0
42093,980.9300000000001,22.0
40092,526.7399999999999,24.0
28060,3366.0299999999997,62.0
23035,3126.7099999999996,258.0
16091,2005.0,
22113,7132.640000000002,194.0
25096,1246.29,75.0
25097,529.2499999999999,52.0
31107,4349.06,164.0
31108,6347.7300000000005,171.0
16092,6597.030000000001,75.0
18905,2261.9999999999995,143.0
20038,607.5799999999995,121.0
04047,927.5100000000002,167.0
08090,2764.19,36.0
03072,401.46000000000015,130.0
12065,455.0200000000001,83.0
20037,205.87,37.0
19125,1885.84,37.0
37141,1836.2799999999993,50.0
28061,1246.22,28.0
19126,2297.8,28.0
31109,2328.3199999999993,77.0
21034,1145.6599999999999,136.0
09143,1207.8199999999995,20.0
26065,1133.04,26.0
48036,499.48999999999967,170.0
48037,1288.769999999999,165.0
35009,1574.6299999999983,560.0
49085,8678.009999999998,21.0
18082,10273.500000000004,239.0
43063,2022.5999999999992,273.0
26066,1000.5900000000003,35.0
37142,3846.419999999999,44.0
37143,2990.53,65.0
37144,2091.9999999999986,90.0
10076,9280.7,270.0
04048,778.7099999999999,125.0
09144,1475.47,4.0
40093,854.89,15.0
05079,1206.4,21.0
37145,4246.35,71.0
47069,1332.93,26.0
05080,4527.99,36.0
37146,1711.2299999999998,33.0
49086,1472.1199999999997,35.0
49087,5518.119999999998,187.0
08087,720.5,6.0
26067,1052.36,4.0
31110,4164.4,64.0
50117,2401.130000000001,54.0
31111,2483.32,20.0
50118,3592.87,135.0
44115,5006.17,49.0
19127,1661.5900000000001,14.0
45067,5448.600000000001,409.0
48038,705.7299999999993,221.0
49088,1029.76,30.0
43064,3029.3500000000013,501.0
46131,2195.0299999999997,762.0
16093,2547.26,46.0
38015,156.69,56.0
38016,920.3399999999996,203.0
48039,300.86000000000007,51.0
31112,2084.18,20.0
06056,7159.369999999999,294.0
43065,1368.1799999999994,221.0
10077,11065.08,190.0
37147,736.26,89.0
37148,4557.990000000002,105.0
40094,1811.7700000000002,64.0
45068,1603.3700000000003,31.0
37149,7843.47,76.0
31113,1027.8899999999999,26.0
44116,1734.02,17.0
10078,1699.37,80.0
28062,2146.13,38.0
05081,1150.5,16.0
10079,1624.45,153.0
10080,1109.1899999999998,114.0
28063,1034.22,29.0
10081,4554.4,83.0
43066,121.41,20.0
31114,697.59,25.0
06057,7680.880000000001,233.0
24076,7822.939999999998,137.0
31115,2853.3199999999997,37.0
42094,3145.18,41.0
08088,365.56,18.0
17075,1438.4200000000003,43.0
17076,619.73,18.0
17077,1182.8999999999999,84.0
41043,2590.36,26.0
06058,2519.5299999999997,122.0
10082,13840.880000000001,265.0
04049,31.199999999999996,9.0
10083,3274.2899999999995,50.0
28064,989.17,21.0
16094,4621.089999999999,71.0
19129,2462.99,4.0
11018,1178.27,230.0
10084,3307.8300000000004,219.0
03071,366.09,179.0
48040,674.9799999999996,187.0
47070,1559.8800000000003,22.0
46902,337.9900000000001,114.0
29056,3492.7000000000003,97.0
48041,147.18999999999997,34.0
08089,332.7799999999999,88.0
46130,474.11,217.0
25098,3453.5199999999977,144.0
05082,759.86,66.0
20907,325.8699999999999,47.0
44117,3004.68,33.0
37150,4123.899999999999,27.0
12067,28.299999999999997,9.0
08091,872.5400000000001,74.0
50119,6652.810000000005,212.0
41044,370.77,30.0
49090,1144.3700000000001,74.0
05083,1440.4599999999994,55.0
29057,339.78000000000003,66.0
23037,4220.560000000001,260.0
31116,1003.9299999999996,31.0
46132,840.7599999999999,259.0
17078,2110.119999999999,42.0
41045,8114.6500000000015,236.0
04050,5737.349999999999,160.0
47071,2027.19,37.0
45069,4126.74,97.0
48046,763.5899999999991,172.0
46133,911.3899999999998,163.0
28065,3183.9199999999996,45.0
20039,680.9799999999998,95.0
48044,177.61000000000007,54.0
21035,23485.050000000003,543.0
33024,6018.280000000002,1181.0
05085,1351.99,9.0
05084,1037.51,35.0
41046,4115.449999999999,174.0
46134,102.50999999999999,54.0
25912,5370.9,234.0
05086,1741.1299999999999,46.0
26068,170.51,21.0
44118,6072.990000000001,84.0
41047,17.28,6.0
43067,823.6899999999999,154.0
02035,11768.139999999992,216.0
17079,1242.7100000000003,41.0
08092,538.45,23.0
08093,177.45000000000002,4.0
22114,7212.749999999999,53.0
48047,179.38000000000002,28.0
18083,1881.4200000000005,106.0
43068,1835.9799999999998,184.0
46135,121.90999999999998,54.0
46136,2153.6399999999994,376.0
50120,854.49,24.0
31117,7327.290000000001,55.0
18084,288.72999999999996,66.0
42095,12244.69,125.0
25099,1324.2599999999998,142.0
02036,1645.9800000000002,43.0
37151,807.45,18.0
42096,6407.590000000001,91.0
17080,694.88,14.0
37152,2032.8800000000003,71.0
32033,238.50999999999996,101.0
40095,1764.7199999999993,88.0
36021,310.16,157.0
18085,14443.970000000001,322.0
18086,3456.52,103.0
24077,2946.059999999999,65.0
48042,792.3499999999995,144.0
10085,4714.3099999999995,24.0
24078,2470.7299999999996,56.0
03073,537.1599999999997,117.0
48043,152.81000000000003,34.0
42097,556.3399999999999,16.0
25100,2136.81,19.0
05087,1056.7399999999996,29.0
50121,860.8200000000002,58.0
33025,4896.02,624.0
31118,2508.28,72.0
24079,13351.910000000002,227.0
33026,8621.540000000005,925.0
22115,2416.26,153.0
16095,1772.75,45.0
16096,2726.3899999999994,137.0
24080,2359.78,41.0
40097,1075.45,21.0
18087,5597.1900000000005,515.0
08094,598.86,65.0
21036,2906.91,43.0
25101,5813.1100000000015,350.0
38017,1388.8999999999994,282.0
21037,4207.08,69.0
13045,12325.660000000003,310.0
33027,2322.2799999999997,168.0
05088,869.58,31.0
08095,139.47,14.0
10086,1581.84,46.0
25102,1425.93,116.0
49091,2216.03,55.0
03074,221.97000000000003,66.0
06059,13575.550000000001,273.0
46137,77.57,38.0
14032,4782.750000000002,124.0
08096,327.73,46.0
49092,1722.4800000000002,69.0
25103,1517.4199999999998,73.0
25104,1013.04,53.0
25105,1397.95,99.0
43069,710.8000000000002,93.0
22117,16385.540000000008,454.0
26070,2026.81,50.0
11019,11134.45,139.0
22116,10455.87000000001,251.0
26069,1569.3199999999997,73.0
44119,2757.6,19.0
09148,1727.8500000000001,16.0
34079,2032.4799999999989,58.0
09149,675.76,24.0
50122,430.21999999999997,21.0
50123,179.85,22.0
28066,757.4400000000002,24.0
36022,53.2,46.0
18088,10618.289999999995,418.0
19130,15472.99,307.0
44120,2687.5800000000004,40.0
41048,23903.19000000001,522.0
14033,5432.410000000001,79.0
28067,4791.259999999998,96.0
13046,6539.4800000000005,208.0
10087,4833.260000000001,452.0
45070,3306.150000000001,191.0
28068,1174.4599999999998,54.0
46138,96.62,31.0
46139,1722.1900000000005,967.0
18089,23028.02,812.0
37154,2484.49,56.0
18906,1343.1299999999992,334.0
08097,418.4000000000001,15.0
18093,640.4699999999999,335.0
17081,706.0399999999998,33.0
38018,150.27999999999997,103.0
36023,29.309999999999988,29.0
46140,31.34,26.0
03076,732.62,241.0
45071,18282.519999999997,435.0
23038,2116.629999999999,416.0
08099,1993.6699999999998,25.0
34080,4551.22,51.0
06060,18576.29000000001,832.0
29058,960.6599999999994,278.0
49093,2956.3600000000006,84.0
23039,4785.780000000001,246.0
34081,3057.5399999999995,35.0
44121,5756.819999999999,34.0
32034,1665.9599999999994,147.0
18094,20487.839999999997,244.0
31119,628.61,18.0
31120,11302.049999999994,175.0
18095,590.51,94.0
48045,1313.8499999999997,154.0
38019,1674.5799999999997,390.0
43070,630.0600000000001,121.0
14034,5500.559999999999,86.0
37155,626.45,17.0
10088,5976.729999999999,111.0
10089,6513.169999999999,230.0
10090,5114.099999999999,187.0
10091,1259.6799999999998,49.0
37156,4791.82,124.0
41049,17087.349999999995,200.0
17082,2752.52,51.0
38020,754.9800000000002,263.0
25109,2008.8199999999997,110.0
25903,9362.310000000003,43.0
31121,2066.0600000000004,24.0
05089,612.1,106.0
25110,2275.6699999999996,112.0
27022,10603.030000000019,1049.0
25111,2436.4700000000003,35.0
09151,4297.34,97.0
09152,4734.209999999998,78.0
27023,9609.910000000022,1085.0
08100,3345.7099999999996,212.0
39030,5402.639999999999,170.0
22119,14576.910000000005,263.0
24081,2561.43,57.0
05090,2060.0800000000004,31.0
06061,6982.910000000001,191.0
09154,1545.0,14.0
01056,1482.2699999999988,89.0
35010,919.0300000000004,224.0
26071,2180.3799999999997,99.0
09155,5013.360000000002,86.0
39031,1407.6099999999994,141.0
06062,15637.54,225.0
02037,40665.02,1154.0
16097,5135.16,44.0
19132,413.5799999999999,11.0
19133,999.06,24.0
12068,832.39,16.0
26072,1068.9099999999999,105.0
13047,16148.21999999999,932.0
45072,8304.589999999995,110.0
10092,2374.1099999999988,121.0
37157,2335.6699999999996,29.0
37158,108.25999999999999,58.0
37159,2070.9400000000005,31.0
39032,20152.21,294.0
34082,2675.8399999999997,48.0
38021,322.1599999999999,173.0
49094,5779.76,47.0
10093,2171.67,183.0
20040,1131.8599999999983,220.0
05092,1489.3499999999997,37.0
20041,187.84000000000003,51.0
05093,4329.28,23.0
26073,968.7699999999999,20.0
41050,5522.37,401.0
02038,6088.700000000002,126.0
10094,4819.25,92.0
34083,6255.129999999998,119.0
42098,550.4200000000001,5.0
34084,1731.5399999999997,33.0
50124,8876.890000000003,161.0
06063,18624.240000000016,435.0
19134,169.98999999999995,5.0
39033,2540.04,126.0
05094,2169.7700000000004,67.0
10095,9584.999999999998,59.0
45073,935.5500000000002,25.0
47073,3057.1199999999994,62.0
16098,2809.079999999998,241.0
10096,4005.4199999999996,200.0
26074,1319.59,46.0
19135,664.21,7.0
10097,891.1400000000001,42.0
23041,2720.3100000000004,272.0
06065,9828.520000000004,154.0
06066,7229.399999999998,204.0
06064,3925.019999999999,148.0
21038,1708.4099999999999,88.0
05095,2897.6200000000003,67.0
06067,9972.129999999997,321.0
12069,121.60999999999999,30.0
02039,15699.4,210.0
46141,754.5100000000001,106.0
05096,488.11,5.0
44122,15613.819999999994,150.0
19136,354.48,7.0
49095,2559.62,64.0
10098,5367.089999999999,70.0
21039,2097.12,114.0
23042,390.67,76.0
21040,19851.159999999996,257.0
16099,4014.03,81.0
37160,6358.240000000001,153.0
44123,3373.1899999999996,46.0
45074,1315.3199999999995,140.0
42100,1574.1499999999999,14.0
14035,48263.729999999974,1075.0
06068,4176.41,94.0
13048,7513.28,123.0
16100,9748.550000000001,240.0
31256,1618.58,26.0
28069,584.27,
19138,4886.639999999999,77.0
16101,3305.3799999999987,79.0
10099,2739.3300000000004,130.0
19139,2193.3999999999996,22.0
20036,556.5299999999994,168.0
03078,691.2200000000003,118.0
16102,10377.120000000004,178.0
40099,1943.97,20.0
40100,2275.5499999999997,74.0
45075,2277.18,75.0
40101,435.38,19.0
09159,672.1600000000001,15.0
16103,4290.079999999999,90.0
09160,723.4200000000001,25.0
16104,3032.6300000000006,46.0
19142,2388.44,35.0
34086,1789.0200000000004,32.0
09164,2733.82,61.0
09162,1005.3699999999999,23.0
09163,7309.95,57.0
05097,2490.420000000001,100.0
37162,5253.969999999999,84.0
37161,1805.8199999999997,51.0
16106,8817.699999999999,233.0
28070,801.14,16.0
05099,4757.019999999999,145.0
13049,14675.45,413.0
28071,320.63,
19143,3086.6300000000006,62.0
09166,3245.09,37.0
45076,1377.62,54.0
26075,1383.1799999999994,86.0
26076,499.51000000000005,42.0
06069,22060.420000000002,523.0
14036,38786.23000000001,409.0
05100,2073.3999999999996,92.0
26077,1228.1499999999999,8.0
34087,2440.85,42.0
47074,1345.8399999999995,36.0
09167,1338.19,26.0
23043,2166.5099999999993,330.0
26078,351.26000000000005,39.0
09168,3319.3699999999994,112.0
43071,5479.649999999999,407.0
19145,933.04,20.0
09169,187.43,
24082,165.70000000000002,13.0
08101,31.119999999999997,5.0
08162,968.7699999999995,30.0
17083,25.13,
37163,147.18,4.0
02040,5714.339999999996,116.0
09170,597.0300000000001,40.0
28072,2373.4300000000003,25.0
05102,5527.7,125.0
05101,4176.860000000001,35.0
05103,967.8100000000001,34.0
10100,1187.4700000000003,100.0
05106,1377.68,11.0
05104,934.2799999999999,19.0
05105,5120.84,46.0
22122,1134.9099999999999,8.0
44124,3914.46,24.0
22908,4818.169999999998,143.0
31122,33.82,9.0
45077,1806.2800000000002,32.0
04051,328.09999999999997,92.0
10101,1003.9499999999999,64.0
18096,2337.53,73.0
16107,3400.45,9.0
23044,16395.830000000016,1316.0
21041,4132.529999999999,111.0
16108,2435.1100000000006,31.0
18097,6069.280000000001,309.0
04052,30.769999999999996,14.0
04053,7565.530000000008,1110.0
26079,1674.3899999999994,213.0
16109,70.19999999999999,9.0
09172,3381.2999999999993,26.0
19147,386.42,8.0
37164,955.1699999999998,62.0
09173,207.34,15.0
09174,4654.320000000001,124.0
45078,6870.6599999999935,252.0
16110,3234.5600000000004,66.0
16111,325.77,9.0
19148,4802.9400000000005,7.0
22124,5662.660000000004,122.0
40103,990.2800000000001,43.0
23045,7390.97,392.0
44125,4341.47,31.0
22125,15699.619999999995,427.0
18098,27838.99999999999,536.0
16112,26201.650000000005,304.0
18100,2909.9600000000005,549.0
18101,212.67999999999998,28.0
18099,2387.83,39.0
19150,2673.7099999999996,32.0
41051,3586.9399999999982,188.0
09175,6020.679999999999,81.0
19151,3074.2500000000005,79.0
28073,893.96,42.0
29059,2538.4099999999994,118.0
09176,716.79,9.0
05107,1277.0200000000002,25.0
34088,787.79,25.0
10102,5249.33,136.0
31124,4842.39,57.0
20042,240.65000000000003,60.0
48048,267.3600000000001,61.0
50125,2390.82,96.0
09177,6290.269999999999,63.0
03079,3103.41,346.0
33028,2568.7499999999973,417.0
22126,1071.55,37.0
09178,664.4899999999998,23.0
23046,4846.8200000000015,741.0
38022,268.46999999999986,156.0
20043,1242.629999999999,156.0
31259,1073.25,63.0
26080,819.4599999999994,167.0
09179,746.53,7.0
09180,3018.049999999999,40.0
45079,3517.44,116.0
44126,1946.5199999999995,25.0
48094,572.3299999999997,159.0
22127,1713.9299999999996,36.0
08102,651.74,28.0
29060,3875.3699999999994,131.0
24083,9017.880000000001,74.0
31125,1765.2499999999998,54.0
20044,52.51,20.0
22128,4258.840000000001,121.0
36901,3.63,4.0
45080,530.79,
19152,4530.240000000001,92.0
33029,3594.8999999999996,204.0
04054,1348.68,91.0
33030,964.5999999999996,167.0
45081,3039.5200000000004,95.0
18102,14608.410000000003,1648.0
50126,1747.59,107.0
31126,930.59,39.0
07027,3990.0800000000004,294.0
27024,5038.690000000002,575.0
35011,472.5999999999997,111.0
16113,16705.989999999998,734.0
19153,568.21,7.0
04055,678.5899999999999,71.0
19154,1366.9,41.0
31127,727.16,13.0
32035,1563.0099999999957,452.0
15039,3020.6699999999983,372.0
23047,4038.3899999999994,605.0
37165,914.2,9.0
19155,670.3200000000002,16.0
20045,1089.2999999999984,252.0
20046,47.07,15.0
01027,2731.33,91.0
31904,284.32,13.0
01901,1255.489999999999,55.0
31128,15787.630000000001,68.0
22129,4229.39,92.0
09181,4831.330000000002,81.0
47075,2330.7999999999997,122.0
21042,1944.36,113.0
41902,10328.12,346.0
25115,12170.560000000003,305.0
17084,1051.55,41.0
48049,1075.4399999999987,154.0
29061,243.15000000000003,100.0
50128,688.77,17.0
34089,1816.6299999999999,34.0
09182,1523.289999999999,24.0
18103,399.5999999999999,207.0
20047,369.16,37.0
37166,2210.5899999999997,53.0
40104,789.0600000000001,13.0
31129,1467.04,51.0
31130,973.9999999999999,17.0
48910,729.7099999999996,154.0
25113,1842.2699999999993,125.0
25112,779.3299999999995,46.0
25114,879.0599999999998,50.0
31131,2933.9900000000002,90.0
31132,6114.879999999999,68.0
24084,3740.15,77.0
31133,554.9,14.0
14037,9064.02,1109.0
18105,20963.97,1356.0
29062,407.03999999999996,161.0
23048,4269.39,606.0
48050,246.75000000000003,48.0
44127,4517.469999999999,12.0
23049,5325.409999999999,396.0
21043,1502.4999999999998,85.0
22130,20984.710000000006,321.0
03080,862.7600000000001,181.0
19156,3355.3599999999997,72.0
23050,28971.430000000015,1812.0
17085,367.32,17.0
46142,1397.1699999999998,259.0
26081,1043.65,9.0
49096,1579.4799999999993,49.0
23051,637.73,121.0
12070,1705.639999999999,179.0
50129,998.5099999999999,30.0
46144,5570.87,191.0
10103,7311.359999999999,81.0
10104,3481.3900000000003,387.0
09184,747.92,4.0
09183,2724.69,6.0
10105,4562.82,273.0
10106,2744.26,48.0
50130,4334.42,134.0
44128,2385.4799999999996,33.0
22131,114.8,8.0
44129,697.02,13.0
50131,3284.21,57.0
31134,2741.54,38.0
03082,600.3600000000004,340.0
31135,4209.41,12.0
18107,3059.2200000000003,324.0
11020,104560.31999999992,1548.0
06070,65967.03999999996,1025.0
18108,2585.1499999999996,142.0
12071,851.3499999999998,320.0
10107,1356.59,213.0
18109,519.11,298.0
03083,4297.080000000001,218.0
23052,3698.0499999999984,349.0
11021,29647.20999999999,444.0
29063,1097.35,46.0
19157,933.8700000000002,13.0
24086,4280.410000000001,89.0
23053,9186.600000000002,884.0
17086,2612.45,20.0
08103,1156.3200000000002,53.0
44130,787.6799999999998,
02041,3106.25,162.0
44131,1478.3099999999997,8.0
25910,3108.14,18.0
50132,295.43,22.0
40105,1455.0000000000002,23.0
40106,2297.42,36.0
29064,901.2299999999997,194.0
17087,309.33000000000004,20.0
