Codigo Municipio,Nº edificios,Nº Inmuebles
16227,366.0,381.0
42195,124.0,124.0
47181,129.0,129.0
19304,379.0,382.0
10202,508.0,530.0
39092,628.0,944.0
16228,423.0,457.0
34189,73.0,74.0
28162,1244.0,1871.0
13087,7426.0,16815.0
23093,1981.0,2497.0
19305,457.0,462.0
24179,543.0,571.0
28163,364.0,470.0
24180,1070.0,1134.0
42196,99.0,99.0
39093,495.0,527.0
40211,84.0,92.0
24181,1071.0,1450.0
34190,75.0,75.0
19306,97.0,108.0
39094,1858.0,1998.0
24182,464.0,483.0
44246,1020.0,1813.0
42197,98.0,99.0
37337,98.0,101.0
24183,1154.0,1203.0
33034,4946.0,7236.0
24184,534.0,538.0
49229,163.0,164.0
19307,68.0,69.0
47182,882.0,938.0
06138,669.0,734.0
28164,1735.0,2240.0
16902,172.0,176.0
34192,128.0,128.0
40212,76.0,78.0
40213,97.0,102.0
45179,986.0,1041.0
24187,870.0,899.0
09405,170.0,184.0
28165,1033.0,1652.0
09406,276.0,282.0
15087,4351.0,5340.0
37338,136.0,136.0
47183,193.0,198.0
46250,37815.0,458218.0
10203,2778.0,3967.0
24188,1513.0,4196.0
06139,607.0,636.0
06140,489.0,520.0
06141,1336.0,1425.0
41096,3342.0,3572.0
14063,850.0,929.0
13088,471.0,484.0
16903,789.0,933.0
37339,193.0,205.0
22242,61.0,61.0
19308,198.0,198.0
36056,2114.0,2422.0
26162,167.0,255.0
19309,82.0,85.0
16231,94.0,95.0
44247,301.0,325.0
12124,1369.0,1799.0
03134,181.0,192.0
12125,371.0,466.0
17208,543.0,689.0
25043,542.0,2029.0
25901,277.0,554.0
03136,720.0,768.0
03137,469.0,493.0
03135,223.0,247.0
17207,1265.0,1458.0
12126,7569.0,17342.0
46251,1559.0,2276.0
47186,21659.0,170611.0
46252,296.0,322.0
09408,64.0,65.0
12123,74.0,80.0
08292,567.0,679.0
25238,267.0,295.0
08293,189.0,214.0
43158,136.0,159.0
07063,1222.0,1641.0
29093,1267.0,1429.0
16173,551.0,578.0
22243,16.0,16.0
34196,110.0,112.0
22901,643.0,939.0
06146,1207.0,1400.0
09904,561.0,564.0
22244,54.0,73.0
09908,1107.0,1203.0
09409,337.0,346.0
06147,338.0,356.0
09410,2502.0,3659.0
09411,207.0,207.0
06148,685.0,788.0
09902,567.0,570.0
09905,866.0,898.0
40218,166.0,179.0
09412,978.0,1312.0
48080,1111.0,6348.0
09413,969.0,1080.0
09414,298.0,304.0
09415,269.0,274.0
39101,282.0,315.0
31260,912.0,974.0
09416,202.0,210.0
34902,173.0,176.0
18907,1211.0,1374.0
38049,2903.0,4269.0
18902,692.0,708.0
24191,136.0,137.0
44249,96.0,96.0
38050,1436.0,1725.0
09417,45.0,58.0
37343,82.0,90.0
40219,413.0,457.0
40220,115.0,119.0
40221,118.0,131.0
46253,102.0,103.0
09418,58.0,61.0
49230,219.0,228.0
35032,1706.0,1893.0
25240,648.0,916.0
17170,164.0,205.0
43159,169.0,195.0
08294,1114.0,1320.0
12127,256.0,267.0
08295,4709.0,6923.0
17209,518.0,597.0
43160,819.0,936.0
08296,929.0,1145.0
43161,5096.0,12837.0
25906,291.0,306.0
25239,440.0,615.0
09419,84.0,90.0
50275,77.0,78.0
09407,104.0,111.0
45180,1341.0,2281.0
18183,750.0,774.0
47184,449.0,506.0
50276,132.0,160.0
37340,112.0,112.0
16234,136.0,142.0
40214,195.0,206.0
14064,301.0,323.0
35031,3289.0,4321.0
19310,50.0,51.0
42198,53.0,54.0
40215,216.0,234.0
31249,965.0,1251.0
50277,131.0,132.0
38048,1946.0,2496.0
28166,241.0,260.0
06142,252.0,270.0
47185,81.0,82.0
16236,953.0,1011.0
10204,474.0,575.0
24189,2357.0,4290.0
06143,1484.0,1825.0
06144,524.0,560.0
19311,136.0,149.0
06145,567.0,631.0
37341,78.0,81.0
21072,5229.0,6833.0
10205,1495.0,1736.0
40216,427.0,729.0
24190,148.0,150.0
16237,147.0,150.0
37342,198.0,204.0
43162,1399.0,5188.0
25909,140.0,145.0
16238,535.0,571.0
08297,97.0,99.0
24193,509.0,609.0
37344,206.0,215.0
15089,1963.0,2061.0
24196,1050.0,1551.0
24197,560.0,579.0
39096,541.0,646.0
39097,620.0,719.0
47187,136.0,139.0
35033,2780.0,3712.0
05253,106.0,108.0
49231,392.0,409.0
37345,149.0,150.0
24198,636.0,713.0
47188,89.0,90.0
49232,116.0,116.0
16239,191.0,195.0
24194,347.0,351.0
33074,1346.0,2575.0
49233,87.0,88.0
40222,286.0,304.0
24199,684.0,690.0
40223,439.0,581.0
24201,1356.0,1367.0
18911,4291.0,4803.0
10902,630.0,640.0
44250,62.0,62.0
37346,235.0,242.0
32083,1578.0,1725.0
11039,3951.0,7146.0
45181,1434.0,1668.0
42200,161.0,165.0
47189,77.0,77.0
05254,215.0,224.0
04097,363.0,374.0
18184,1320.0,1811.0
04098,1754.0,1930.0
29094,16181.0,48578.0
04099,3450.0,4556.0
47190,65.0,66.0
22245,233.0,259.0
50278,270.0,317.0
50279,123.0,125.0
42201,48.0,48.0
42202,65.0,65.0
28167,2017.0,4466.0
34199,836.0,1274.0
37347,411.0,414.0
16240,249.0,258.0
47191,130.0,135.0
28168,1057.0,1480.0
22909,193.0,206.0
43163,10417.0,32243.0
49234,447.0,453.0
34023,1872.0,3778.0
46254,1411.0,1600.0
17210,555.0,600.0
45182,1147.0,1312.0
18185,465.0,476.0
45183,1499.0,2067.0
45184,193.0,208.0
26163,155.0,160.0
47192,80.0,81.0
37348,121.0,124.0
40224,95.0,100.0
26164,190.0,205.0
28169,1274.0,1374.0
04100,5098.0,11043.0
50280,459.0,537.0
25242,548.0,647.0
32084,762.0,766.0
03138,1344.0,3074.0
17211,494.0,668.0
32085,4496.0,10895.0
34201,167.0,168.0
43164,367.0,373.0
49235,486.0,503.0
22247,27.0,28.0
31251,939.0,2412.0
47193,1302.0,1449.0
42204,83.0,87.0
19314,120.0,126.0
32086,2298.0,3071.0
10206,331.0,357.0
02076,367.0,388.0
04101,1171.0,2632.0
08298,5462.0,21982.0
04102,5877.0,11291.0
27064,662.0,1299.0
22248,67.0,71.0
38051,2414.0,3608.0
14065,1123.0,1268.0
09422,46.0,49.0
34093,72.0,74.0
09421,283.0,285.0
31252,77.0,78.0
49236,63.0,64.0
49237,206.0,206.0
37349,97.0,98.0
17212,95.0,132.0
17213,3145.0,3805.0
25243,1253.0,4703.0
50281,78.0,82.0
36057,35462.0,154441.0
26165,328.0,436.0
36059,2691.0,3698.0
43165,381.0,428.0
17214,318.0,417.0
17215,690.0,857.0
36058,2701.0,2969.0
08299,206.0,293.0
17217,249.0,257.0
17216,84.0,88.0
08301,5215.0,29410.0
08300,2316.0,2973.0
17218,608.0,625.0
17220,557.0,749.0
12128,1214.0,1543.0
17221,1739.0,1986.0
38052,710.0,1001.0
07065,1158.0,1517.0
08305,3997.0,20685.0
36060,7788.0,21201.0
25244,216.0,343.0
17223,411.0,555.0
27065,5225.0,8963.0
43175,313.0,356.0
08306,192.0,346.0
25245,260.0,600.0
17224,353.0,750.0
43166,656.0,1121.0
17225,128.0,150.0
17226,365.0,414.0
17227,116.0,119.0
32087,1371.0,1397.0
32088,1368.0,1489.0
46256,3064.0,5465.0
25247,134.0,145.0
17228,187.0,202.0
12132,750.0,782.0
36061,3518.0,5123.0
25248,506.0,582.0
25254,405.0,523.0
25249,112.0,117.0
25250,438.0,525.0
43168,104.0,153.0
08303,184.0,214.0
25251,435.0,543.0
08302,2240.0,6005.0
08902,1647.0,2167.0
43167,205.0,233.0
08307,9429.0,35593.0
43169,260.0,337.0
32089,997.0,1035.0
12134,158.0,166.0
32090,497.0,524.0
32091,2238.0,2306.0
12135,9818.0,27464.0
32092,456.0,491.0
15091,764.0,787.0
43170,551.0,840.0
17230,206.0,293.0
25252,311.0,325.0
15090,999.0,1021.0
43171,2278.0,18786.0
08214,2517.0,4173.0
08219,3097.0,10089.0
17222,86.0,91.0
12136,1100.0,1762.0
43172,300.0,332.0
23094,2151.0,2624.0
43173,121.0,122.0
43174,221.0,237.0
09423,57.0,58.0
45186,2151.0,2334.0
38053,2382.0,2602.0
02077,123.0,128.0
10207,510.0,516.0
28171,3696.0,4598.0
10208,163.0,167.0
14066,2004.0,3330.0
47195,504.0,508.0
47196,46.0,46.0
34202,29.0,29.0
21073,1272.0,1396.0
24202,2433.0,5330.0
20075,404.0,2783.0
47197,511.0,661.0
24203,134.0,134.0
49238,285.0,287.0
01057,219.0,292.0
49239,551.0,587.0
45185,4212.0,5125.0
47198,90.0,91.0
39098,557.0,764.0
23095,4480.0,6431.0
40225,906.0,1118.0
47199,112.0,118.0
34204,62.0,72.0
42205,98.0,99.0
47200,70.0,71.0
34205,92.0,92.0
28170,1351.0,1728.0
16242,368.0,402.0
34206,629.0,803.0
24205,671.0,736.0
24207,294.0,300.0
49240,184.0,194.0
09427,1171.0,1635.0
50283,84.0,90.0
34208,92.0,96.0
39099,1220.0,1672.0
49241,276.0,306.0
16243,414.0,437.0
09428,114.0,114.0
09429,70.0,70.0
09430,116.0,117.0
49242,387.0,407.0
50284,277.0,304.0
49243,122.0,124.0
05256,143.0,146.0
37351,248.0,248.0
47203,110.0,114.0
31254,1143.0,1554.0
14067,1428.0,2166.0
47204,239.0,245.0
50285,407.0,453.0
05257,311.0,330.0
06149,4677.0,5955.0
45187,2675.0,3031.0
24209,1225.0,2400.0
44251,287.0,295.0
12129,1541.0,1865.0
09431,185.0,188.0
47205,308.0,318.0
09432,221.0,230.0
47206,126.0,127.0
39100,524.0,553.0
09433,99.0,101.0
47207,193.0,203.0
06150,725.0,789.0
16244,520.0,557.0
24210,562.0,571.0
49244,40.0,40.0
47208,81.0,81.0
06151,735.0,754.0
37352,182.0,182.0
09434,797.0,845.0
34210,142.0,145.0
14068,421.0,448.0
13089,1861.0,2048.0
44252,98.0,120.0
12130,488.0,671.0
34211,164.0,170.0
09437,280.0,296.0
03139,3869.0,24816.0
34213,86.0,91.0
47209,43.0,44.0
47210,209.0,214.0
49245,171.0,172.0
09438,334.0,341.0
34214,170.0,177.0
49246,184.0,192.0
47211,49.0,51.0
16245,426.0,512.0
47212,306.0,327.0
06152,753.0,820.0
37353,106.0,109.0
50286,69.0,70.0
26166,101.0,113.0
21074,1443.0,1672.0
16246,587.0,641.0
47213,86.0,86.0
28172,4522.0,5682.0
09439,486.0,789.0
09440,144.0,146.0
49247,386.0,406.0
34215,152.0,160.0
34216,91.0,92.0
09441,65.0,68.0
50287,290.0,311.0
02078,722.0,832.0
16247,90.0,92.0
09442,391.0,440.0
26167,111.0,116.0
34217,563.0,751.0
49248,184.0,184.0
47214,882.0,1156.0
46255,1690.0,2616.0
49249,115.0,116.0
49250,736.0,1012.0
16248,645.0,700.0
49251,168.0,175.0
45188,1608.0,1809.0
34218,439.0,443.0
11040,279.0,356.0
02079,1724.0,2119.0
12131,181.0,190.0
24211,288.0,306.0
24901,909.0,1089.0
13090,966.0,1026.0
41097,1868.0,2185.0
28173,554.0,647.0
28174,1060.0,1262.0
28175,510.0,738.0
24212,873.0,1057.0
11041,4135.0,6420.0
34220,112.0,112.0
24213,170.0,179.0
37354,2052.0,3447.0
13091,491.0,516.0
49252,359.0,361.0
50903,1048.0,1169.0
09443,180.0,181.0
31255,59.0,61.0
16249,1840.0,2104.0
09444,111.0,135.0
09445,92.0,92.0
34221,198.0,206.0
26168,1291.0,4612.0
09446,22.0,22.0
24214,706.0,726.0
18908,612.0,636.0
34222,99.0,100.0
10209,368.0,376.0
10210,610.0,637.0
09447,43.0,43.0
45189,640.0,699.0
45190,300.0,379.0
24215,201.0,202.0
24216,688.0,700.0
49255,355.0,364.0
24217,178.0,180.0
34223,171.0,174.0
45191,366.0,412.0
34224,46.0,48.0
47215,73.0,75.0
34225,1430.0,3001.0
47216,78.0,80.0
49256,219.0,221.0
09448,219.0,219.0
22249,87.0,225.0
22250,354.0,1901.0
47217,1059.0,1521.0
45192,1964.0,2185.0
19317,290.0,293.0
29095,1787.0,2209.0
09449,86.0,91.0
19318,23.0,26.0
05905,483.0,512.0
49257,188.0,190.0
45193,511.0,555.0
26169,113.0,120.0
49258,155.0,157.0
09450,32.0,32.0
46257,2513.0,3944.0
14069,4299.0,5450.0
47218,979.0,1004.0
50288,1279.0,2247.0
05258,157.0,168.0
42206,58.0,58.0
16250,220.0,221.0
09451,234.0,238.0
50290,412.0,421.0
50289,134.0,137.0
28176,5173.0,8480.0
29902,1209.0,1364.0
47219,29.0,36.0
13092,1550.0,1784.0
16251,1251.0,1491.0
23096,1536.0,1713.0
06153,7770.0,13859.0
10211,453.0,503.0
19319,2104.0,2276.0
10212,1456.0,2026.0
21075,274.0,284.0
24218,462.0,470.0
49259,177.0,178.0
18187,403.0,423.0
47220,186.0,193.0
21076,1507.0,1592.0
13093,2333.0,3452.0
47221,74.0,76.0
33075,200.0,219.0
28178,601.0,714.0
13094,289.0,293.0
41100,811.0,902.0
47222,40.0,42.0
22251,224.0,266.0
29098,755.0,853.0
09454,60.0,63.0
12133,162.0,200.0
05259,86.0,86.0
41098,2589.0,2894.0
23097,3449.0,4600.0
05260,289.0,313.0
49260,646.0,710.0
37355,264.0,280.0
14070,972.0,1486.0
06154,1545.0,1745.0
28177,2369.0,6093.0
34227,43.0,44.0
44256,93.0,93.0
14071,735.0,778.0
30042,1375.0,2299.0
41099,2646.0,3007.0
29096,1720.0,1915.0
29097,2203.0,2717.0
18188,841.0,1041.0
34228,108.0,114.0
24219,440.0,456.0
24902,325.0,329.0
02080,387.0,422.0
34229,69.0,74.0
24221,709.0,768.0
24222,3774.0,10811.0
09455,45.0,47.0
09456,117.0,127.0
37356,76.0,78.0
26170,370.0,455.0
16253,852.0,863.0
37357,344.0,356.0
05261,83.0,92.0
16254,182.0,204.0
49263,57.0,57.0
37358,135.0,139.0
16255,182.0,189.0
37359,260.0,267.0
50291,256.0,269.0
16263,687.0,917.0
37360,230.0,239.0
10214,300.0,311.0
06156,665.0,699.0
37361,89.0,89.0
26171,190.0,205.0
42207,86.0,90.0
46258,2064.0,2646.0
49264,509.0,513.0
42208,38.0,39.0
44257,154.0,181.0
16258,494.0,520.0
16259,106.0,114.0
28179,1144.0,1209.0
10213,821.0,854.0
13095,65.0,65.0
06155,1164.0,1332.0
42209,315.0,322.0
44258,102.0,106.0
16910,178.0,181.0
49261,984.0,1073.0
14072,1006.0,1061.0
09903,2127.0,6646.0
49262,407.0,444.0
47223,160.0,163.0
49265,127.0,129.0
49266,75.0,75.0
23098,599.0,823.0
49267,99.0,99.0
26172,46.0,50.0
16264,507.0,551.0
16265,46.0,51.0
45194,95.0,96.0
24223,1598.0,2607.0
28180,2305.0,3922.0
05262,387.0,488.0
16266,270.0,286.0
19321,88.0,99.0
37362,1366.0,3076.0
24224,629.0,638.0
42211,102.0,103.0
37363,124.0,125.0
16269,612.0,668.0
23099,2809.0,3092.0
46259,730.0,776.0
09458,288.0,300.0
37364,979.0,1085.0
44260,260.0,289.0
37365,119.0,121.0
34230,27.0,29.0
47224,76.0,108.0
37366,53.0,54.0
44261,537.0,571.0
34231,233.0,238.0
34232,600.0,678.0
21077,927.0,1116.0
50292,158.0,182.0
49268,357.0,376.0
02081,7136.0,12270.0
23101,332.0,344.0
26173,39.0,40.0
50293,475.0,626.0
44262,186.0,210.0
50294,86.0,87.0
13096,3833.0,5227.0
45195,1543.0,1756.0
16270,199.0,205.0
16271,538.0,577.0
06157,568.0,662.0
13097,1331.0,1557.0
26174,169.0,169.0
16272,602.0,622.0
24225,975.0,1079.0
09460,218.0,222.0
34233,199.0,204.0
42212,116.0,117.0
37367,201.0,208.0
10215,404.0,413.0
37368,17.0,18.0
42213,42.0,42.0
19322,87.0,90.0
45196,701.0,989.0
19323,56.0,56.0
37369,150.0,164.0
37370,177.0,189.0
49269,212.0,219.0
24226,212.0,214.0
45197,1213.0,1414.0
47225,48.0,49.0
34234,103.0,108.0
37371,230.0,240.0
44263,292.0,392.0
09463,323.0,337.0
45198,1539.0,2067.0
05263,287.0,313.0
23903,1972.0,2329.0
02082,235.0,244.0
09464,82.0,83.0
31257,416.0,525.0
34236,172.0,172.0
24227,1140.0,1231.0
34237,384.0,390.0
31258,625.0,4341.0
02083,210.0,224.0
47226,169.0,175.0
26175,109.0,124.0
47227,74.0,76.0
49270,148.0,151.0
02084,336.0,368.0
37372,103.0,104.0
40228,343.0,361.0
47228,264.0,298.0
40229,148.0,149.0
26176,84.0,89.0
09466,208.0,208.0
41101,2407.0,3098.0
16273,307.0,319.0
09467,122.0,122.0
49272,77.0,77.0
49271,144.0,148.0
47229,247.0,253.0
33076,7276.0,11803.0
14073,2062.0,2252.0
28181,6726.0,11879.0
37373,797.0,890.0
28182,404.0,431.0
34238,286.0,297.0
09471,105.0,106.0
33077,719.0,740.0
24228,615.0,621.0
24229,607.0,617.0
09472,55.0,55.0
09473,233.0,240.0
40230,102.0,104.0
44264,344.0,419.0
19324,222.0,255.0
03140,7772.0,20142.0
34240,48.0,53.0
34241,36.0,36.0
34242,60.0,64.0
34243,351.0,353.0
16274,303.0,307.0
12137,95.0,96.0
37374,743.0,783.0
09476,148.0,150.0
37375,417.0,440.0
26177,235.0,316.0
34245,383.0,384.0
34246,88.0,94.0
08304,416.0,455.0
17233,1041.0,1312.0
17232,170.0,170.0
47194,273.0,278.0
09424,52.0,54.0
25253,224.0,238.0
50282,87.0,91.0
37350,385.0,418.0
09425,428.0,516.0
43176,548.0,739.0
15092,3182.0,4349.0
44265,183.0,189.0
25255,336.0,410.0
46260,854.0,1850.0
12138,7695.0,21410.0
16275,50.0,50.0
43177,283.0,324.0
26178,182.0,191.0
26179,78.0,85.0
42215,747.0,1067.0
43178,491.0,1576.0
49273,149.0,149.0
05264,70.0,71.0
29099,1328.0,1370.0
19325,112.0,114.0
44266,148.0,154.0
45199,3243.0,4369.0
41102,6074.0,7659.0
13098,1613.0,1930.0
14074,1610.0,1956.0
50295,156.0,157.0
12139,662.0,828.0
05265,67.0,70.0
37376,1025.0,1827.0
01059,10904.0,120732.0
27066,4290.0,11618.0
44267,220.0,222.0
12140,1185.0,1874.0
08308,119.0,126.0
02085,365.0,383.0
09478,45.0,66.0
42216,74.0,76.0
18189,458.0,483.0
39102,1467.0,2437.0
42217,85.0,85.0
47230,179.0,211.0
03081,1549.0,2090.0
46145,4078.0,15024.0
46143,1800.0,6198.0
46146,893.0,1205.0
27021,1450.0,1505.0
43052,581.0,716.0
32032,3567.0,8026.0
46110,1943.0,15349.0
27025,616.0,1524.0
32036,1815.0,1874.0
32037,793.0,802.0
35034,5532.0,12227.0
42218,161.0,174.0
40231,186.0,194.0
46261,1155.0,1774.0
45200,2403.0,3123.0
19326,740.0,2375.0
19327,494.0,514.0
22252,63.0,66.0
30043,5664.0,16281.0
37377,237.0,243.0
01060,188.0,221.0
19329,142.0,146.0
19330,173.0,177.0
45201,1814.0,3196.0
42219,105.0,105.0
16276,73.0,79.0
45202,2155.0,2843.0
33078,128.0,132.0
31261,272.0,311.0
46262,358.0,369.0
22253,72.0,82.0
02086,1910.0,2230.0
45203,1163.0,2095.0
45204,470.0,521.0
45205,3285.0,5198.0
29100,1846.0,2177.0
19331,1322.0,2096.0
19332,179.0,184.0
31262,153.0,155.0
09480,126.0,130.0
18192,1023.0,1253.0
06158,3330.0,8761.0
16277,255.0,264.0
16278,180.0,183.0
18913,491.0,538.0
11042,680.0,824.0
06159,1627.0,1725.0
50296,304.0,328.0
22254,650.0,896.0
06160,2154.0,2919.0
21078,1848.0,2123.0
48095,267.0,1629.0
20078,302.0,770.0
01061,108.0,111.0
48096,985.0,4550.0
37378,71.0,72.0
37379,113.0,113.0
01062,358.0,378.0
49275,8127.0,42194.0
48905,370.0,1650.0
19333,306.0,306.0
05266,188.0,194.0
05267,207.0,216.0
50297,38278.0,350231.0
37380,92.0,111.0
48097,294.0,740.0
47231,1366.0,2588.0
20079,1425.0,12262.0
46263,304.0,374.0
26180,242.0,402.0
10216,1151.0,1243.0
10217,691.0,754.0
37381,149.0,152.0
16279,401.0,415.0
10218,1124.0,1190.0
06162,1732.0,2007.0
47232,94.0,96.0
06161,544.0,559.0
28183,1182.0,1624.0
26181,15.0,16.0
09482,59.0,59.0
16280,305.0,326.0
19334,169.0,182.0
40233,600.0,634.0
40234,365.0,385.0
15093,1900.0,2690.0
09483,282.0,285.0
48024,542.0,762.0
48025,453.0,592.0
20025,276.0,772.0
20026,198.0,280.0
20027,533.0,1578.0
48913,374.0,656.0
01018,834.0,872.0
31073,160.0,220.0
48915,136.0,258.0
31907,1725.0,5400.0
20028,352.0,1306.0
44268,33.0,34.0
10219,1366.0,1548.0
37382,172.0,176.0
19335,85.0,97.0
12141,218.0,226.0
26183,109.0,299.0
24230,407.0,410.0
18193,4996.0,9055.0
31263,111.0,145.0
12142,348.0,408.0
50298,2248.0,3779.0
21079,691.0,720.0
31264,92.0,144.0
14075,462.0,465.0
01063,976.0,1179.0
18194,1409.0,1614.0
20081,694.0,4649.0
20080,644.0,4842.0
09485,51.0,51.0
31265,98.0,100.0
04103,1763.0,1938.0
