COD_INE;ID_REL;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25_ETRS89;LONGITUD_ETRS89;LATITUD_ETRS89;ORIGENCOOR;ALTITUD;ORIGENALTITUD
9279000000;1092791;9516;9;Burgos;Quemada;255;2083,5041;23141;9279000101;Quemada;255;0346-4;-3,57638649;41,70065744;Mapa;848;MDT
9280000000;1092805;9520;9;Burgos;Quintanabureba;30;1236,4958;16126;9280000101;Quintanabureba;26;0168-1;-3,36631627;42,58676655;Mapa;680;MDT
9281000000;1092812;9518;9;Burgos;Quintana del Pidio;157;1073,5089;15398;9281000101;Quintana del Pidio;154;0346-1;-3,75133622;41,75912561;Mapa;845;MDT
9283000000;1092833;9524;9;Burgos;Quintanaélez;43;1746,9724;24287;9283000201;Quintanaélez;39;0136-4;-3,29907153;42,66981392;Mapa;711;MDT
9287000000;1092870;9532;9;Burgos;Quintanaortuño;274;557,3911;9436;9287000101;Quintanaortuño;274;0200-2;-3,68529767;42,45522368;Mapa;864;MDT
9288000000;1092886;9534;9;Burgos;Quintanapalla;117;1587,3741;19181;9288000101;Quintanapalla;117;0200-4;-3,53486269;42,40882342;Mapa;933;MDT
9289000000;1092899;9536;9;Burgos;Quintanar de la Sierra;1596;5990,4016;32833;9289000101;Quintanar de la Sierra;1584;0316-1;-3,04147747;41,9799781;Mapa;1114;MDT
9292000000;1092925;9542;9;Burgos;Quintanavides;74;1166,5598;17057;9292000101;Quintanavides;74;0201-1;-3,42684601;42,48208933;Mapa;837;MDT
9294000000;1092946;9544;9;Burgos;Quintanilla de la Mata;117;1364,03;28658;9294000101;Quintanilla de la Mata;117;0314-1;-3,76868919;41,98834393;Mapa;884;MDT
9295000000;1092959;9546;9;Burgos;Quintanilla del Coco;50;2014,8573;29666;9295000201;Quintanilla del Coco;29;0315-1;-3,51575433;41,97872081;Mapa;942;MDT
9297000000;1092978;9558;9;Burgos;Las Quintanillas;379;2478,325;27166;9297000101;Las Quintanillas;294;0200-3;-3,8438073;42,37213282;Mapa;843;MDT
9298000000;1092984;9550;9;Burgos;Quintanilla San García;79;4575,3452;35415;9298000101;Quintanilla San García;79;0168-4;-3,19468373;42,54805482;Mapa;730;MDT
9301000000;1093018;9556;9;Burgos;Quintanilla Vivar;872;1338,2063;16228;9301000101;Quintanilla Vivar;621;0200-3;-3,69059682;42,41502564;Mapa;849;MDT
9302000000;1093023;9560;9;Burgos;Rabanera del Pinar;98;3324,2331;26910;9302000101;Rabanera del Pinar;98;0315-4;-3,19658335;41,8927913;Mapa;1080;MDT
9303000000;1093039;9562;9;Burgos;Rábanos;82;4063,5236;45748;9303000201;Rábanos;9;0239-2;-3,2694986;42,3191058;Mapa;1184;MDT
9304000000;1093044;9564;9;Burgos;Rabé de las Calzadas;232;1010,6777;14988;9304000101;Rabé de las Calzadas;232;0200-3;-3,83468866;42,3402193;Mapa;830;MDT
9306000000;1093060;9566;9;Burgos;Rebolledo de la Torre;95;5050,8812;44547;9306000401;Rebolledo de la Torre;38;0133-4;-4,22692744;42,68930436;Mapa;958;MDT
9307000000;1093076;9568;9;Burgos;Redecilla del Camino;104;1209,8878;23978;9307000101;Redecilla del Camino;104;0202-1;-3,0651364;42,43828238;Mapa;740;MDT
9308000000;1093082;9570;9;Burgos;Redecilla del Campo;63;1720,2588;22155;9308000201;Redecilla del Campo;22;0202-1;-3,11382062;42,46616358;Mapa;750;MDT
9309000000;1093095;9572;9;Burgos;Regumiel de la Sierra;336;2066,5824;22238;9309000101;Regumiel de la Sierra;336;0316-2;-2,98501625;41,95798975;Mapa;1113;MDT
9310000000;1093109;9574;9;Burgos;Reinoso;15;850,502;12436;9310000101;Reinoso de Bureba;15;0168-3;-3,3841814;42,50883459;Mapa;879;MDT
9311000000;1093116;9576;9;Burgos;Retuerta;66;853,6907;13144;9311000101;Retuerta;65;0277-3;-3,50535691;42,03010574;Mapa;900;MDT
9312000000;1093121;9578;9;Burgos;La Revilla y Ahedo;102;1528,73;19051;9312000101;La Revilla;81;0277-4;-3,33040762;42,01362858;Mapa;944;MDT
9314000000;1093142;9582;9;Burgos;Revilla del Campo;106;3903,6831;31221;9314000201;Revilla del Campo;71;0238-4;-3,53617837;42,21167258;Mapa;950;MDT
9315000000;1093155;9586;9;Burgos;Revillarruz;564;1698,0747;19635;9315000301;Revillarruz;274;0238-4;-3,65329276;42,23155588;Mapa;904;MDT
9316000000;1093168;9584;9;Burgos;Revilla Vallejera;101;2746,185;31542;9316000101;Revilla Vallejera;68;0275-1;-4,1340988;42,14675901;Mapa;790;MDT
9317000000;1093174;9588;9;Burgos;Rezmondo;21;670,2732;13155;9317000101;Rezmondo;21;0165-4;-4,23813188;42,51560001;Mapa;831;MDT
9318000000;1093180;9590;9;Burgos;Riocavado de la Sierra;57;4331,64;29774;9318000101;Riocavado de la Sierra;57;0277-2;-3,19799169;42,1539859;Mapa;1143;MDT
9321000000;1093214;9592;9;Burgos;Roa;2196;4891,9622;51814;9321000101;Roa;2129;0345-4;-3,92785528;41,69719694;Mapa;811;MDT
9323000000;1093235;9594;9;Burgos;Rojas;64;2492,8264;24668;9323000201;Rojas;48;0168-3;-3,44242279;42,57760048;Mapa;723;MDT
9325000000;1093253;9596;9;Burgos;Royuela de Río Franco;177;5061,1989;40001;9325000101;Royuela de Río Franco;170;0313-2;-3,95802801;41,99782938;Mapa;843;MDT
9326000000;1093266;9598;9;Burgos;Rubena;193;976,8683;13656;9326000101;Rubena;189;0200-4;-3,57433131;42,3883872;Mapa;909;MDT
9327000000;1093272;9600;9;Burgos;Rublacedo de Abajo;29;3930;28059;9327000101;Rublacedo de Abajo;16;0168-3;-3,50255984;42,55491018;Mapa;801;MDT
9328000000;1093288;9602;9;Burgos;Rucandio;64;3263,2477;30156;9328000601;Rucandio;10;0135-4;-3,54201734;42,75087345;Mapa;802;MDT
9329000000;1093291;9604;9;Burgos;Salas de Bureba;135;1330,1588;18192;9329000101;Salas de Bureba;135;0136-3;-3,47375283;42,69218959;Mapa;636;MDT
9330000000;1093305;9606;9;Burgos;Salas de los Infantes;1980;3131,9032;54191;9330000401;Salas de los Infantes;1915;0277-4;-3,2821369;42,0223136;Mapa;964;MDT
9332000000;1093327;9608;9;Burgos;Saldaña de Burgos;189;815,0635;12350;9332000101;Saldaña de Burgos;148;0238-2;-3,68326341;42,25749963;Mapa;865;MDT
9334000000;1093348;9612;9;Burgos;Salinillas de Bureba;51;2283,2167;25018;9334000301;Salinillas de Bureba;25;0168-3;-3,38848274;42,55289487;Mapa;897;MDT
9335000000;1093351;9614;9;Burgos;San Adrián de Juarros;94;1988,7509;29098;9335000101;San Adrián de Juarros;79;0239-1;-3,4760699;42,27385533;Mapa;1041;MDT
9337000000;1093370;9616;9;Burgos;San Juan del Monte;156;2649,9124;28058;9337000101;San Juan del Monte;156;0346-4;-3,52130631;41,68440008;Mapa;840;MDT
9338000000;1093386;9618;9;Burgos;San Mamés de Burgos;318;509,97;10514;9338000201;San Mamés de Burgos;283;0200-3;-3,7950675;42,33752876;Mapa;840;MDT
9339000000;1093399;9620;9;Burgos;San Martín de Rubiales;151;1940,4431;19393;9339000101;San Martín de Rubiales;151;0374-2;-3,99313911;41,6426114;Mapa;810;MDT
9340000000;1093403;9622;9;Burgos;San Millán de Lara;69;3361,6409;30974;9340000201;San Millán de Lara;40;0277-2;-3,34495483;42,1356262;Mapa;1076;MDT
9343000000;1093431;9630;9;Burgos;Santa Cecilia;100;1245,8883;15517;9343000101;Santa Cecilia;100;0276-3;-3,80432263;42,05227254;Mapa;845;MDT
9345000000;1093459;9634;9;Burgos;Santa Cruz de la Salceda;132;2585,9954;27352;9345000101;Santa Cruz de la Salceda;132;0375-2;-3,59493126;41,59486606;Mapa;876;MDT
9346000000;1093462;9636;9;Burgos;Santa Cruz del Valle Urbión;101;3392,3254;27348;9346000101;Santa Cruz del Valle Urbión;101;0239-2;-3,22272636;42,3047959;Mapa;961;MDT
9347000000;1093478;9638;9;Burgos;Santa Gadea del Cid;152;2903,04;50844;9347000101;Santa Gadea del Cid;145;0137-3;-3,05820148;42,71513476;Mapa;509;MDT
9348000000;1093484;9640;9;Burgos;Santa Inés;147;1486,6427;21839;9348000101;Santa Inés;147;0276-3;-3,70298387;42,04032714;Mapa;861;MDT
9350000000;1093500;9644;9;Burgos;Santa María del Campo;518;6031,8955;37105;9350000101;Santa María del Campo;502;0275-2;-3,97592713;42,1315507;Mapa;829;MDT
9351000000;1093517;9646;9;Burgos;Santa María del Invierno;66;1617,9681;21317;9351000201;Santa María del Invierno;41;0201-1;-3,43843869;42,44331995;Mapa;852;MDT
9352000000;1093522;9642;9;Burgos;Santa María del Mercadillo;104;3020,7717;23434;9352000101;Santa María del Mercadillo;102;0314-4;-3,55995827;41,86002804;Mapa;964;MDT
9353000000;1093538;9648;9;Burgos;Santa María Rivarredonda;95;1176,478;19408;9353000101;Santa María Rivarredonda;93;0169-1;-3,18000885;42,6425946;Mapa;691;MDT
9354000000;1093543;9650;9;Burgos;Santa Olalla de Bureba;35;1073,5389;17267;9354000101;Santa Olalla de Bureba;35;0201-1;-3,44110716;42,47708212;Mapa;851;MDT
9355000000;1093556;9652;9;Burgos;Santibáñez de Esgueva;85;2225,0386;20361;9355000101;Santibáñez de Esgueva;85;0346-1;-3,75853745;41,83439424;Mapa;917;MDT
9356000000;1093569;9654;9;Burgos;Santibáñez del Val;54;1495,9941;22975;9356000201;Santibáñez del Val;25;0315-1;-3,48107051;41,9732867;Mapa;939;MDT
9358000000;1093581;9656;9;Burgos;Santo Domingo de Silos;262;7891,1274;43026;9358000401;Santo Domingo de Silos;170;0315-1;-3,41763687;41,96290621;Mapa;1015;MDT
9360000000;1093608;9626;9;Burgos;San Vicente del Valle;27;1342,0783;23408;9360000301;San Vicente del Valle;16;0202-3;-3,16184073;42,33686925;Mapa;958;MDT
9361000000;1093615;9660;9;Burgos;Sargentes de la Lora;115;8621,15;60399;9361000601;Sargentes de la Lora;57;0134-2;-3,87403505;42,76908628;Mapa;1011;MDT
9362000000;1093620;9662;9;Burgos;Sarracín;257;960,9677;14096;9362000101;Sarracín;237;0238-1;-3,69479502;42,2587814;Mapa;856;MDT
9363000000;1093636;9664;9;Burgos;Sasamón;963;11310,841;52166;9363000401;Sasamón;402;0199-1;-4,04417354;42,4182425;Mapa;828;MDT
9365000000;1093654;9668;9;Burgos;La Sequera de Haza;25;684,3957;13165;9365000101;La Sequera de Haza;25;0375-3;-3,8171211;41,56293018;Mapa;872;MDT
9366000000;1093667;9670;9;Burgos;Solarana;73;1650,924;23484;9366000101;Solarana;73;0314-2;-3,65805016;41,97115085;Mapa;906;MDT
9368000000;1093689;9674;9;Burgos;Sordillos;28;970,9168;16312;9368000201;Sordillos;21;0199-1;-4,10755126;42,4626766;Mapa;821;MDT
9369000000;1093692;9676;9;Burgos;Sotillo de la Ribera;469;4245,9915;46211;9369000201;Sotillo de la Ribera;400;0346-1;-3,82494374;41,77696952;Mapa;842;MDT
9372000000;1093728;9680;9;Burgos;Sotragero;289;549,0256;10534;9372000101;Sotragero;288;0200-3;-3,71346913;42,40951821;Mapa;846;MDT
9373000000;1093734;9682;9;Burgos;Sotresgudo;445;17219,3472;70484;9373001201;Sotresgudo;89;0166-3;-4,17815288;42,57904647;Mapa;868;MDT
9374000000;1093749;9684;9;Burgos;Susinos del Páramo;113;1145,4412;15458;9374000101;Susinos del Páramo;113;0199-2;-3,9267478;42,47103463;Mapa;895;MDT
9375000000;1093752;9686;9;Burgos;Tamarón;41;1565,6252;16108;9375000101;Tamarón;36;0237-2;-3,99083828;42,27281921;Mapa;820;MDT
9377000000;1093771;9688;9;Burgos;Tardajos;800;1272,23;23354;9377000101;Tardajos;800;0200-3;-3,81947349;42,34924493;Mapa;827;MDT
9378000000;1093787;9690;9;Burgos;Tejada;34;2274,4808;25264;9378000101;Tejada;34;0314-2;-3,53641705;41,95250649;Mapa;1087;MDT
9380000000;1093804;9692;9;Burgos;Terradillos de Esgueva;73;1439,4934;23675;9380000101;Terradillos de Esgueva;73;0346-1;-3,84390267;41,81889414;Mapa;870;MDT
9381000000;1093811;9694;9;Burgos;Tinieblas de la Sierra;28;2938,0203;26460;9381000201;Tinieblas;14;0239-3;-3,36271552;42,17339842;Mapa;1130;MDT
9382000000;1093826;9696;9;Burgos;Tobar;22;1195,5677;15659;9382000101;Tobar;21;0199-2;-3,93941037;42,48398998;Mapa;878;MDT
9384000000;1093847;9698;9;Burgos;Tordómar;329;3005,9467;25376;9384000101;Tordómar;307;0275-4;-3,86705699;42,04461135;Mapa;812;MDT
9386000000;1093863;9700;9;Burgos;Torrecilla del Monte;73;1493,0356;18243;9386000101;Torrecilla del Monte;63;0276-1;-3,6942188;42,09532033;Mapa;948;MDT
9387000000;1093879;9702;9;Burgos;Torregalindo;120;1535,8396;16583;9387000101;Torregalindo;120;0375-3;-3,75334124;41,58248587;Mapa;834;MDT
9388000000;1093885;9704;9;Burgos;Torrelara;33;1251,2252;18076;9388000101;Torrelara;33;0277-1;-3,51642349;42,1660558;Mapa;990;MDT
9389000000;1093898;9706;9;Burgos;Torrepadre;76;2856,028;31346;9389000301;Torrepadre;76;0275-4;-3,93712288;42,04361135;Mapa;803;MDT
9390000000;1093902;9708;9;Burgos;Torresandino;591;9319,9017;45680;9390000101;Torresandino;591;0345-2;-3,90963642;41,82944454;Mapa;858;MDT
9391000000;1093919;9710;9;Burgos;Tórtoles de Esgueva;397;7920,0021;42249;9391000101;Tórtoles de Esgueva;309;0345-1;-4,02159586;41,81659797;Mapa;851;MDT
9392000000;1093924;9712;9;Burgos;Tosantos;56;573,521;13520;9392000101;Tosantos;56;0201-4;-3,24316598;42,41422404;Mapa;818;MDT
9394000000;1093945;9714;9;Burgos;Trespaderne;757;3681,159;39055;9394000601;Trespaderne;635;0136-1;-3,39081209;42,80169381;Mapa;555;MDT
9395000000;1093958;9716;9;Burgos;Tubilla del Agua;142;7868,7775;41769;9395000501;Tubilla del Agua;38;0135-3;-3,80236539;42,70891242;Mapa;774;MDT
9396000000;1093961;9718;9;Burgos;Tubilla del Lago;167;2320,6225;26095;9396000101;Tubilla del Lago;146;0346-2;-3,58669833;41,80111529;Mapa;900;MDT
9398000000;1093983;9722;9;Burgos;Úrbel del Castillo;68;3083,1635;28016;9398000301;Úrbel del Castillo;37;0167-1;-3,84480751;42,61936147;Mapa;943;MDT
9400000000;1094000;9724;9;Burgos;Vadocondes;355;2569,0985;22450;9400000101;Vadocondes;355;0375-2;-3,57246886;41,63964519;Mapa;813;MDT
9403000000;1094038;9728;9;Burgos;Valdeande;99;3098,4748;25804;9403000101;Valdeande;99;0346-2;-3,52879359;41,83274855;Mapa;945;MDT
9405000000;1094056;9732;9;Burgos;Valdezate;124;2047,4834;19757;9405000101;Valdezate;124;0374-2;-3,93102396;41,6025538;Mapa;825;MDT
9406000000;1094069;9734;9;Burgos;Valdorros;342;1664,1768;20652;9406000101;Valdorros;342;0238-3;-3,70898718;42,17268518;Mapa;898;MDT
9407000000;1094075;9736;9;Burgos;Valmala;24;1696,5908;18733;9407000101;Valmala;24;0239-2;-3,25487988;42,30517953;Mapa;990;MDT
9408000000;1094081;9738;9;Burgos;Vallarta de Bureba;45;1912,3059;23276;9408000101;Vallarta de Bureba;45;0168-2;-3,20361904;42,58807039;Mapa;704;MDT
9409000000;1094094;9742;9;Burgos;Valle de Manzanedo;132;7044,226;55174;9409000801;Manzanedo;31;0109-3;-3,6909109;42,89911255;Mapa;619;MDT
9410000000;1094108;9744;9;Burgos;Valle de Mena;3987;26269,15;97568;9410005701;Villasana de Mena;1624;0085-2;-3,28210215;43,10120829;Mapa;311;MDT
9411000000;1094115;9746;9;Burgos;Valle de Oca;169;3847,1505;31412;9411000601;Villanasur Río de Oca;50;0201-2;-3,31984862;42,43650656;Mapa;860;MDT
9412000000;1094120;9750;9;Burgos;Valle de Tobalina;901;15748,91;88775;9412002201;Quintana Martín Galíndez;322;0136-2;-3,27153208;42,79190737;Mapa;549;MDT
9413000000;1094136;9752;9;Burgos;Valle de Valdebezana;456;15662,43;71803;9413001801;Soncillo;116;0109-1;-3,78736247;42,97075766;Mapa;834;MDT
9414000000;1094141;9754;9;Burgos;Valle de Valdelaguna;194;9266,2402;62182;9414000201;Huerta de Abajo;67;0278-1;-3,14706703;42,11533459;Mapa;1168;MDT
9415000000;1094154;9756;9;Burgos;Valle de Valdelucio;339;9578,67;54407;9415000901;Quintanas de Valdelucio;58;0134-3;-4,12062831;42,71786101;Mapa;940;MDT
9416000000;1094167;9758;9;Burgos;Valle de Zamanzas;50;1926,6805;21142;9416000401;Gallejones;14;0109-3;-3,75400319;42,84963647;Mapa;673;MDT
9417000000;1094173;9760;9;Burgos;Vallejera;40;1832,4948;18215;9417000101;Vallejera;37;0237-3;-4,15290348;42,18259655;Mapa;817;MDT
9418000000;1094189;9762;9;Burgos;Valles de Palenzuela;81;2087,1487;21972;9418000101;Valles de Palenzuela;81;0275-1;-4,07858244;42,12027518;Mapa;807;MDT
9419000000;1094192;9764;9;Burgos;Valluércanes;67;2795,0243;21994;9419000101;Valluércanes;67;0169-3;-3,12193195;42,57242529;Mapa;717;MDT
9421000000;1094213;9768;9;Burgos;La Vid y Barrios;276;3758,0523;31568;9421000301;Zuzones;101;0376-1;-3,458571377;41,62278104;Investigación;852;Investigación
9422000000;1094228;9770;9;Burgos;La Vid de Bureba;19;974,2977;13116;9422000101;La Vid de Bureba;19;0168-2;-3,31159714;42,63145246;Mapa;700;MDT
9423000000;1094234;9772;9;Burgos;Vileña;26;634,8098;9745;9423000101;Vileña;26;0168-2;-3,32216937;42,62159806;Mapa;667;MDT
9424000000;1094249;9774;9;Burgos;Viloria de Rioja;38;694,7177;18509;9424000101;Viloria de Rioja;38;0202-1;-3,10098382;42,42564837;Mapa;798;MDT
9425000000;1094252;9776;9;Burgos;Vilviestre del Pinar;532;3389,7452;32488;9425000101;Vilviestre del Pinar;532;0316-1;-3,08467721;41,95147427;Mapa;1105;MDT
9427000000;1094271;9778;9;Burgos;Villadiego;1484;32796,2154;101494;9427002201;Villadiego;853;0166-4;-4,00988381;42,51581158;Mapa;838;MDT
9428000000;1094287;9780;9;Burgos;Villaescusa de Roa;97;1749,9747;23869;9428000101;Villaescusa de Roa;97;0345-4;-4,01740402;41,7272436;Mapa;899;MDT
9429000000;1094290;9782;9;Burgos;Villaescusa la Sombría;57;1624,4877;26065;9429000301;Villaescusa la Sombría;19;0201-3;-3,41939997;42,41457182;Mapa;909;MDT
9430000000;1094304;9784;9;Burgos;Villaespasa;27;1949,4494;23407;9430000201;Villaespasa;20;0277-1;-3,40582288;42,09805027;Mapa;966;MDT
9431000000;1094311;9786;9;Burgos;Villafranca Montes de Oca;115;5245,3482;52695;9431000201;Villafranca Montes de Oca;113;0201-4;-3,3092779;42,38835301;Mapa;951;MDT
9432000000;1094326;9788;9;Burgos;Villafruela;168;5200,845;30297;9432000101;Villafruela;168;0313-2;-3,91258678;41,91857025;Mapa;901;MDT
9433000000;1094332;9790;9;Burgos;Villagalijo;58;2206,5842;29112;9433000301;Villagalijo;30;0201-4;-3,19252712;42,34853015;Mapa;897;MDT
9434000000;1094347;9792;9;Burgos;Villagonzalo Pedernales;1853;1381,74;17064;9434000101;Villagonzalo Pedernales;1853;0238-1;-3,73801704;42,30039039;Mapa;898;MDT
9437000000;1094379;9796;9;Burgos;Villahoz;291;5053,257;33699;9437000101;Villahoz;289;0275-4;-3,9140421;42,07712106;Mapa;818;MDT
9438000000;1094385;9798;9;Burgos;Villalba de Duero;707;1375,281;14565;9438000101;Villalba de Duero;628;0346-3;-3,74386288;41,6826961;Mapa;810;MDT
9439000000;1094398;9800;9;Burgos;Villalbilla de Burgos;1454;1445,16;20127;9439000301;Villalbilla de Burgos;1097;0200-3;-3,77990271;42,34808874;Mapa;837;MDT
9440000000;1094402;9802;9;Burgos;Villalbilla de Gumiel;86;2641,2338;23878;9440000101;Villalbilla de Gumiel;86;0346-2;-3,62704532;41,80706405;Mapa;916;MDT
9441000000;1094419;9804;9;Burgos;Villaldemiro;99;1343,0295;20667;9441000101;Villaldemiro;99;0237-4;-3,98587733;42,246294;Mapa;828;MDT
9442000000;1094424;9806;9;Burgos;Villalmanzo;415;2391,434;21587;9442000101;Villalmanzo;415;0276-3;-3,74384764;42,04772594;Mapa;856;MDT
9443000000;1094430;9808;9;Burgos;Villamayor de los Montes;155;4071,3701;31510;9443000101;Villamayor de los Montes;155;0276-1;-3,76508814;42,10590371;Mapa;895;MDT
9444000000;1094445;9810;9;Burgos;Villamayor de Treviño;64;1874,9246;21545;9444000101;Villamayor de Treviño;64;0199-1;-4,1196642;42,45985726;Mapa;821;MDT
9445000000;1094458;9812;9;Burgos;Villambistia;44;1307,0218;18294;9445000101;Villambistia;44;0201-4;-3,26135824;42,40490793;Mapa;864;MDT
9446000000;1094461;9814;9;Burgos;Villamedianilla;10;675,825;13456;9446000101;Villamedianilla;10;0275-1;-4,14555159;42,16105529;Mapa;797;MDT
9447000000;1094477;9816;9;Burgos;Villamiel de la Sierra;44;1790,6866;19165;9447000101;Villamiel de la Sierra;44;0239-3;-3,41914554;42,19302046;Mapa;1144;MDT
9448000000;1094483;9818;9;Burgos;Villangómez;225;3834,8119;32101;9448000301;Villangómez;147;0238-3;-3,77295304;42,1808287;Mapa;861;MDT
9449000000;1094496;9820;9;Burgos;Villanueva de Argaño;114;792,1404;13992;9449000101;Villanueva de Argaño;114;0199-4;-3,93301083;42,38070024;Mapa;837;MDT
9450000000;1094509;9822;9;Burgos;Villanueva de Carazo;24;738,2681;14941;9450000101;Villanueva de Carazo;24;0315-2;-3,32451911;41,98369747;Mapa;1054;MDT
9451000000;1094516;9824;9;Burgos;Villanueva de Gumiel;274;2232,9273;18846;9451000101;Villanueva de Gumiel;270;0346-4;-3,62650283;41,73768592;Mapa;844;MDT
9454000000;1094542;9830;9;Burgos;Villanueva de Teba;39;612,4493;14558;9454000101;Villanueva de Teba;39;0169-1;-3,16416993;42,64982282;Mapa;727;MDT
9455000000;1094555;9832;9;Burgos;Villaquirán de la Puebla;48;1148,3825;14363;9455000101;Villaquirán de la Puebla;48;0237-1;-4,09985042;42,28294929;Mapa;813;MDT
9456000000;1094568;9834;9;Burgos;Villaquirán de los Infantes;151;1297,5722;17693;9456000202;Villaquirán de los Infantes;67;0237-4;-4,00832217;42,22853732;Mapa;809;MDT
9458000000;1094580;9838;9;Burgos;Villariezo;690;1024;16052;9458000101;Villariezo;690;0238-1;-3,73433605;42,27069377;Mapa;876;MDT
9460000000;1094607;9842;9;Burgos;Villasandino;176;4371,4428;30155;9460000101;Villasandino;171;0199-3;-4,10777427;42,37171632;Mapa;795;MDT
9463000000;1094635;9844;9;Burgos;Villasur de Herreros;258;8780,1245;56304;9463000201;Villasur de Herreros;172;0239-1;-3,39533969;42,30861008;Mapa;1026;MDT
9464000000;1094640;9846;9;Burgos;Villatuelda;42;1529,5046;22304;9464000101;Villatuelda;42;0345-2;-3,88142702;41,81582077;Mapa;854;MDT
9466000000;1094666;9848;9;Burgos;Villaverde del Monte;122;3730,5231;42669;9466000301;Villaverde del Monte;75;0276-1;-3,81295798;42,16073876;Mapa;854;MDT
9467000000;1094672;9850;9;Burgos;Villaverde-Mogina;74;1355,1308;18958;9467000101;Villaverde-Mogina;66;0275-1;-4,04901992;42,16152747;Mapa;776;MDT
9471000000;1094712;9856;9;Burgos;Villayerno Morquillas;209;1049,2443;14009;9471000101;Villayerno Morquillas;184;0200-4;-3,63900412;42,3959797;Mapa;927;MDT
9472000000;1094727;9858;9;Burgos;Villazopeque;52;1173,4585;17328;9472000101;Villazopeque;52;0237-4;-4,01754495;42,19918617;Mapa;784;MDT
9473000000;1094733;9860;9;Burgos;Villegas;90;2459,3122;21445;9473000201;Villegas;89;0199-2;-4,01702972;42,46846846;Mapa;825;MDT
9476000000;1094764;9866;9;Burgos;Villoruebo;68;2575,3856;24257;9476000301;Villoruebo;43;0277-1;-3,43834637;42,16728072;Mapa;1124;MDT
9478000000;1094786;9868;9;Burgos;Vizcaínos;46;1148,3348;16878;9478000101;Vizcaínos;46;0277-2;-3,26676027;42,10048349;Mapa;1013;MDT
9480000000;1094803;9870;9;Burgos;Zael;117;1876,4605;21494;9480000101;Zael;117;0276-1;-3,82319219;42,10978029;Mapa;849;MDT
9482000000;1094825;9874;9;Burgos;Zarzosa de Río Pisuerga;34;1081,1846;14565;9482000101;Zarzosa de Río Pisuerga;34;0165-4;-4,26806898;42,53621081;Mapa;825;MDT
9483000000;1094831;9876;9;Burgos;Zazuar;207;2257,9414;20971;9483000101;Zazuar;207;0346-4;-3,55528659;41,69561773;Mapa;841;MDT
9485000000;1094859;9878;9;Burgos;Zuñeda;56;1214,3751;14802;9485000101;Zuñeda;56;0168-2;-3,22544673;42,60498766;Mapa;718;MDT
9901000000;1099012;9554;9;Burgos;Quintanilla del Agua y Tordueles;357;3578,6214;37102;9901000102;Quintanilla del Agua;283;0276-4;-3,65246977;42,03341912;Mapa;851;MDT
